"game_id","game_date","away_team","home_team","away_score","home_score","winner","ck"
"533792","2018/02/23","WSH","HOU","2","3","1","0"
"533791","2018/02/23","TB","BAL","6","3","0","0"
"533789","2018/02/23","PIT","TB","3","6","1","0"
"533787","2018/02/23","MIN","BOS","3","4","1","0"
"533790","2018/02/23","STL","MIA","4","6","1","0"
"533786","2018/02/23","DET","NYY","1","3","1","0"
"533788","2018/02/23","PHI","TOR","1","2","1","0"
"533785","2018/02/23","ATL","NYM","2","6","1","0"
"533796","2018/02/23","CIN","CLE","6","4","0","0"
"533798","2018/02/23","LAA","OAK","8","9","1","0"
"533795","2018/02/23","CWS","LAD","5","13","0","0"
"533794","2018/02/23","CHC","MIL","1","2","1","0"
"533799","2018/02/23","MIL","SF","6","5","0","0"
"533793","2018/02/23","ARI","COL","7","6","0","0"
"533808","2018/02/24","WSH","MIA","2","3","1","0"
"533800","2018/02/23","SEA","SD","3","2","0","0"
"533806","2018/02/24","TB","BOS","3","4","1","0"
"533807","2018/02/24","TOR","DET","4","5","1","0"
"533802","2018/02/24","BAL","PHI","6","9","1","0"
"533801","2018/02/24","ATL","HOU","1","6","1","0"
"533804","2018/02/24","NYY","PIT","4","1","0","0"
"533805","2018/02/24","STL","NYM","10","5","1","0"
"533811","2018/02/24","COL","CIN","11","4","1","0"
"533812","2018/02/24","LAD","KC","4","8","1","0"
"533814","2018/02/24","SD","OAK","3","8","1","0"
"533815","2018/02/24","SF","LAD","9","3","0","0"
"533816","2018/02/24","TEX","CHC","1","6","1","0"
"533810","2018/02/24","CLE","ARI","11","2","1","0"
"533809","2018/02/24","CWS","SEA","5","3","0","0"
"533813","2018/02/24","MIL","LAA","5","6","1","0"
"533803","2018/02/24","MIN","BAL","1","1","0","0"
"533818","2018/02/25","BAL","BOS","1","7","1","0"
"533823","2018/02/25","PIT","DET","8","8","0","0"
"533820","2018/02/25","HOU","STL","7","3","0","0"
"533824","2018/02/25","TB","MIN","4","5","1","0"
"533817","2018/02/25","ATL","WSH","3","9","1","0"
"533822","2018/02/25","NYY","PHI","8","3","0","0"
"533819","2018/02/25","DET","TOR","6","3","0","0"
"533821","2018/02/25","MIA","NYM","3","10","0","0"
"533827","2018/02/25","CLE","CIN","2","2","0","0"
"533829","2018/02/25","KC","OAK","4","4","0","0"
"533825","2018/02/25","CHC","SF","12","10","0","0"
"533828","2018/02/25","COL","TEX","2","4","1","0"
"533826","2018/02/25","CIN","CWS","5","8","1","0"
"533832","2018/02/25","SD","LAA","1","2","1","0"
"533830","2018/02/25","LAD","SEA","0","2","1","0"
"533831","2018/02/25","MIL","ARI","5","1","0","0"
"533834","2018/02/26","DET","BAL","8","6","0","0"
"533836","2018/02/26","NYM","HOU","7","8","1","0"
"533833","2018/02/26","BOS","PIT","13","2","1","0"
"533839","2018/02/26","TOR","TB","4","7","1","0"
"533838","2018/02/26","STL","MIN","4","5","1","0"
"533840","2018/02/26","WSH","ATL","1","2","1","0"
"533835","2018/02/26","HOU","MIA","0","11","1","0"
"533852","2018/02/27","HOU","NYM","8","2","0","0"
"533841","2018/02/26","ARI","CIN","5","2","0","0"
"533848","2018/02/26","SEA","CHC","9","9","0","0"
"533844","2018/02/26","KC","SF","10","6","1","0"
"533846","2018/02/26","LAD","TEX","9","6","0","0"
"533847","2018/02/26","OAK","CWS","6","7","1","0"
"533842","2018/02/26","CLE","MIL","6","7","1","0"
"533843","2018/02/26","COL","ARI","4","7","1","0"
"533845","2018/02/26","LAA","SD","4","10","0","0"
"533837","2018/02/26","PHI","NYY","3","4","1","0"
"533856","2018/02/27","STL","BOS","6","1","0","0"
"533849","2018/02/27","BAL","TB","2","1","0","0"
"533851","2018/02/27","DET","PHI","11","6","1","0"
"533855","2018/02/27","PIT","ATL","3","3","0","0"
"533853","2018/02/27","MIA","WSH","2","2","0","0"
"533854","2018/02/27","NYY","TOR","9","8","0","0"
"533861","2018/02/27","OAK","CLE","8","16","0","0"
"533863","2018/02/27","SEA","KC","9","14","0","0"
"533857","2018/02/27","ARI","SF","12","14","1","0"
"533864","2018/02/27","TEX","LAD","4","4","0","0"
"533872","2018/02/28","WSH","MIA","1","3","1","0"
"533858","2018/02/27","CWS","CHC","5","6","1","0"
"533859","2018/02/27","CIN","MIL","3","6","1","0"
"533860","2018/02/27","LAA","COL","5","2","0","0"
"533862","2018/02/27","SD","SEA","11","6","1","0"
"533850","2018/02/27","BOS","MIN","3","2","0","0"
"533869","2018/02/28","PIT","BOS","3","4","1","0"
"533870","2018/02/28","STL","BAL","10","9","1","0"
"533866","2018/02/28","MIN","HOU","4","2","0","0"
"533871","2018/02/28","TB","MIN","3","1","0","0"
"533867","2018/02/28","NYM","ATL","6","4","0","0"
"533865","2018/02/28","DET","NYY","9","6","0","0"
"533868","2018/02/28","PHI","TOR","1","7","1","0"
"533873","2018/02/28","CIN","KC","2","3","1","0"
"533877","2018/02/28","OAK","CHC","5","7","1","0"
"533879","2018/02/28","SEA","CLE","2","4","1","0"
"533880","2018/02/28","TEX","CWS","4","5","1","0"
"533878","2018/02/28","SF","MIL","10","10","0","0"
"533874","2018/02/28","CLE","LAA","15","3","1","0"
"533875","2018/02/28","COL","ARI","9","3","0","0"
"533885","2018/03/01","MIN","STL","3","3","0","0"
"533876","2018/02/28","LAD","SD","5","10","0","0"
"533883","2018/03/01","BOS","HOU","5","10","0","0"
"533882","2018/03/01","BAL","TB","5","2","0","0"
"533887","2018/03/01","TOR","PIT","1","4","1","0"
"662913","2022/07/03","ARI","COL","5","6","1","0"
"533881","2018/03/01","ATL","DET","5","2","0","0"
"533888","2018/03/01","WSH","ATL","6","2","0","0"
"533886","2018/03/01","NYY","PHI","6","4","0","0"
"533884","2018/03/01","MIA","NYM","3","2","0","0"
"533891","2018/03/01","COL","CHC","2","2","0","0"
"533890","2018/03/01","CLE","LAD","8","7","0","0"
"533893","2018/03/01","LAA","SF","11","4","1","0"
"533896","2018/03/01","TEX","OAK","9","4","0","0"
"533895","2018/03/01","SD","TEX","9","9","0","0"
"534158","2018/03/19","CLE","SF","5","4","0","0"
"533889","2018/03/01","CWS","CIN","7","8","1","0"
"533892","2018/03/01","KC","SEA","4","3","0","0"
"533894","2018/03/01","MIL","ARI","6","1","0","0"
"533902","2018/03/02","PIT","BAL","8","10","0","0"
"533898","2018/03/02","BOS","STL","9","6","0","0"
"533903","2018/03/02","TOR","MIN","1","2","1","0"
"533901","2018/03/02","PHI","TB","9","2","0","0"
"533899","2018/03/02","MIA","DET","3","8","1","0"
"533897","2018/03/02","ATL","NYY","4","5","1","0"
"533904","2018/03/02","WSH","NYM","2","1","0","0"
"533907","2018/03/02","CIN","SF","3","2","0","0"
"533911","2018/03/02","TEX","CLE","4","9","1","0"
"533909","2018/03/02","LAD","CWS","7","6","0","0"
"533910","2018/03/02","SEA","MIL","4","2","0","0"
"533906","2018/03/02","CHC","LAA","6","4","0","0"
"533905","2018/03/02","ARI","COL","6","15","0","0"
"533908","2018/03/02","KC","SD","5","13","0","0"
"533900","2018/03/02","NYM","HOU","7","7","0","0"
"533919","2018/03/03","WSH","HOU","8","1","0","0"
"533935","2018/03/04","WSH","NYM","7","3","0","0"
"533918","2018/03/03","TB","DET","7","4","0","0"
"533912","2018/03/03","BAL","PHI","4","2","0","0"
"533916","2018/03/03","PHI","PIT","3","4","1","0"
"533917","2018/03/03","STL","ATL","2","9","1","0"
"533914","2018/03/03","NYM","MIA","0","1","1","0"
"533915","2018/03/03","NYY","BOS","5","3","0","0"
"533913","2018/03/03","MIN","TOR","8","13","0","0"
"533922","2018/03/03","CIN","CHC","4","7","1","0"
"533920","2018/03/03","ARI","LAD","6","14","0","0"
"534157","2018/03/19","CWS","ARI","15","2","1","0"
"533925","2018/03/03","SD","OAK","10","4","1","0"
"533926","2018/03/03","SF","CLE","13","4","1","0"
"533927","2018/03/03","TEX","SF","4","9","1","0"
"533921","2018/03/03","CWS","KC","9","5","0","0"
"533948","2018/03/05","WSH","STL","1","2","1","0"
"533924","2018/03/03","MIL","COL","6","5","0","0"
"533923","2018/03/03","LAA","SEA","2","4","1","0"
"533928","2018/03/04","BOS","BAL","8","10","0","0"
"533929","2018/03/04","DET","WSH","2","6","1","0"
"534092","2018/03/15","ARI","CHC","3","2","0","0"
"533930","2018/03/04","HOU","STL","4","1","0","0"
"533932","2018/03/04","PIT","MIN","9","3","0","0"
"533934","2018/03/04","TOR","PHI","2","4","1","0"
"533931","2018/03/04","MIA","ATL","2","5","1","0"
"533933","2018/03/04","TB","NYY","9","1","0","0"
"533939","2018/03/04","KC","CIN","10","3","1","0"
"533940","2018/03/04","LAD","SF","9","3","0","0"
"533943","2018/03/04","SEA","TEX","10","7","1","0"
"533942","2018/03/04","SD","CWS","7","6","0","0"
"529444","2018/03/31","WSH","CIN","13","7","1","0"
"533937","2018/03/04","CLE","MIL","6","2","0","0"
"533936","2018/03/04","CHC","ARI","0","2","1","0"
"533938","2018/03/04","COL","LAA","6","7","1","0"
"533941","2018/03/04","OAK","SD","12","4","1","0"
"534108","2018/03/16","TOR","PHI","6","4","0","0"
"533946","2018/03/05","MIN","PHI","3","4","1","0"
"533947","2018/03/05","PIT","ATL","5","7","1","0"
"533945","2018/03/05","MIA","HOU","3","5","1","0"
"533944","2018/03/05","DET","NYM","2","4","1","0"
"533953","2018/03/05","LAA","CIN","7","5","0","0"
"533952","2018/03/05","CLE","LAD","1","8","1","0"
"533954","2018/03/05","SF","TEX","4","5","1","0"
"533951","2018/03/05","CWS","OAK","9","9","0","0"
"533950","2018/03/05","CHC","COL","5","4","0","0"
"533949","2018/03/05","ARI","SD","10","3","1","0"
"533959","2018/03/06","HOU","WSH","10","5","1","0"
"533958","2018/03/06","BOS","TB","9","1","0","0"
"533957","2018/03/06","BAL","MIN","8","9","1","0"
"533962","2018/03/06","STL","MIA","4","4","0","0"
"533961","2018/03/06","NYY","DET","7","2","0","0"
"533956","2018/03/06","ATL","TOR","5","1","0","0"
"533960","2018/03/06","HOU","NYM","5","9","1","0"
"533963","2018/03/06","CLE","CIN","6","7","1","0"
"533966","2018/03/06","LAD","CHC","5","9","1","0"
"533969","2018/03/06","TEX","OAK","3","5","1","0"
"533967","2018/03/06","MIL","CWS","4","6","1","0"
"533965","2018/03/06","LAA","ARI","4","5","1","0"
"533968","2018/03/06","SD","KC","5","4","0","0"
"533964","2018/03/06","COL","SEA","3","2","0","0"
"533978","2018/03/07","WSH","STL","3","4","1","0"
"533971","2018/03/07","BAL","TB","7","2","0","0"
"533977","2018/03/07","TOR","DET","6","5","0","0"
"533974","2018/03/07","MIN","BOS","8","1","0","0"
"533972","2018/03/07","BOS","PHI","1","2","1","0"
"533973","2018/03/07","MIA","HOU","7","6","0","0"
"533976","2018/03/07","PIT","TOR","4","13","0","0"
"533975","2018/03/07","NYY","NYM","11","4","1","0"
"533984","2018/03/07","SD","SF","4","4","0","0"
"533980","2018/03/07","CIN","CWS","12","14","1","0"
"533982","2018/03/07","MIL","KC","10","6","1","0"
"533981","2018/03/07","LAD","LAA","4","2","0","0"
"533985","2018/03/07","TEX","COL","4","5","1","0"
"533979","2018/03/07","CHC","CLE","11","6","1","0"
"533983","2018/03/07","OAK","SEA","7","3","0","0"
"533989","2018/03/08","NYM","WSH","5","8","1","0"
"533986","2018/03/08","DET","PIT","3","8","1","0"
"533991","2018/03/08","TB","BOS","6","6","0","0"
"533992","2018/03/08","TOR","BAL","9","3","0","0"
"533987","2018/03/08","HOU","ATL","6","4","0","0"
"533988","2018/03/08","MIA","STL","4","5","1","0"
"533990","2018/03/08","PHI","NYY","7","6","0","0"
"533997","2018/03/08","LAA","OAK","3","7","1","0"
"533999","2018/03/08","SD","CHC","4","10","0","0"
"533996","2018/03/08","KC","CWS","12","0","0","0"
"533994","2018/03/08","CWS","TEX","4","5","1","0"
"533993","2018/03/08","ARI","MIL","11","6","1","0"
"533995","2018/03/08","CIN","COL","2","3","1","0"
"533998","2018/03/08","LAD","CLE","1","4","1","0"
"534000","2018/03/08","SF","SEA","4","0","0","0"
"534004","2018/03/09","NYM","DET","4","4","0","0"
"534003","2018/03/09","MIN","TB","4","3","0","0"
"534006","2018/03/09","PIT","PHI","5","4","0","0"
"534002","2018/03/09","BOS","MIA","4","5","1","0"
"534001","2018/03/09","BAL","TOR","5","8","1","0"
"534012","2018/03/09","LAA","CHC","1","6","1","0"
"534008","2018/03/09","ARI","KC","7","2","0","0"
"534011","2018/03/09","KC","LAD","4","6","1","0"
"534014","2018/03/09","SEA","SF","7","10","0","0"
"534013","2018/03/09","OAK","MIL","2","0","0","0"
"534010","2018/03/09","CLE","COL","8","5","0","0"
"534009","2018/03/09","CWS","SD","0","2","1","0"
"534007","2018/03/09","STL","HOU","2","4","1","0"
"534005","2018/03/09","NYY","ATL","1","3","1","0"
"534015","2018/03/09","TEX","CIN","3","6","1","0"
"534023","2018/03/10","WSH","HOU","2","2","0","0"
"534021","2018/03/10","PIT","BAL","5","13","0","0"
"534022","2018/03/10","TB","PHI","5","3","0","0"
"534016","2018/03/10","ATL","PIT","15","1","0","0"
"534019","2018/03/10","MIA","STL","7","3","0","0"
"534020","2018/03/10","NYM","NYY","3","10","0","0"
"534018","2018/03/10","DET","TOR","3","6","1","0"
"534029","2018/03/10","LAA","SF","7","11","0","0"
"534030","2018/03/10","OAK","TEX","2","8","1","0"
"534025","2018/03/10","CWS","CHC","4","4","0","0"
"534027","2018/03/10","COL","MIL","2","9","1","0"
"534028","2018/03/10","KC","ARI","3","10","0","0"
"534026","2018/03/10","CLE","SD","8","8","0","0"
"534031","2018/03/10","SF","LAA","9","8","0","0"
"534032","2018/03/10","SEA","CIN","5","2","0","0"
"534024","2018/03/10","CHC","LAD","5","6","1","0"
"534034","2018/03/11","BAL","BOS","7","3","0","0"
"534040","2018/03/11","STL","WSH","4","3","0","0"
"534036","2018/03/11","MIN","TB","6","5","0","0"
"534033","2018/03/11","ATL","DET","3","6","1","0"
"534037","2018/03/11","NYY","MIA","5","7","1","0"
"534039","2018/03/11","PIT","TOR","5","0","0","0"
"534035","2018/03/11","HOU","NYM","5","2","0","0"
"534044","2018/03/11","CLE","KC","3","1","0","0"
"534042","2018/03/11","CHC","OAK","2","7","1","0"
"534041","2018/03/11","ARI","CWS","5","6","1","0"
"529481","2018/04/03","STL","MIL","4","5","1","0"
"534046","2018/03/11","MIL","CLE","5","4","0","0"
"534045","2018/03/11","LAD","COL","13","7","1","0"
"534043","2018/03/11","CIN","SEA","6","5","0","0"
"534048","2018/03/11","TEX","LAA","3","4","1","0"
"534047","2018/03/11","SD","SF","4","5","1","0"
"534038","2018/03/11","PHI","BAL","0","4","1","0"
"534053","2018/03/12","WSH","DET","5","4","0","0"
"534049","2018/03/12","BAL","PIT","8","5","0","0"
"534050","2018/03/12","BOS","TOR","6","4","0","0"
"534058","2018/03/12","SD","KC","0","4","1","0"
"534059","2018/03/12","SF","OAK","6","5","0","0"
"534060","2018/03/12","TEX","CLE","2","4","1","0"
"534057","2018/03/12","MIL","LAD","7","6","0","0"
"534055","2018/03/12","CIN","LAA","3","4","1","0"
"534056","2018/03/12","COL","ARI","4","2","0","0"
"534052","2018/03/12","PHI","ATL","3","0","0","0"
"534051","2018/03/12","MIN","NYY","2","1","0","0"
"547297","2018/03/12","TEX","KC","5","1","0","0"
"534054","2018/03/12","CWS","SEA","4","2","0","0"
"534061","2018/03/13","BAL","MIN","7","5","0","0"
"529552","2018/04/09","LAA","TEX","8","3","0","0"
"534066","2018/03/13","TB","PHI","3","6","1","0"
"534067","2018/03/13","TOR","ATL","13","6","1","0"
"534065","2018/03/13","STL","MIA","11","4","1","0"
"534062","2018/03/13","DET","NYY","2","2","0","0"
"534063","2018/03/13","HOU","NYM","6","1","0","0"
"534069","2018/03/13","OAK","KC","9","8","0","0"
"534072","2018/03/13","TEX","MIL","3","4","1","0"
"534068","2018/03/13","CHC","SD","5","7","1","0"
"534071","2018/03/13","SEA","COL","7","8","1","0"
"534064","2018/03/13","NYM","WSH","4","7","1","0"
"534070","2018/03/13","SF","CHC","1","2","1","0"
"534077","2018/03/14","STL","HOU","3","1","0","0"
"534078","2018/03/14","TB","PIT","9","3","0","0"
"534073","2018/03/14","BOS","MIN","2","1","0","0"
"534076","2018/03/14","PHI","ATL","3","5","1","0"
"632700","2021/08/29","NYY","OAK","1","3","1","0"
"534074","2018/03/14","NYM","MIA","1","5","1","0"
"534075","2018/03/14","NYY","BAL","4","7","1","0"
"534083","2018/03/14","LAA","CLE","0","7","1","0"
"534079","2018/03/14","CHC","KC","6","7","1","0"
"534080","2018/03/14","CWS","MIL","3","11","0","0"
"534081","2018/03/14","CIN","ARI","3","7","1","0"
"534084","2018/03/14","SF","SEA","4","5","1","0"
"534082","2018/03/14","COL","LAD","6","11","0","0"
"534087","2018/03/15","HOU","WSH","12","3","1","0"
"534085","2018/03/15","BAL","STL","1","0","0","0"
"534091","2018/03/15","TOR","BOS","5","7","1","0"
"534089","2018/03/15","MIN","TB","8","1","0","0"
"534086","2018/03/15","DET","ATL","1","8","1","0"
"534090","2018/03/15","PIT","NYY","5","9","1","0"
"534088","2018/03/15","MIA","NYM","7","6","0","0"
"534094","2018/03/15","CIN","CLE","10","6","1","0"
"534095","2018/03/15","KC","LAD","14","8","1","0"
"534097","2018/03/15","MIL","TEX","5","6","1","0"
"534096","2018/03/15","LAA","COL","10","8","1","0"
"534093","2018/03/15","CWS","LAA","7","2","0","0"
"534098","2018/03/15","SF","SD","7","9","1","0"
"534099","2018/03/15","SEA","OAK","6","2","0","0"
"534106","2018/03/16","STL","WSH","2","4","1","0"
"534107","2018/03/16","TB","MIN","11","1","0","0"
"534105","2018/03/16","PHI","DET","6","6","0","0"
"534100","2018/03/16","ATL","PIT","9","12","0","0"
"534103","2018/03/16","MIA","STL","2","4","1","0"
"534101","2018/03/16","BAL","NYM","4","4","0","0"
"534110","2018/03/16","CLE","OAK","3","7","1","0"
"534115","2018/03/16","SEA","TEX","9","7","0","0"
"534109","2018/03/16","CHC","CWS","6","3","0","0"
"534114","2018/03/16","MIL","CIN","16","14","0","0"
"534111","2018/03/16","COL","LAA","18","6","1","0"
"534113","2018/03/16","LAD","ARI","1","4","1","0"
"534112","2018/03/16","KC","SD","12","4","1","0"
"534104","2018/03/16","MIN","BOS","2","4","1","0"
"534102","2018/03/16","HOU","NYY","2","0","0","0"
"534119","2018/03/17","NYM","WSH","9","7","0","0"
"534122","2018/03/17","TB","BOS","3","4","1","0"
"534123","2018/03/17","TOR","BAL","5","2","0","0"
"534118","2018/03/17","MIN","PIT","5","13","0","0"
"534121","2018/03/17","STL","ATL","3","0","0","0"
"534116","2018/03/17","ATL","PHI","6","10","0","0"
"534117","2018/03/17","HOU","MIA","6","6","0","0"
"534120","2018/03/17","NYY","DET","3","9","1","0"
"547298","2018/03/17","CAN","TOR","3","11","0","0"
"547598","2018/03/17","TEX","KC","6","7","1","0"
"534124","2018/03/17","CLE","CHC","5","1","0","0"
"534131","2018/03/17","SEA","OAK","4","1","0","0"
"534130","2018/03/17","SF","CIN","4","5","1","0"
"534127","2018/03/17","LAD","CWS","2","5","1","0"
"534125","2018/03/17","COL","MIL","3","4","1","0"
"534129","2018/03/17","SD","ARI","3","3","0","0"
"534126","2018/03/17","LAA","SEA","0","7","1","0"
"547599","2018/03/17","CLE","CHC","4","11","0","0"
"534128","2018/03/17","OAK","SF","8","3","0","0"
"534132","2018/03/17","KC","TEX","5","5","0","0"
"534137","2018/03/18","NYM","BAL","5","4","0","0"
"534134","2018/03/18","BOS","PIT","2","1","0","0"
"534140","2018/03/18","WSH","STL","0","10","1","0"
"534135","2018/03/18","DET","TB","5","10","0","0"
"534138","2018/03/18","PHI","MIN","3","4","1","0"
"534133","2018/03/18","ATL","HOU","6","3","0","0"
"534136","2018/03/18","MIA","NYY","5","8","1","0"
"534139","2018/03/18","PIT","TOR","2","5","1","0"
"534141","2018/03/18","ARI","CIN","3","6","1","0"
"547299","2018/03/18","CLE","CHC","11","4","1","0"
"534144","2018/03/18","KC","CHC","11","9","1","0"
"534147","2018/03/18","SD","LAD","2","1","0","0"
"534145","2018/03/18","LAA","TEX","4","2","0","0"
"661111","2022/09/30","OAK","SEA","0","1","1","0"
"534142","2018/03/18","CWS","OAK","0","14","1","0"
"534146","2018/03/18","LAD","MIL","3","7","1","0"
"534143","2018/03/18","CLE","SEA","16","3","1","0"
"534148","2018/03/18","SF","COL","13","0","0","0"
"534149","2018/03/19","BAL","DET","4","2","0","0"
"534151","2018/03/19","NYM","HOU","0","2","1","0"
"534150","2018/03/19","MIN","PIT","8","11","0","0"
"534152","2018/03/19","PHI","BOS","5","6","1","0"
"534154","2018/03/19","TOR","ATL","0","6","1","0"
"534155","2018/03/19","WSH","MIA","1","9","1","0"
"534153","2018/03/19","TB","NYY","4","2","0","0"
"534156","2018/03/19","CHC","CIN","5","4","0","0"
"534159","2018/03/19","COL","TEX","5","1","0","0"
"534161","2018/03/19","SEA","LAA","4","8","1","0"
"534160","2018/03/19","OAK","LAD","1","3","1","0"
"534165","2018/03/20","PIT","BOS","6","12","0","0"
"534163","2018/03/20","NYM","STL","8","7","0","0"
"534167","2018/03/20","TOR","PHI","0","2","1","0"
"534162","2018/03/20","MIA","WSH","3","8","1","0"
"534164","2018/03/20","NYY","DET","3","8","1","0"
"534170","2018/03/20","LAD","OAK","8","2","0","0"
"534173","2018/03/20","TEX","CWS","0","10","1","0"
"534168","2018/03/20","ARI","LAA","5","6","1","0"
"534171","2018/03/20","MIL","COL","4","4","0","0"
"534172","2018/03/20","SF","KC","1","10","1","0"
"534169","2018/03/20","CIN","SD","3","3","0","0"
"534177","2018/03/21","HOU","WSH","8","3","0","0"
"534175","2018/03/21","BOS","TB","8","3","0","0"
"534180","2018/03/21","STL","MIA","13","6","1","0"
"534178","2018/03/21","PHI","TOR","7","7","0","0"
"534181","2018/03/21","CHC","TEX","5","1","0","0"
"534185","2018/03/21","SD","CWS","4","3","0","0"
"534184","2018/03/21","OAK","MIL","3","4","1","0"
"534179","2018/03/21","PIT","MIN","1","3","1","0"
"534176","2018/03/21","DET","ATL","2","3","1","0"
"534174","2018/03/21","BAL","NYY","4","9","1","0"
"534182","2018/03/21","KC","CLE","12","8","1","0"
"534186","2018/03/21","SF","ARI","14","0","0","0"
"534183","2018/03/21","MIL","SEA","4","7","1","0"
"534188","2018/03/22","BOS","BAL","7","10","0","0"
"534189","2018/03/22","DET","PHI","6","2","0","0"
"534187","2018/03/22","ATL","STL","2","8","1","0"
"534190","2018/03/22","MIA","HOU","15","7","1","0"
"534191","2018/03/22","NYY","MIN","2","1","0","0"
"534192","2018/03/22","TB","TOR","5","3","0","0"
"534198","2018/03/22","COL","OAK","4","2","0","0"
"534201","2018/03/22","SD","CLE","7","6","0","0"
"534199","2018/03/22","KC","MIL","0","1","1","0"
"534193","2018/03/22","TOR","PIT","5","4","0","0"
"534194","2018/03/22","WSH","NYM","5","12","0","0"
"534197","2018/03/22","CIN","TEX","7","6","0","0"
"534202","2018/03/22","TEX","SEA","4","5","1","0"
"534196","2018/03/22","CWS","ARI","3","1","0","0"
"534200","2018/03/22","LAA","LAD","3","4","1","0"
"534195","2018/03/22","CHC","SF","3","4","1","0"
"534208","2018/03/23","TB","BAL","1","6","1","0"
"534209","2018/03/23","TOR","TB","5","6","1","0"
"534205","2018/03/23","HOU","MIN","2","2","0","0"
"534206","2018/03/23","PHI","PIT","8","2","0","0"
"534204","2018/03/23","DET","ATL","11","3","1","0"
"529873","2018/05/03","BOS","TEX","5","11","0","0"
"534203","2018/03/23","BOS","NYY","5","0","0","0"
"534207","2018/03/23","STL","NYM","5","1","0","0"
"534214","2018/03/23","LAD","KC","10","0","0","0"
"534213","2018/03/23","KC","SF","9","6","0","0"
"534217","2018/03/23","SEA","CWS","5","5","0","0"
"534215","2018/03/23","MIL","CHC","3","4","1","0"
"534212","2018/03/23","CIN","COL","2","8","1","0"
"534216","2018/03/23","OAK","LAA","4","2","0","0"
"547300","2018/03/23","HOU","WSH","3","1","0","0"
"534210","2018/03/23","WSH","MIA","6","3","0","0"
"534211","2018/03/23","ARI","CLE","1","6","1","0"
"534218","2018/03/23","TEX","SD","7","9","1","0"
"534219","2018/03/24","HOU","BOS","0","6","1","0"
"534222","2018/03/24","NYM","STL","7","8","1","0"
"534225","2018/03/24","TB","PIT","5","7","1","0"
"534224","2018/03/24","PHI","DET","4","1","0","0"
"534220","2018/03/24","MIA","WSH","4","3","0","0"
"534226","2018/03/24","TOR","NYY","6","13","0","0"
"534223","2018/03/24","NYY","ATL","8","3","0","0"
"534230","2018/03/24","CLE","TEX","10","3","1","0"
"534229","2018/03/24","CWS","LAD","7","3","0","0"
"534233","2018/03/24","MIL","OAK","10","5","1","0"
"534234","2018/03/24","SD","CIN","6","2","0","0"
"534227","2018/03/24","ARI","LAA","15","9","1","0"
"534232","2018/03/24","KC","ARI","4","4","0","0"
"534221","2018/03/24","MIN","BAL","12","4","1","0"
"534235","2018/03/24","SF","SAC","5","6","1","0"
"534228","2018/03/24","CHC","SEA","3","7","1","0"
"534231","2018/03/24","COL","CHC","0","3","1","0"
"534240","2018/03/25","MIA","NYM","3","4","1","0"
"534243","2018/03/25","STL","WSH","2","4","1","0"
"534238","2018/03/25","BOS","MIN","6","1","0","0"
"534237","2018/03/25","BAL","PHI","6","5","0","0"
"534236","2018/03/25","ATL","DET","3","10","0","0"
"534239","2018/03/25","HOU","MIA","6","2","0","0"
"662208","2022/09/30","CWS","SD","0","0","0","0"
"534241","2018/03/25","NYY","TB","1","11","1","0"
"534242","2018/03/25","PIT","TOR","7","4","0","0"
"534246","2018/03/25","CIN","CLE","4","6","1","0"
"534245","2018/03/25","CHC","KC","5","3","0","0"
"534247","2018/03/25","MIL","CWS","1","16","1","0"
"534248","2018/03/25","SEA","SD","11","7","1","0"
"534250","2018/03/25","SF","OAK","5","1","0","0"
"534244","2018/03/25","ARI","COL","8","3","0","0"
"534249","2018/03/25","LAD","LAA","4","2","0","0"
"556573","2018/03/26","LV","NYM","1","3","1","0"
"534253","2018/03/26","TB","DET","2","2","0","0"
"534252","2018/03/26","PHI","PIT","6","3","0","0"
"550844","2018/03/26","BAL","NOR","7","6","0","0"
"547729","2018/03/26","CHC","BOS","2","4","1","0"
"534257","2018/03/26","CWS","CLT","9","5","0","0"
"536856","2018/03/26","STL","TOR","5","3","0","0"
"547725","2018/03/26","NYY","ATL","5","1","0","0"
"534251","2018/03/26","CIN","TEX","5","6","1","0"
"547303","2018/03/26","SD","ELP","8","6","0","0"
"547301","2018/03/26","MIL","HOU","2","5","1","0"
"534254","2018/03/26","CLE","ARI","0","7","1","0"
"534255","2018/03/26","LAA","LAD","4","1","0","0"
"534256","2018/03/26","OAK","SF","9","2","0","0"
"534259","2018/03/27","DET","TB","2","1","0","0"
"547730","2018/03/27","CHC","BOS","2","4","1","0"
"662049","2022/09/30","ARI","SF","0","0","0","0"
"534261","2018/03/27","PIT","PHI","5","5","0","0"
"547304","2018/03/27","MIL","HOU","1","8","1","0"
"534263","2018/03/27","SEA","COL","5","3","0","0"
"550539","2018/03/27","UM","MIA","2","22","1","0"
"534262","2018/03/27","CLE","ARI","3","3","0","0"
"534260","2018/03/27","MIN","WSH","3","1","0","0"
"536857","2018/03/27","STL","TOR","0","1","1","0"
"547726","2018/03/27","ATF","ATL","4","5","1","0"
"534265","2018/03/27","OAK","SF","0","3","1","0"
"534264","2018/03/27","LAA","LAD","3","4","1","0"
"529407","2018/03/29","CHC","MIA","8","4","0","0"
"529419","2018/03/29","STL","NYM","4","9","1","0"
"529414","2018/03/29","MIN","BAL","2","3","1","0"
"529411","2018/03/29","HOU","TEX","4","1","0","0"
"529415","2018/03/29","NYY","TOR","6","1","0","0"
