,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717860,668472,2.7668,0.269,0.1022,0.3545,0.8263,0.4606,0.4719,1.1026,3.67,0.2713,0.2,0.353,0.8243,0.2,0.4713,1.51
1,,Away Batter 2,717860,686469,2.9205,0.2186,0.1247,0.2826,0.6637,0.3516,0.3811,0.3736,3.98,0.167,0.05,0.2245,0.474,0.31,0.2495,0.59
2,,Away Batter 3,717860,521692,3.6889,0.2811,0.2285,0.3115,0.8383,0.6313,0.5268,0.8916,3.98,0.2367,0.12,0.245,0.6082,0.52,0.3632,1.16
3,,Away Batter 4,717860,669004,3.0797,0.1929,0.1115,0.2873,0.6606,0.4387,0.3733,1.0287,3.5,0.2717,0.07,0.3573,0.7957,0.47,0.4383,0.88
4,,Away Batter 5,717860,677951,3.6978,0.2579,0.1638,0.2976,0.7604,0.5007,0.4628,0.8364,4.15,0.2535,0.18,0.2535,0.637,0.46,0.3835,0.96
5,,Away Batter 6,717860,670032,2.641,0.1636,0.0022,0.2822,0.5198,0.2385,0.2375,0.5502,2.27,0.1803,0.0,0.2603,0.4807,0.08,0.2203,0.45
6,,Away Batter 7,717860,686681,2.4774,0.1984,0.0965,0.23,0.5824,0.3435,0.3524,0.8434,2.96,0.2233,0.11,0.3,0.6383,0.46,0.3383,0.68
7,,Away Batter 8,717860,672580,2.4244,0.234,0.0247,0.271,0.5798,0.3522,0.3088,0.5069,3.02,0.1832,0.1,0.3598,0.6917,0.42,0.3318,1.17
8,,Away Batter 9,717860,598265,2.5991,0.1856,0.0336,0.2391,0.5202,0.236,0.2811,0.624,2.7,0.04,0.08,0.04,0.14,0.16,0.1,0.99
9,,Home Batter 1,717860,650333,3.5208,0.3455,0.0237,0.3917,0.8111,0.2943,0.4194,0.2641,3.85,0.5027,0.0,0.5318,1.1293,1.17,0.5975,0.14
10,,Home Batter 2,717860,650559,3.1993,0.2629,0.0957,0.3058,0.7305,0.3557,0.4247,0.9076,3.61,0.2908,0.23,0.416,0.9393,1.16,0.5233,0.7
11,,Home Batter 3,717860,660821,2.6002,0.221,0.074,0.2965,0.6443,0.2665,0.3479,0.8854,3.08,0.3533,0.27,0.3973,1.009,0.5,0.6117,0.68
12,,Home Batter 4,717860,493329,3.5988,0.2662,0.094,0.3035,0.6781,0.3486,0.3746,0.3948,3.84,0.2775,0.0,0.368,0.8055,0.27,0.4375,0.62
13,,Home Batter 5,717860,621563,2.9656,0.1765,0.0183,0.2063,0.5045,0.1887,0.2982,0.6479,2.57,0.31,0.0,0.3908,0.8108,0.1,0.42,0.51
14,,Home Batter 6,717860,516416,3.3351,0.2347,0.031,0.2909,0.5908,0.2215,0.3,0.5887,3.58,0.1535,0.0,0.232,0.3905,0.23,0.1585,0.5
15,,Home Batter 7,717860,542932,2.9598,0.2424,0.0525,0.3473,0.6789,0.2481,0.3316,0.7132,2.9,0.2068,0.0,0.243,0.5098,0.31,0.2668,0.89
16,,Home Batter 8,717860,607732,2.9022,0.1722,0.0194,0.257,0.4866,0.2065,0.2296,0.6649,2.83,0.2158,0.0,0.2727,0.5418,0.36,0.2692,0.87
17,,Home Batter 9,717860,641658,2.565,0.1925,0.0316,0.2236,0.5399,0.1808,0.3163,0.7271,2.17,0.1875,0.0,0.3833,0.5708,0.16,0.1875,0.61
