,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717809,641487,3.2288,0.2309,0.0278,0.3427,0.6465,0.3266,0.3038,0.6457,3.92,0.164,0.07,0.2395,0.466,0.17,0.2265,0.85
1,,Away Batter 2,717809,677594,3.4593,0.2524,0.1581,0.3316,0.7831,0.4791,0.4515,1.031,4.02,0.2805,0.25,0.3105,0.791,0.72,0.4805,1.27
2,,Away Batter 3,717809,664034,3.6332,0.2613,0.087,0.3163,0.7194,0.444,0.4031,0.5695,4.31,0.3402,0.08,0.3457,0.8687,0.51,0.523,0.91
3,,Away Batter 4,717809,606192,3.7244,0.2532,0.1793,0.2881,0.7329,0.6075,0.4448,1.2528,3.45,0.2452,0.12,0.3507,0.7758,0.58,0.4252,0.92
4,,Away Batter 5,717809,672284,3.3301,0.2553,0.1868,0.3108,0.8155,0.4746,0.5047,1.0339,3.53,0.205,0.13,0.3022,0.6947,0.42,0.3925,1.76
5,,Away Batter 6,717809,553993,3.5311,0.2332,0.1504,0.3225,0.7288,0.5521,0.4063,1.1872,3.49,0.1142,0.05,0.173,0.3672,0.37,0.1942,1.15
6,,Away Batter 7,717809,664238,2.2996,0.1737,0.0834,0.2735,0.6042,0.2783,0.3307,0.808,2.29,0.2392,0.0,0.4333,0.69,0.42,0.2567,0.83
7,,Away Batter 8,717809,572041,3.0772,0.1947,0.1214,0.2322,0.5837,0.3495,0.3514,0.7766,2.22,0.145,0.0,0.2258,0.3708,0.11,0.145,0.36
8,,Away Batter 9,717809,608596,2.78,0.2007,0.1236,0.2589,0.6313,0.3347,0.3724,1.0636,2.67,0.275,0.05,0.3525,0.8775,0.1,0.525,0.96
9,,Home Batter 1,717809,666160,2.4618,0.3178,0.1794,0.3482,0.9647,0.4899,0.6165,0.6644,3.63,0.2398,0.26,0.2582,0.8582,0.85,0.6,1.29
10,,Home Batter 2,717809,660271,3.6527,0.2729,0.2253,0.3649,0.8801,0.6101,0.5152,0.9583,4.02,0.3475,0.39,0.412,1.275,0.88,0.863,0.94
11,,Home Batter 3,717809,545361,3.5261,0.2776,0.2262,0.353,0.8698,0.5364,0.5168,1.1021,3.57,0.1585,0.17,0.275,0.581,0.57,0.306,1.43
12,,Home Batter 4,717809,543685,3.1053,0.2874,0.0765,0.3955,0.834,0.5898,0.4384,0.5636,3.29,0.2898,0.06,0.366,0.7738,0.47,0.4078,0.39
13,,Home Batter 5,717809,642136,2.2249,0.2031,0.0295,0.3044,0.5596,0.1724,0.2552,0.6853,2.99,0.1877,0.1,0.4308,0.727,0.44,0.2962,0.84
14,,Home Batter 6,717809,592273,3.2198,0.2415,0.1373,0.2736,0.7211,0.4877,0.4476,0.9702,3.82,0.287,0.18,0.354,0.8425,0.38,0.4885,0.97
15,,Home Batter 7,717809,592669,3.5326,0.264,0.2211,0.3152,0.8323,0.594,0.5171,0.782,3.83,0.2215,0.11,0.25,0.6315,0.12,0.3815,0.81
16,,Home Batter 8,717809,570482,3.4901,0.2981,0.045,0.3273,0.7099,0.4052,0.3826,0.5899,3.09,0.2325,0.05,0.2955,0.6347,0.25,0.3392,0.65
17,,Home Batter 9,717809,687263,1.8431,0.1466,0.0261,0.1861,0.4231,0.2092,0.237,0.3791,2.58,0.1833,0.02,0.3083,0.5683,0.11,0.26,0.81
