,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718106,456781,3.0947,0.2206,0.043,0.2715,0.5812,0.2332,0.3097,0.5358,1.96,0.2017,0.0,0.3467,0.5883,0.09,0.2417,0.76
1,,Away Batter 2,718106,621043,3.478,0.2498,0.1305,0.3164,0.7216,0.4059,0.4053,0.8056,4.32,0.2132,0.17,0.2575,0.6688,0.83,0.4113,1.43
2,,Away Batter 3,718106,621439,3.5943,0.2249,0.2376,0.2884,0.7673,0.5149,0.4789,1.2648,3.76,0.1993,0.17,0.3493,0.7678,0.32,0.4185,0.97
3,,Away Batter 4,718106,571657,2.6943,0.313,0.1696,0.3438,0.9635,0.57,0.6196,0.5527,3.47,0.262,0.22,0.3147,0.7872,0.8,0.4725,0.89
4,,Away Batter 5,718106,664247,2.5322,0.2302,0.1508,0.2664,0.6936,0.3384,0.4271,0.7981,2.94,0.165,0.2,0.165,0.5542,0.29,0.3892,0.99
5,,Away Batter 6,718106,680777,2.7986,0.275,0.201,0.3428,0.9824,0.4492,0.6396,0.8209,2.74,0.2233,0.0,0.27,0.55,0.11,0.28,1.12
6,,Away Batter 7,718106,650489,2.5513,0.2103,0.1115,0.246,0.6645,0.4006,0.4185,0.8485,2.71,0.1858,0.0,0.1992,0.4275,0.14,0.2283,0.8
7,,Away Batter 8,718106,663616,3.1721,0.2457,0.1567,0.3257,0.7855,0.5765,0.4598,1.0475,3.15,0.1717,0.21,0.249,0.6007,0.81,0.3517,1.45
8,,Away Batter 9,718106,572191,3.0971,0.2486,0.1099,0.3013,0.7002,0.3957,0.3989,0.9838,1.34,0.1725,0.09,0.2,0.6425,0.26,0.4425,0.2
9,,Home Batter 1,718106,666160,2.2284,0.2428,0.0461,0.2826,0.7019,0.2565,0.4193,0.5144,2.78,0.375,0.37,0.3845,1.167,0.77,0.7825,1.01
10,,Home Batter 2,718106,621493,3.3768,0.2585,0.1449,0.3479,0.7839,0.4646,0.436,0.7757,3.86,0.2252,0.01,0.2385,0.4937,0.2,0.2552,1.04
11,,Home Batter 3,718106,660271,3.6115,0.2864,0.2283,0.3795,0.9157,0.5712,0.5361,0.9327,3.96,0.251,0.28,0.318,0.8305,0.98,0.5125,0.93
12,,Home Batter 4,718106,592669,3.4221,0.2693,0.2275,0.3277,0.8606,0.61,0.5329,0.7323,3.86,0.2315,0.17,0.2585,0.706,0.48,0.4475,0.89
13,,Home Batter 5,718106,592273,3.0883,0.2484,0.1458,0.2874,0.7494,0.5308,0.4621,0.9568,3.94,0.2125,0.08,0.2167,0.5663,0.3,0.3497,1.19
14,,Home Batter 6,718106,570482,3.5162,0.291,0.0504,0.3222,0.7008,0.4097,0.3786,0.6556,3.47,0.3377,0.0,0.3492,0.7503,0.57,0.4012,0.33
15,,Home Batter 7,718106,650859,3.0813,0.266,0.1358,0.3284,0.785,0.3951,0.4566,0.6026,2.94,0.2647,0.05,0.2832,0.5978,0.36,0.3147,0.43
16,,Home Batter 8,718106,595453,1.8892,0.1323,0.0185,0.1921,0.3676,0.1329,0.1755,0.662,3.17,0.195,0.19,0.25,0.5825,0.31,0.3325,1.19
17,,Home Batter 9,718106,687263,1.5625,0.1396,0.0,0.1865,0.4094,0.125,0.2229,0.3125,3.49,0.2067,0.14,0.2452,0.6218,0.68,0.3767,0.74
