,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718419,656716,2.1876,0.0987,0.0303,0.2235,0.3733,0.1847,0.1498,0.5444,2.78,0.3,0.19,0.3408,1.0975,0.33,0.7567,0.89
1,,Away Batter 2,718419,682985,2.8868,0.3077,0.1343,0.3602,0.8792,0.509,0.519,0.8827,3.76,0.1545,0.14,0.214,0.4985,0.3,0.2845,1.56
2,,Away Batter 3,718419,595879,3.3699,0.166,0.0532,0.1889,0.4384,0.3882,0.2494,0.8047,3.84,0.3662,0.0,0.3895,0.8583,0.47,0.4688,0.75
3,,Away Batter 4,718419,665155,2.3647,0.2556,0.1499,0.3479,0.8417,0.37,0.4938,0.6898,3.46,0.1327,0.21,0.2083,0.559,0.57,0.3507,0.68
4,,Away Batter 5,718419,681481,2.2738,0.2462,0.1167,0.2965,0.755,0.3119,0.4585,0.6016,3.59,0.1387,0.28,0.177,0.5217,0.63,0.3447,1.28
5,,Away Batter 6,718419,679529,2.809,0.2082,0.0592,0.2494,0.5518,0.3032,0.3024,0.7799,3.61,0.226,0.08,0.3052,0.6508,0.41,0.3457,0.66
6,,Away Batter 7,718419,668731,2.6677,0.2331,0.1379,0.2986,0.7018,0.2497,0.4032,0.7916,2.49,0.1615,0.0,0.3138,0.4793,0.0,0.1655,0.91
7,,Away Batter 8,718419,668670,2.2486,0.2655,0.1591,0.2935,0.8564,0.251,0.5629,0.7065,2.19,0.1692,0.06,0.3895,0.6462,0.2,0.2567,0.83
8,,Away Batter 9,718419,663837,2.8618,0.2614,0.1373,0.2877,0.7163,0.3706,0.4286,0.562,3.1,0.1812,0.0,0.2177,0.4472,0.06,0.2295,1.04
9,,Home Batter 1,718419,592885,3.2869,0.2451,0.1457,0.3419,0.7813,0.3403,0.4394,0.9711,3.59,0.1973,0.13,0.2435,0.5513,0.67,0.3078,0.81
10,,Home Batter 2,718419,608385,2.8075,0.2513,0.1134,0.3971,0.8461,0.3538,0.449,0.4185,3.39,0.1837,0.0,0.2133,0.442,0.41,0.2287,0.72
11,,Home Batter 3,718419,642715,3.4027,0.2639,0.1534,0.3197,0.7439,0.4844,0.4242,1.0477,3.42,0.1843,0.1,0.3718,0.6743,0.41,0.3025,1.17
12,,Home Batter 4,718419,642133,3.0117,0.2251,0.2193,0.3191,0.7986,0.4841,0.4795,0.7466,3.19,0.2733,0.46,0.3515,0.9923,0.89,0.6408,1.07
13,,Home Batter 5,718419,605119,2.8097,0.3056,0.1837,0.4103,0.9768,0.4668,0.5666,0.9483,3.82,0.2262,0.2,0.277,0.7532,0.57,0.4762,1.26
14,,Home Batter 6,718419,605170,2.4825,0.4425,0.0292,0.4682,0.9542,0.1228,0.486,0.4015,3.15,0.3143,0.05,0.3727,0.847,0.24,0.4743,0.52
15,,Home Batter 7,718419,668930,2.2382,0.2485,0.0628,0.3035,0.6484,0.279,0.3449,0.5163,3.46,0.1683,0.07,0.1883,0.4917,0.32,0.3033,1.4
16,,Home Batter 8,718419,670712,2.4034,0.3191,0.3664,0.4081,1.2384,0.8832,0.8303,0.7129,2.51,0.1402,0.24,0.281,0.6472,0.48,0.3662,0.66
17,,Home Batter 9,718419,686894,2.0359,0.2017,0.0769,0.2556,0.6111,0.2128,0.3556,0.4846,2.98,0.2217,0.0,0.27,0.565,0.09,0.295,0.55
