,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718468,669743,2.227,0.2076,0.0437,0.2925,0.5852,0.2576,0.2928,0.561,2.99,0.1217,0.04,0.1715,0.3332,0.3,0.1617,0.53
1,,Away Batter 2,718468,600869,3.2971,0.2428,0.0666,0.2851,0.6322,0.2999,0.3472,0.7823,4.05,0.2787,0.13,0.3062,0.7073,0.52,0.4012,0.79
2,,Away Batter 3,718468,608841,2.9033,0.1819,0.0383,0.2108,0.4574,0.2344,0.2466,0.6337,4.16,0.2383,0.12,0.2655,0.6675,0.38,0.402,0.69
3,,Away Batter 4,718468,671277,3.206,0.2586,0.0977,0.2916,0.6936,0.425,0.402,0.5664,3.74,0.2458,0.17,0.2565,0.6773,0.43,0.4208,0.36
4,,Away Batter 5,718468,657041,3.068,0.2249,0.0661,0.3131,0.6525,0.1894,0.3394,0.8825,3.86,0.2187,0.0,0.2492,0.5148,0.39,0.2657,1.22
5,,Away Batter 6,718468,642086,2.8964,0.2395,0.1169,0.3043,0.6709,0.3761,0.3665,0.843,3.89,0.1822,0.0,0.279,0.4612,0.16,0.1822,0.76
6,,Away Batter 7,718468,656180,2.1795,0.1949,0.1671,0.2182,0.67,0.2183,0.4518,0.8281,2.53,0.1587,0.08,0.1657,0.4318,0.31,0.2662,0.59
7,,Away Batter 8,718468,682928,2.8427,0.227,0.022,0.264,0.5781,0.1858,0.3141,0.701,3.35,0.209,0.0,0.284,0.5858,0.24,0.3018,1.02
8,,Away Batter 9,718468,645302,2.6742,0.282,0.0464,0.3403,0.7393,0.2708,0.399,0.4575,3.13,0.2508,0.0,0.2725,0.55,0.21,0.2775,0.54
9,,Home Batter 1,718468,621439,3.4562,0.2485,0.0947,0.2652,0.7459,0.1816,0.4808,1.2934,3.54,0.176,0.12,0.286,0.602,0.39,0.316,1.29
10,,Home Batter 2,718468,608336,2.6617,0.2145,0.131,0.3347,0.7201,0.2784,0.3854,0.9753,2.65,0.2783,0.46,0.3648,1.2907,0.98,0.9258,0.89
11,,Home Batter 3,718468,621043,2.904,0.273,0.1231,0.3303,0.7346,0.317,0.4044,0.6685,3.75,0.2345,0.16,0.2942,0.7187,0.51,0.4245,0.93
12,,Home Batter 4,718468,596146,2.7837,0.32,0.2014,0.3986,1.0302,0.2889,0.6316,0.3853,3.38,0.2357,0.17,0.27,0.731,0.46,0.461,0.75
13,,Home Batter 5,718468,593871,3.61,0.232,0.1759,0.3274,0.7354,0.5657,0.4081,0.7957,3.14,0.2128,0.1,0.326,0.6913,0.17,0.3653,0.9
14,,Home Batter 6,718468,663616,3.0152,0.3025,0.2057,0.3722,0.9465,0.5422,0.5743,0.8392,3.31,0.1423,0.11,0.2215,0.4963,0.62,0.2748,1.39
15,,Home Batter 7,718468,669304,2.7575,0.2989,0.2268,0.3724,1.0493,0.5677,0.6768,0.3901,4.12,0.2472,0.0,0.2755,0.5687,0.48,0.2932,0.79
16,,Home Batter 8,718468,543877,3.003,0.1392,0.0199,0.2186,0.3947,0.3206,0.1761,0.9684,3.25,0.3075,0.0,0.3667,0.7417,0.35,0.375,0.77
17,,Home Batter 9,718468,572191,2.9058,0.2544,0.0657,0.3166,0.7104,0.3364,0.3938,0.8626,3.17,0.2083,0.23,0.2417,0.6358,0.55,0.3942,1.56
