,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718144,677951,3.5299,0.2702,0.1563,0.3077,0.7823,0.4951,0.4747,0.7331,4.35,0.2013,0.19,0.2592,0.6815,0.55,0.4223,1.15
1,,Away Batter 2,718144,521692,3.6057,0.2589,0.1626,0.2909,0.7499,0.5141,0.459,0.8435,3.84,0.357,0.43,0.387,1.1315,0.73,0.7445,1.07
2,,Away Batter 3,718144,686469,2.7845,0.2151,0.1322,0.2775,0.6619,0.2785,0.3844,0.4447,3.96,0.2047,0.11,0.293,0.6317,0.45,0.3387,0.23
3,,Away Batter 4,718144,658668,2.895,0.2598,0.1223,0.2947,0.7538,0.3045,0.4591,0.6006,3.24,0.1307,0.09,0.205,0.4618,0.15,0.2568,0.59
4,,Away Batter 5,718144,672580,1.8902,0.2977,0.0606,0.3318,0.7466,0.3343,0.4149,0.4261,3.67,0.1467,0.0,0.1957,0.3923,0.5,0.1967,0.82
5,,Away Batter 6,718144,669004,3.0405,0.1813,0.1198,0.2747,0.6569,0.4523,0.3822,1.1034,3.56,0.3053,0.11,0.3972,0.8397,0.58,0.4425,0.91
6,,Away Batter 7,718144,622110,2.8762,0.29,0.0472,0.3207,0.7241,0.347,0.4034,0.5721,2.43,0.2808,0.0,0.3317,0.6642,0.28,0.3325,0.68
7,,Away Batter 8,718144,666023,1.5417,0.2361,0.0833,0.3611,0.8056,0.3333,0.4444,0.3,2.54,0.3217,0.28,0.3377,0.9493,0.47,0.6117,0.55
8,,Away Batter 9,718144,681987,1.926,0.1943,0.0031,0.2452,0.5275,0.1955,0.2824,0.7098,2.19,0.0467,0.0,0.0875,0.1342,0.0,0.0467,0.84
9,,Home Batter 1,718144,665487,3.403,0.2806,0.1826,0.3485,0.8737,0.5434,0.5252,0.8843,4.18,0.3343,0.2,0.3793,0.9593,0.44,0.58,0.78
10,,Home Batter 2,718144,630105,3.3166,0.271,0.1124,0.3442,0.8396,0.4692,0.4954,0.6985,3.4,0.1287,0.0,0.3063,0.4367,0.02,0.1303,0.97
11,,Home Batter 3,718144,665742,3.3397,0.2545,0.1638,0.3938,0.8414,0.5034,0.4475,0.8692,3.57,0.3383,0.19,0.4577,1.132,0.55,0.6743,0.56
12,,Home Batter 4,718144,593428,3.4524,0.2862,0.1345,0.3676,0.8281,0.4641,0.4605,0.5335,3.73,0.2128,0.02,0.2917,0.5898,0.14,0.2982,0.91
13,,Home Batter 5,718144,572761,2.3838,0.2024,0.0928,0.3316,0.7106,0.4947,0.379,0.6161,2.97,0.1217,0.02,0.225,0.405,0.34,0.18,1.37
14,,Home Batter 6,718144,596059,2.7518,0.2455,0.1129,0.3138,0.694,0.3445,0.3802,0.6972,2.4,0.2025,0.09,0.2317,0.505,0.15,0.2733,0.66
15,,Home Batter 7,718144,673490,3.135,0.2156,0.0634,0.2777,0.6046,0.3262,0.3269,0.778,3.3,0.2242,0.14,0.2698,0.6565,0.58,0.3867,1.13
16,,Home Batter 8,718144,663757,3.1951,0.213,0.1613,0.3119,0.7503,0.4599,0.4384,0.9773,2.75,0.1208,0.0,0.2602,0.4352,0.05,0.175,1.08
17,,Home Batter 9,718144,664954,1.75,0.2478,0.0,0.288,0.6497,0.5352,0.3617,0.1259,2.21,0.1033,0.08,0.1133,0.3233,0.32,0.21,0.57
