,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718123,656716,2.488,0.1714,0.0645,0.2587,0.5688,0.2238,0.3102,0.6665,2.69,0.315,0.0,0.4558,0.7758,0.14,0.32,0.33
1,,Away Batter 2,718123,595879,3.4998,0.2217,0.0532,0.2468,0.5718,0.4479,0.325,0.8701,3.98,0.2632,0.12,0.2732,0.673,0.56,0.3998,0.76
2,,Away Batter 3,718123,682985,3.1189,0.2702,0.1145,0.3265,0.7709,0.4003,0.4444,1.016,4.01,0.4152,0.05,0.4455,1.0327,0.51,0.5872,0.89
3,,Away Batter 4,718123,679529,2.9933,0.1992,0.0551,0.2531,0.5429,0.2877,0.2898,0.8161,3.69,0.2525,0.06,0.3213,0.7263,0.42,0.405,0.83
4,,Away Batter 5,718123,628451,2.3736,0.2161,0.0236,0.2547,0.5159,0.0888,0.2612,0.6144,3.3,0.2575,0.07,0.28,0.7208,0.31,0.4408,0.66
5,,Away Batter 6,718123,665155,2.6441,0.2298,0.1628,0.3173,0.7832,0.4413,0.4659,0.7908,2.57,0.0867,0.0,0.1637,0.3087,0.24,0.145,1.01
6,,Away Batter 7,718123,668731,2.7168,0.218,0.0898,0.3098,0.6552,0.2046,0.3454,0.8147,2.9,0.2182,0.0,0.258,0.5332,0.24,0.2752,0.66
7,,Away Batter 8,718123,606992,2.9237,0.2692,0.1144,0.3076,0.7645,0.3959,0.457,0.9186,3.36,0.2083,0.09,0.2292,0.5175,0.34,0.2883,1.01
8,,Away Batter 9,718123,663837,2.8593,0.2157,0.0729,0.2595,0.5907,0.2406,0.3312,0.7123,3.72,0.1283,0.04,0.16,0.3283,0.16,0.1683,0.61
9,,Home Batter 1,718123,657041,3.3354,0.2275,0.0654,0.3046,0.6382,0.3065,0.3336,0.9734,4.11,0.2983,0.23,0.3248,0.8268,0.36,0.502,1.46
10,,Home Batter 2,718123,671277,3.442,0.2623,0.0856,0.2948,0.6965,0.4698,0.4017,0.4966,3.88,0.2485,0.03,0.3175,0.609,0.17,0.2915,0.84
11,,Home Batter 3,718123,608841,3.2682,0.219,0.0558,0.2464,0.5589,0.3116,0.3125,0.6711,3.79,0.3948,0.06,0.4478,0.9647,1.01,0.5168,0.73
12,,Home Batter 4,718123,600869,3.633,0.2431,0.095,0.2858,0.6517,0.4102,0.366,0.8148,3.4,0.4142,0.12,0.4702,1.2127,0.34,0.7425,0.62
13,,Home Batter 5,718123,642086,3.2689,0.2393,0.0809,0.3018,0.6406,0.3147,0.3388,0.7732,3.17,0.31,0.0,0.4102,0.7602,0.56,0.35,0.49
14,,Home Batter 6,718123,656448,2.1049,0.2125,0.0776,0.2459,0.5807,0.3148,0.3348,0.7338,3.19,0.107,0.0,0.1835,0.2905,0.18,0.107,1.49
15,,Home Batter 7,718123,660688,3.2458,0.2457,0.0545,0.3068,0.6688,0.3218,0.362,0.3285,3.49,0.1727,0.05,0.237,0.5497,0.3,0.3127,0.27
16,,Home Batter 8,718123,669743,2.6003,0.1947,0.057,0.2762,0.551,0.2976,0.2748,0.601,3.18,0.18,0.02,0.319,0.584,0.23,0.265,1.06
17,,Home Batter 9,718123,682928,3.0124,0.2367,0.0523,0.2787,0.6375,0.3464,0.3588,0.7616,3.35,0.1567,0.09,0.1567,0.4033,0.42,0.2467,1.22
