,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717841,657077,3.6937,0.2937,0.0917,0.344,0.7774,0.3964,0.4334,0.578,3.89,0.1865,0.0,0.3415,0.626,0.39,0.2845,0.55
1,,Away Batter 2,717841,807799,2.4493,0.2089,0.1014,0.2529,0.6191,0.4493,0.3662,0.3043,4.09,0.349,0.06,0.3965,0.883,0.28,0.4865,0.41
2,,Away Batter 3,717841,457759,3.3965,0.2662,0.1134,0.3508,0.7617,0.4472,0.4109,0.5959,4.19,0.1875,0.14,0.2195,0.571,0.56,0.3515,0.67
3,,Away Batter 4,717841,646240,3.734,0.2632,0.2416,0.3193,0.8417,0.798,0.5224,0.8453,3.73,0.1983,0.0,0.3192,0.5792,0.43,0.26,0.78
4,,Away Batter 5,717841,594807,2.6635,0.2109,0.22,0.3174,0.812,0.5111,0.4947,1.0356,3.79,0.3702,0.39,0.4155,1.2363,1.27,0.8208,0.75
5,,Away Batter 6,717841,671213,2.5306,0.1956,0.1389,0.3126,0.6786,0.3861,0.3659,0.7917,3.32,0.2298,0.12,0.4065,0.8473,0.24,0.4408,1.04
6,,Away Batter 7,717841,624414,3.0719,0.2487,0.067,0.2789,0.6432,0.3688,0.3643,0.5851,2.55,0.3208,0.08,0.331,0.871,0.61,0.54,0.51
7,,Away Batter 8,717841,657136,2.5013,0.2101,0.1185,0.2996,0.7015,0.3253,0.4019,0.8838,2.95,0.1992,0.13,0.2825,0.6933,0.27,0.4108,1.23
8,,Away Batter 9,717841,571771,3.5087,0.2181,0.0774,0.2785,0.6203,0.3617,0.3417,0.7702,3.49,0.1792,0.1,0.2613,0.558,0.65,0.2967,1.07
9,,Home Batter 1,717841,518934,3.527,0.2711,0.1039,0.3341,0.7289,0.4041,0.3949,0.8332,3.66,0.138,0.06,0.1755,0.4385,0.16,0.263,1.17
10,,Home Batter 2,717841,518626,2.834,0.1841,0.1132,0.3074,0.6201,0.4078,0.3127,0.8046,2.84,0.1625,0.39,0.3417,0.8542,0.53,0.5125,0.95
11,,Home Batter 3,717841,519203,3.4625,0.2669,0.1798,0.3382,0.7988,0.4663,0.4606,0.8135,3.96,0.1512,0.03,0.1987,0.3773,0.31,0.1787,1.15
12,,Home Batter 4,717841,519317,3.3063,0.2337,0.123,0.2745,0.6368,0.386,0.3623,0.9811,3.78,0.2183,0.23,0.269,0.7573,0.61,0.4883,1.16
13,,Home Batter 5,717841,641343,2.2943,0.2797,0.0945,0.3586,0.7584,0.2731,0.3998,0.747,2.61,0.2958,0.24,0.4372,1.133,0.55,0.6958,0.85
14,,Home Batter 6,717841,643396,2.8546,0.2011,0.053,0.2742,0.5605,0.2049,0.2862,0.5137,3.45,0.325,0.03,0.3433,0.7428,0.66,0.3995,0.64
15,,Home Batter 7,717841,641856,2.1314,0.0636,0.0337,0.0832,0.1954,0.0883,0.1122,0.5691,2.2,0.2133,0.11,0.3158,0.7542,0.16,0.4383,0.55
16,,Home Batter 8,717841,624431,2.9984,0.2228,0.1086,0.2748,0.6299,0.4566,0.355,0.493,3.16,0.245,0.0,0.2865,0.5315,0.04,0.245,0.6
17,,Home Batter 9,717841,683011,2.3657,0.1517,0.0995,0.2396,0.5219,0.2289,0.2823,0.7632,3.4,0.096,0.18,0.131,0.3525,0.53,0.2215,1.25
