,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717940,545341,3.8341,0.3329,0.1235,0.3849,0.8739,0.407,0.489,0.8662,3.64,0.3705,0.0,0.404,0.9072,0.44,0.5032,0.55
1,,Away Batter 2,717940,678662,2.5936,0.2088,0.0819,0.2525,0.5955,0.383,0.3429,0.6374,3.44,0.36,0.03,0.3905,0.9288,0.33,0.5383,0.87
2,,Away Batter 3,717940,641857,3.3148,0.2375,0.124,0.3158,0.742,0.4449,0.4262,1.1516,3.68,0.3757,0.39,0.4792,1.2455,1.28,0.7663,1.17
3,,Away Batter 4,717940,553869,3.1662,0.2867,0.1129,0.3457,0.7746,0.4964,0.429,0.6989,4.0,0.309,0.24,0.377,0.9727,0.61,0.5957,0.57
4,,Away Batter 5,717940,660707,2.6398,0.2818,0.1785,0.3246,0.8143,0.4342,0.4897,0.7262,2.57,0.1267,0.0,0.1992,0.3658,0.18,0.1667,1.23
5,,Away Batter 6,717940,666134,1.9,0.0869,0.0111,0.1739,0.2784,0.0722,0.1045,0.8444,2.96,0.2458,0.12,0.2883,0.6967,0.55,0.4083,1.18
6,,Away Batter 7,717940,686668,1.9185,0.1925,0.0202,0.2181,0.4799,0.347,0.2619,0.6775,3.2,0.19,0.11,0.2302,0.5652,0.49,0.335,1.33
7,,Away Batter 8,717940,676701,2.54,0.2155,0.0382,0.2583,0.5782,0.231,0.3199,0.5853,3.11,0.2535,0.0,0.2835,0.635,0.41,0.3515,0.63
8,,Away Batter 9,717940,642851,1.7247,0.1316,0.1418,0.2859,0.6292,0.2232,0.3432,0.4354,2.89,0.1575,0.01,0.2458,0.465,0.51,0.2192,1.3
9,,Home Batter 1,717940,656976,2.8992,0.2581,0.0939,0.3673,0.7485,0.4909,0.3812,0.6675,3.5,0.1055,0.26,0.1435,0.47,0.63,0.3265,0.65
10,,Home Batter 2,717940,606466,3.6163,0.2573,0.1097,0.318,0.7726,0.4037,0.4545,0.6441,4.17,0.3266,0.28,0.3636,0.9323,0.48,0.5686,0.74
11,,Home Batter 3,717940,682998,2.6718,0.2479,0.0777,0.3102,0.7345,0.2823,0.4243,0.7014,3.55,0.3242,0.32,0.4067,1.1758,0.61,0.7692,0.77
12,,Home Batter 4,717940,572233,3.4709,0.2543,0.1801,0.317,0.7808,0.5846,0.4638,0.6914,3.63,0.1425,0.07,0.259,0.4755,0.28,0.2165,0.91
13,,Home Batter 5,717940,666971,3.4342,0.2788,0.115,0.3489,0.8098,0.4981,0.4609,0.665,4.07,0.3135,0.26,0.3215,0.9325,0.53,0.611,0.58
14,,Home Batter 6,717940,668942,3.3493,0.2456,0.0304,0.3187,0.6572,0.4428,0.3385,0.8878,2.97,0.1338,0.0,0.2555,0.4308,0.29,0.1753,0.85
15,,Home Batter 7,717940,672515,2.7995,0.3094,0.0768,0.3401,0.7526,0.3975,0.4126,0.4982,2.93,0.2025,0.08,0.2508,0.6183,0.44,0.3675,0.46
16,,Home Batter 8,717940,664983,2.9234,0.202,0.0183,0.2564,0.5305,0.2434,0.2741,0.5671,2.51,0.2033,0.08,0.2675,0.5608,0.3,0.2933,0.54
17,,Home Batter 9,717940,672695,2.3188,0.2475,0.0487,0.3828,0.7431,0.4001,0.3603,0.4762,3.12,0.1767,0.22,0.2725,0.6808,0.44,0.4083,0.68
