,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718534,592885,2.9488,0.2467,0.1631,0.334,0.8188,0.3597,0.4848,0.7779,4.3,0.203,0.17,0.278,0.607,0.4,0.329,1.63
1,,Away Batter 2,718534,608385,3.0378,0.3179,0.0528,0.3971,0.8098,0.3053,0.4126,0.5033,3.15,0.3117,0.05,0.3947,0.8613,0.91,0.4667,0.43
2,,Away Batter 3,718534,661388,2.8387,0.2413,0.056,0.3079,0.6186,0.3528,0.3107,0.6999,3.56,0.3317,0.06,0.4143,0.8585,0.33,0.4442,0.63
3,,Away Batter 4,718534,642133,2.7201,0.2529,0.3027,0.3309,0.9423,0.4841,0.6114,0.6633,3.6,0.2692,0.42,0.3412,0.9553,1.0,0.6142,0.82
4,,Away Batter 5,718534,661388,2.8387,0.2413,0.056,0.3079,0.6186,0.3528,0.3107,0.6999,3.56,0.3317,0.06,0.4143,0.8585,0.33,0.4442,0.63
5,,Away Batter 6,718534,669003,2.4185,0.3027,0.2623,0.313,0.9222,0.5324,0.6092,0.6579,3.53,0.3093,0.16,0.3552,0.8663,0.31,0.5112,1.57
6,,Away Batter 7,718534,605119,2.636,0.3002,0.141,0.4039,0.9609,0.256,0.5571,0.8885,3.47,0.1862,0.11,0.2495,0.5757,0.78,0.3262,0.92
7,,Away Batter 8,718534,668930,2.2382,0.2462,0.0489,0.3021,0.6285,0.1957,0.3264,0.558,3.17,0.235,0.04,0.2523,0.5373,0.19,0.285,1.03
8,,Away Batter 9,718534,686894,1.8222,0.1975,0.0741,0.2457,0.6099,0.1815,0.3642,0.4704,3.17,0.1173,0.05,0.214,0.3888,0.23,0.1748,0.84
9,,Home Batter 1,718534,677594,2.8239,0.3566,0.1498,0.4119,1.0137,0.5152,0.6018,0.7486,4.45,0.2027,0.09,0.2653,0.6233,0.7,0.358,1.19
10,,Home Batter 2,718534,664034,3.187,0.2983,0.146,0.3365,0.84,0.4774,0.5034,0.4542,3.85,0.2828,0.0,0.4045,0.7878,0.62,0.3833,0.62
11,,Home Batter 3,718534,553993,2.8414,0.2871,0.1811,0.3566,0.9142,0.4065,0.5576,0.8615,4.08,0.2633,0.2,0.3383,0.7677,0.93,0.4293,1.43
12,,Home Batter 4,718534,663728,2.9616,0.2423,0.1091,0.2835,0.7834,0.6114,0.4998,0.8907,3.53,0.1653,0.08,0.2862,0.5475,0.58,0.2613,1.12
13,,Home Batter 5,718534,606192,3.2498,0.2538,0.1688,0.2979,0.7359,0.7361,0.4379,1.0268,4.1,0.2648,0.19,0.2715,0.6997,0.66,0.4282,1.06
14,,Home Batter 6,718534,672284,2.9015,0.2929,0.1974,0.3395,0.934,0.5064,0.5946,0.8381,3.36,0.4052,0.36,0.4603,1.3115,0.73,0.8512,1.01
15,,Home Batter 7,718534,572041,2.9994,0.174,0.0473,0.2078,0.4621,0.1643,0.2542,0.7729,2.72,0.1417,0.16,0.2008,0.4992,0.49,0.2983,0.74
16,,Home Batter 8,718534,543939,2.9852,0.2669,0.0402,0.3098,0.65,0.2531,0.3403,0.6448,3.05,0.1525,0.0,0.2287,0.3812,0.21,0.1525,0.83
17,,Home Batter 9,718534,641487,2.6922,0.2166,0.0159,0.3207,0.5681,0.2029,0.2475,0.4104,3.1,0.345,0.0,0.4402,0.8885,0.23,0.4483,0.63
