,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717933,453568,3.4749,0.2549,0.0948,0.3199,0.7105,0.4151,0.3905,0.6502,3.88,0.3752,0.22,0.4027,1.0793,0.79,0.6767,0.64
1,,Away Batter 2,717933,595777,3.6712,0.2263,0.1158,0.3282,0.7009,0.3973,0.3727,0.8479,3.81,0.2125,0.0,0.283,0.6025,0.46,0.3195,0.65
2,,Away Batter 3,717933,641857,3.3123,0.235,0.1227,0.3123,0.7338,0.4403,0.4215,1.1382,3.62,0.3393,0.36,0.4613,1.1588,1.17,0.6975,1.16
3,,Away Batter 4,717933,553869,3.1791,0.2857,0.1114,0.3438,0.7699,0.489,0.4261,0.689,4.01,0.2687,0.22,0.3282,0.8548,0.54,0.5267,0.74
4,,Away Batter 5,717933,605612,2.9212,0.2757,0.013,0.2962,0.6324,0.4315,0.3362,0.5382,3.7,0.3033,0.0,0.305,0.6792,0.42,0.3742,0.83
5,,Away Batter 6,717933,519058,2.7838,0.2577,0.1009,0.3178,0.7699,0.4528,0.4521,0.7638,2.63,0.2692,0.07,0.3297,0.6613,0.39,0.3317,0.67
6,,Away Batter 7,717933,666134,1.8957,0.0829,0.0111,0.1814,0.282,0.0722,0.1006,0.8444,3.01,0.2583,0.11,0.2892,0.7325,0.51,0.4433,1.03
7,,Away Batter 8,717933,686668,1.909,0.1875,0.0196,0.2124,0.4672,0.3375,0.2549,0.6989,3.18,0.2067,0.08,0.2468,0.5685,0.43,0.3217,1.3
8,,Away Batter 9,717933,678662,2.5913,0.2061,0.0811,0.2492,0.588,0.3778,0.3388,0.6509,3.39,0.3292,0.02,0.3897,0.8738,0.3,0.4842,0.82
9,,Home Batter 1,717933,656976,2.9248,0.2577,0.0921,0.3645,0.7432,0.4802,0.3786,0.6752,3.27,0.2062,0.23,0.2405,0.7022,0.68,0.4617,0.55
10,,Home Batter 2,717933,606466,3.622,0.2609,0.1082,0.3208,0.7761,0.3984,0.4554,0.6355,4.26,0.3059,0.25,0.3414,0.8667,0.43,0.5254,0.75
11,,Home Batter 3,717933,682998,2.67,0.2441,0.0766,0.3085,0.7264,0.2784,0.418,0.6929,3.63,0.3475,0.28,0.4145,1.1537,0.77,0.7392,0.7
12,,Home Batter 4,717933,572233,3.4657,0.2512,0.1778,0.3162,0.7743,0.5772,0.4582,0.684,3.68,0.155,0.17,0.253,0.5545,0.34,0.3015,1.04
13,,Home Batter 5,717933,666971,3.4426,0.2817,0.1133,0.3507,0.8153,0.5049,0.4645,0.6563,4.06,0.2992,0.22,0.3045,0.8552,0.67,0.5507,0.67
14,,Home Batter 6,717933,668942,3.3456,0.247,0.0304,0.3215,0.6604,0.4361,0.3388,0.8747,3.04,0.1065,0.0,0.223,0.359,0.25,0.136,1.12
15,,Home Batter 7,717933,672695,2.3424,0.247,0.0478,0.3803,0.7382,0.4075,0.3579,0.4842,3.19,0.1542,0.19,0.2475,0.6058,0.39,0.3583,0.72
16,,Home Batter 8,717933,664983,2.8958,0.1969,0.0183,0.2626,0.5304,0.2377,0.2677,0.5558,2.73,0.2475,0.07,0.3025,0.6325,0.27,0.33,0.48
17,,Home Batter 9,717933,645444,2.3759,0.1016,0.0,0.1805,0.2844,0.1673,0.1039,0.7,2.62,0.2625,0.0,0.385,0.765,0.3,0.38,0.92
