,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718295,605141,3.3348,0.2648,0.2065,0.3624,0.8986,0.4181,0.5362,0.7616,4.02,0.3035,0.23,0.381,0.895,1.04,0.514,0.75
1,,Away Batter 2,718295,518692,3.4113,0.3109,0.1783,0.3914,0.9129,0.537,0.5215,0.5993,4.03,0.307,0.18,0.393,0.9265,0.68,0.5335,0.78
2,,Away Batter 3,718295,669257,3.0421,0.3404,0.0625,0.3931,0.9027,0.6215,0.5096,0.3015,3.88,0.2433,0.16,0.338,0.7338,0.56,0.3958,0.34
3,,Away Batter 4,718295,571970,3.0302,0.2357,0.2507,0.3647,0.8835,0.6413,0.5187,1.0665,3.26,0.2607,0.42,0.414,1.0492,1.12,0.6352,0.93
4,,Away Batter 5,718295,518792,2.6604,0.1798,0.1302,0.2476,0.6007,0.29,0.3531,0.7147,2.33,0.3125,0.1,0.3958,0.9508,0.28,0.555,0.56
5,,Away Batter 6,718295,681546,2.325,0.3025,0.1417,0.4077,1.0077,0.55,0.6,0.8222,3.77,0.274,0.16,0.3455,0.812,0.54,0.4665,1.64
6,,Away Batter 7,718295,678246,2.1608,0.1626,0.0314,0.303,0.5602,0.1869,0.2573,0.7573,3.61,0.2397,0.2,0.3082,0.8088,1.09,0.5007,0.72
7,,Away Batter 8,718295,444482,2.6806,0.1946,0.0587,0.2624,0.5591,0.3463,0.2967,0.4715,3.25,0.2542,0.15,0.2693,0.646,0.9,0.3767,0.43
8,,Away Batter 9,718295,500743,2.8967,0.2715,0.0988,0.3192,0.7707,0.2979,0.4515,0.2391,2.47,0.234,0.0,0.4032,0.6422,0.02,0.239,0.45
9,,Home Batter 1,718295,665487,2.9726,0.3041,0.1469,0.3911,0.9634,0.5323,0.5723,0.8531,4.54,0.2482,0.15,0.2902,0.6683,0.48,0.3782,0.94
10,,Home Batter 2,718295,665742,3.2923,0.2637,0.1809,0.4087,0.8998,0.5943,0.4911,0.7783,3.53,0.3407,0.12,0.469,1.0512,0.9,0.5822,1.12
11,,Home Batter 3,718295,592518,3.4894,0.2803,0.1147,0.3225,0.7504,0.5206,0.4279,0.8536,4.06,0.2275,0.27,0.2715,0.744,0.59,0.4725,1.03
12,,Home Batter 4,718295,593428,3.4424,0.2973,0.1445,0.3739,0.8624,0.5268,0.4885,0.5378,3.88,0.1758,0.14,0.2817,0.5657,0.19,0.284,1.06
13,,Home Batter 5,718295,443558,3.3224,0.241,0.1492,0.2734,0.6851,0.5422,0.4117,0.7786,3.16,0.2117,0.09,0.215,0.5442,0.48,0.3292,0.96
14,,Home Batter 6,718295,630105,3.2256,0.2849,0.1347,0.3661,0.8779,0.4602,0.5118,0.6557,3.98,0.3008,0.0,0.3335,0.7777,0.42,0.4442,0.76
15,,Home Batter 7,718295,673490,3.1507,0.2335,0.0775,0.2858,0.6541,0.3434,0.3683,0.709,2.85,0.2192,0.1,0.348,0.6672,0.4,0.3192,0.74
16,,Home Batter 8,718295,543592,2.8242,0.2298,0.0453,0.3639,0.6837,0.3035,0.3198,0.4567,3.02,0.17,0.11,0.2617,0.5475,0.32,0.2858,1.03
17,,Home Batter 9,718295,640492,2.0922,0.2072,0.0272,0.2336,0.5643,0.2505,0.3307,0.4327,2.38,0.23,0.0,0.23,0.4775,0.02,0.2475,0.56
