,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717973,657041,3.4193,0.2389,0.0975,0.3112,0.6839,0.3633,0.3727,0.9858,4.26,0.3055,0.28,0.3603,0.9763,0.57,0.616,1.35
1,,Away Batter 2,717973,671277,3.4919,0.2689,0.0903,0.3062,0.7173,0.4487,0.4111,0.4864,4.28,0.2475,0.0,0.2995,0.5803,0.34,0.2808,0.86
2,,Away Batter 3,717973,600869,3.6368,0.2313,0.0848,0.2701,0.6187,0.3645,0.3485,0.8244,3.95,0.3685,0.14,0.4322,1.1088,0.65,0.6767,0.8
3,,Away Batter 4,717973,608841,3.2891,0.2217,0.0666,0.2452,0.5641,0.3422,0.3189,0.6838,3.97,0.299,0.0,0.4102,0.7942,0.81,0.384,0.77
4,,Away Batter 5,717973,642086,3.2121,0.2451,0.071,0.3153,0.6499,0.3197,0.3346,0.7337,3.63,0.3268,0.0,0.3992,0.7607,0.31,0.3615,0.51
5,,Away Batter 6,717973,572816,2.9071,0.2568,0.0166,0.3192,0.6707,0.3002,0.3515,0.4966,2.76,0.3142,0.18,0.3525,0.8892,0.82,0.5367,0.62
6,,Away Batter 7,717973,660688,3.3308,0.2387,0.0637,0.2949,0.6521,0.3513,0.3571,0.3556,3.25,0.2912,0.08,0.3578,0.7957,0.6,0.4378,0.31
7,,Away Batter 8,717973,682928,2.9806,0.2476,0.0481,0.2851,0.6462,0.3675,0.3611,0.7239,3.48,0.2258,0.14,0.2592,0.6767,0.63,0.4175,0.81
8,,Away Batter 9,717973,669743,2.6835,0.1935,0.0622,0.2725,0.5514,0.2928,0.279,0.6243,3.6,0.1325,0.0,0.2335,0.4168,0.23,0.1833,0.86
9,,Home Batter 1,717973,605141,3.5904,0.2617,0.2158,0.3496,0.8614,0.5385,0.5119,0.7375,4.13,0.219,0.2,0.3347,0.7943,0.61,0.4597,0.85
10,,Home Batter 2,717973,518692,3.6066,0.2942,0.1768,0.3743,0.8794,0.5655,0.5051,0.6687,4.05,0.4438,0.13,0.5027,1.2445,0.75,0.7418,0.75
11,,Home Batter 3,717973,669257,3.3855,0.2958,0.1736,0.3874,0.9013,0.6639,0.5139,0.3964,3.25,0.2357,0.05,0.3588,0.64,0.62,0.2812,0.29
12,,Home Batter 4,717973,502110,3.4783,0.2449,0.139,0.2954,0.7424,0.5225,0.447,1.0531,4.38,0.3413,0.46,0.3537,1.0645,1.26,0.7108,1.11
13,,Home Batter 5,717973,444482,2.8306,0.2067,0.081,0.2591,0.5782,0.4352,0.3191,0.516,2.86,0.2675,0.0,0.3825,0.7592,0.25,0.3767,0.84
14,,Home Batter 6,717973,518792,2.6176,0.2044,0.1082,0.2826,0.6574,0.2692,0.3748,0.6506,2.67,0.1617,0.09,0.2582,0.559,0.27,0.3008,0.57
15,,Home Batter 7,717973,678246,2.4154,0.1621,0.0608,0.2752,0.5561,0.322,0.2809,0.7452,3.66,0.2257,0.12,0.3182,0.7263,0.47,0.4082,1.0
16,,Home Batter 8,717973,681546,2.625,0.2933,0.1639,0.387,0.9559,0.5778,0.5689,0.9778,3.07,0.0725,0.06,0.142,0.262,0.33,0.12,1.62
17,,Home Batter 9,717973,621035,3.0929,0.191,0.1692,0.2734,0.6736,0.4522,0.4002,1.2594,2.61,0.2792,0.25,0.2832,0.919,0.43,0.6358,1.06
