,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717939,650402,3.4592,0.2515,0.1469,0.3168,0.7486,0.4776,0.4318,0.6678,4.41,0.3132,0.22,0.3342,0.8123,0.34,0.4782,0.48
1,,Away Batter 2,717939,592450,3.3303,0.2993,0.2462,0.3822,0.9744,0.6189,0.5922,1.051,3.6,0.3738,0.68,0.508,1.5248,1.18,1.0168,1.18
2,,Away Batter 3,717939,641432,2.8227,0.2303,0.0688,0.3205,0.6603,0.2714,0.3398,0.3941,3.56,0.2837,0.05,0.4147,0.8415,0.51,0.4268,0.32
3,,Away Batter 4,717939,518934,3.5015,0.2764,0.1115,0.3375,0.7434,0.433,0.4059,0.8171,4.09,0.1725,0.09,0.2165,0.5165,0.26,0.3,1.03
4,,Away Batter 5,717939,643396,2.8736,0.2003,0.0285,0.2761,0.5334,0.189,0.2573,0.5214,3.24,0.2792,0.19,0.3133,0.8295,1.16,0.5162,0.61
5,,Away Batter 6,717939,641343,2.1911,0.2956,0.1104,0.3618,0.8013,0.3207,0.4395,0.6835,2.39,0.2292,0.11,0.3177,0.7643,0.34,0.4467,0.95
6,,Away Batter 7,717939,683011,2.3743,0.1563,0.0984,0.245,0.526,0.2404,0.2811,0.7552,3.33,0.121,0.16,0.1527,0.4227,0.63,0.27,1.22
7,,Away Batter 8,717939,543309,2.9225,0.1811,0.1564,0.2563,0.5944,0.4922,0.3382,0.9283,3.1,0.2438,0.05,0.288,0.7902,0.65,0.5022,1.12
8,,Away Batter 9,717939,656185,2.1774,0.2034,0.0186,0.2769,0.7044,0.2624,0.4275,0.6369,1.82,0.2017,0.16,0.2817,0.78,0.33,0.4983,0.47
9,,Home Batter 1,717939,641487,3.165,0.233,0.0292,0.351,0.6559,0.3404,0.3049,0.6452,4.34,0.2663,0.16,0.302,0.7268,0.45,0.4248,0.85
10,,Home Batter 2,717939,664034,3.541,0.2701,0.0919,0.3298,0.7453,0.4647,0.4155,0.5427,4.24,0.2913,0.24,0.3082,0.8975,0.47,0.5893,0.75
11,,Home Batter 3,717939,677594,3.4551,0.2566,0.1722,0.332,0.7923,0.5003,0.4603,1.0306,4.23,0.337,0.3,0.3685,1.0005,0.96,0.632,1.09
12,,Home Batter 4,717939,672284,3.301,0.2608,0.1921,0.3161,0.838,0.4931,0.5219,1.0114,3.79,0.2638,0.13,0.3335,0.7665,0.4,0.433,1.55
13,,Home Batter 5,717939,553993,3.5015,0.2269,0.1353,0.3174,0.7112,0.485,0.3938,1.136,3.44,0.159,0.16,0.2835,0.5625,0.95,0.279,1.26
14,,Home Batter 6,717939,663728,3.2555,0.205,0.1334,0.2767,0.6758,0.5387,0.3991,1.0846,3.38,0.2898,0.14,0.3197,0.8468,0.32,0.5272,0.45
15,,Home Batter 7,717939,606192,3.7114,0.2461,0.1945,0.2806,0.7273,0.6079,0.4467,1.2448,3.82,0.2225,0.08,0.249,0.594,0.53,0.345,1.26
16,,Home Batter 8,717939,666211,2.1746,0.1772,0.3808,0.2602,0.8821,1.2696,0.6218,0.8312,2.24,0.0892,0.06,0.1892,0.3683,0.29,0.1792,1.02
17,,Home Batter 9,717939,543939,3.1168,0.2296,0.0402,0.2932,0.5969,0.2509,0.3037,0.7018,2.65,0.0775,0.0,0.1325,0.2425,0.13,0.11,0.73
