,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718122,666139,3.0203,0.3006,0.1536,0.3405,0.84,0.5039,0.4994,0.8291,3.33,0.175,0.25,0.313,0.7135,0.87,0.4005,1.05
1,,Away Batter 2,718122,668227,3.6227,0.2969,0.2193,0.3673,0.9093,0.838,0.5419,1.027,3.5,0.232,0.16,0.35,0.7445,0.65,0.3945,1.0
2,,Away Batter 3,718122,623912,3.1292,0.3088,0.1466,0.3322,0.8062,0.4232,0.474,0.5922,3.53,0.4057,0.05,0.4185,0.8935,0.56,0.475,0.79
3,,Away Batter 4,718122,664040,3.0986,0.2699,0.2283,0.356,0.888,0.5936,0.532,0.9112,3.33,0.2163,0.12,0.3797,0.792,0.52,0.4123,1.03
4,,Away Batter 5,718122,670623,3.0384,0.1896,0.1175,0.2753,0.5892,0.5111,0.3139,0.6135,2.98,0.4027,0.22,0.4268,1.1335,0.95,0.7067,0.32
5,,Away Batter 6,718122,670764,2.8612,0.2294,0.1184,0.2984,0.7086,0.369,0.4102,0.6259,2.91,0.2067,0.23,0.2523,0.726,0.72,0.4737,1.15
6,,Away Batter 7,718122,670042,2.6663,0.2318,0.1835,0.2681,0.7525,0.4892,0.4844,0.9295,3.46,0.3457,0.22,0.3798,0.9245,0.39,0.5447,1.3
7,,Away Batter 8,718122,542194,2.6889,0.2004,0.1577,0.2696,0.6484,0.3387,0.3788,0.6642,3.56,0.2087,0.14,0.2087,0.599,0.41,0.3903,1.14
8,,Away Batter 9,718122,622534,3.0386,0.2332,0.0791,0.2734,0.6541,0.371,0.3807,0.4924,2.8,0.234,0.0,0.3557,0.6197,0.25,0.264,0.5
9,,Home Batter 1,718122,607043,3.5225,0.2575,0.0726,0.375,0.7641,0.4005,0.3891,0.6878,3.87,0.2128,0.04,0.25,0.5187,0.3,0.2687,0.88
10,,Home Batter 2,718122,596019,3.5421,0.2471,0.1696,0.3245,0.7806,0.701,0.456,0.8385,4.07,0.253,0.07,0.273,0.625,0.52,0.352,0.95
11,,Home Batter 3,718122,643446,3.4115,0.2784,0.0553,0.3479,0.7327,0.3763,0.3848,0.3261,3.67,0.244,0.0,0.2465,0.4905,0.2,0.244,0.42
12,,Home Batter 4,718122,624413,3.6014,0.2609,0.3245,0.3274,0.882,0.804,0.5546,0.886,3.27,0.1657,0.36,0.303,0.7557,0.76,0.4527,0.64
13,,Home Batter 5,718122,683146,2.0106,0.2612,0.0579,0.3214,0.6631,0.2257,0.3417,0.6457,2.75,0.0927,0.12,0.1818,0.4205,0.34,0.2387,0.54
14,,Home Batter 6,718122,502054,2.9427,0.1969,0.0818,0.3032,0.5958,0.3048,0.2926,0.7923,2.32,0.1883,0.06,0.285,0.5333,0.17,0.2483,0.67
15,,Home Batter 7,718122,596129,2.6102,0.2236,0.0589,0.3659,0.7108,0.3894,0.3449,0.7322,2.38,0.2182,0.08,0.3385,0.6358,0.19,0.2973,0.74
16,,Home Batter 8,718122,500871,3.3173,0.1574,0.0908,0.2438,0.5206,0.3421,0.2769,0.8097,2.44,0.3595,0.14,0.4582,1.1717,0.29,0.7135,0.36
17,,Home Batter 9,718122,605421,2.9281,0.1297,0.1025,0.1993,0.4461,0.2954,0.2467,0.868,1.09,0.26,0.0,0.26,0.78,0.03,0.52,0.42
