,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718172,543760,3.6711,0.2517,0.1633,0.305,0.7381,0.5478,0.4331,0.7413,3.97,0.3002,0.19,0.4007,0.884,0.86,0.4833,0.79
1,,Away Batter 2,718172,543257,2.8872,0.2825,0.1088,0.3773,0.8271,0.505,0.4498,0.7541,4.44,0.219,0.15,0.2417,0.609,0.52,0.3673,1.84
2,,Away Batter 3,718172,663993,3.3871,0.266,0.1203,0.3524,0.7793,0.5731,0.4269,0.8598,4.0,0.2933,0.16,0.369,0.9112,0.67,0.5422,0.86
3,,Away Batter 4,718172,666969,3.3804,0.24,0.2008,0.3119,0.7709,0.7468,0.459,0.9614,3.52,0.2602,0.12,0.3307,0.7108,0.57,0.3802,1.27
4,,Away Batter 5,718172,673962,2.9988,0.2576,0.159,0.2906,0.7535,0.4723,0.4629,0.9016,4.35,0.2282,0.14,0.2442,0.5863,0.43,0.3422,1.2
5,,Away Batter 6,718172,641680,2.9712,0.2872,0.1542,0.3458,0.8259,0.5636,0.4802,0.5323,4.15,0.3558,0.11,0.3788,0.8965,0.81,0.5177,1.05
6,,Away Batter 7,718172,677649,2.349,0.289,0.0814,0.3163,0.821,0.4376,0.5047,0.5941,4.1,0.2745,0.28,0.2745,0.811,0.78,0.5365,1.08
7,,Away Batter 8,718172,669087,2.4615,0.1793,0.0513,0.2126,0.4436,0.2532,0.231,0.8878,1.51,0.2333,0.05,0.3783,0.865,0.32,0.4867,0.71
8,,Away Batter 9,718172,665750,3.0302,0.2307,0.0166,0.3068,0.631,0.3878,0.3242,0.6581,3.66,0.3657,0.05,0.4138,0.8905,0.58,0.4767,0.76
9,,Home Batter 1,718172,665923,2.5644,0.2581,0.0303,0.3029,0.68,0.4276,0.3772,0.4133,4.39,0.3018,0.11,0.3442,0.8147,0.75,0.4705,0.93
10,,Home Batter 2,718172,672478,2.1979,0.3691,0.0667,0.3708,1.037,0.4208,0.6661,0.4729,3.15,0.2475,0.27,0.2475,0.7125,0.45,0.465,0.51
11,,Home Batter 3,718172,667670,2.5085,0.2137,0.139,0.3497,0.7257,0.4145,0.376,0.8268,3.71,0.2607,0.21,0.323,0.8352,0.66,0.5122,1.16
12,,Home Batter 4,718172,542208,1.9334,0.4298,0.1212,0.4518,1.0602,0.4245,0.6084,0.2122,2.83,0.3692,0.21,0.4433,1.0192,0.34,0.5758,0.64
13,,Home Batter 5,718172,542583,3.106,0.2495,0.1139,0.3347,0.7224,0.4678,0.3877,0.6744,2.27,0.1858,0.13,0.3225,0.6083,0.19,0.2858,0.69
14,,Home Batter 6,718172,657656,3.1635,0.2311,0.1159,0.3011,0.7046,0.3691,0.4035,0.8804,3.77,0.2167,0.08,0.228,0.5963,0.17,0.3683,0.98
15,,Home Batter 7,718172,649557,3.0526,0.2294,0.032,0.2958,0.5873,0.319,0.2915,0.7677,3.14,0.2758,0.03,0.2968,0.6085,0.28,0.3117,0.58
16,,Home Batter 8,718172,669127,2.8339,0.2038,0.1586,0.2485,0.6923,0.3994,0.4438,0.9081,3.7,0.221,0.06,0.292,0.577,0.33,0.285,1.23
17,,Home Batter 9,718172,669397,2.1612,0.2028,0.0078,0.2754,0.5716,0.1341,0.2962,0.4333,2.94,0.13,0.0,0.1792,0.3258,0.07,0.1467,0.63
