,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718086,665923,2.6317,0.2592,0.0267,0.3011,0.6853,0.4319,0.3843,0.4248,4.35,0.332,0.07,0.3777,0.8163,0.5,0.4387,0.91
1,,Away Batter 2,718086,667670,2.5815,0.2276,0.1527,0.355,0.7643,0.4259,0.4093,0.877,3.79,0.2023,0.08,0.2587,0.555,0.47,0.2963,1.28
2,,Away Batter 3,718086,657656,3.2666,0.2313,0.1041,0.2997,0.6902,0.3297,0.3905,0.904,4.05,0.1633,0.23,0.1633,0.5483,0.48,0.385,1.43
3,,Away Batter 4,718086,542583,3.1293,0.2529,0.1298,0.3342,0.7401,0.4715,0.4059,0.6695,2.32,0.1375,0.07,0.2525,0.4425,0.12,0.19,0.96
4,,Away Batter 5,718086,649557,3.1386,0.2336,0.0535,0.2955,0.6111,0.3116,0.3156,0.6982,3.08,0.2667,0.0,0.2757,0.5423,0.13,0.2667,0.62
5,,Away Batter 6,718086,542208,2.0026,0.3671,0.0952,0.3869,0.9087,0.3942,0.5218,0.3161,3.11,0.29,0.17,0.3945,0.8387,0.33,0.4442,0.74
6,,Away Batter 7,718086,669127,2.9493,0.2047,0.1775,0.2474,0.7053,0.4603,0.4579,0.9145,3.7,0.2317,0.09,0.3075,0.6858,0.42,0.3783,1.44
7,,Away Batter 8,718086,672478,2.3884,0.3143,0.0476,0.3161,0.8687,0.3542,0.5527,0.692,2.96,0.2,0.18,0.2533,0.5883,0.27,0.335,0.58
8,,Away Batter 9,718086,669397,2.1079,0.1867,0.0078,0.2511,0.519,0.1207,0.2679,0.4533,3.16,0.2198,0.1,0.2457,0.5288,0.13,0.2832,0.57
9,,Home Batter 1,718086,514888,3.8645,0.2721,0.1962,0.3454,0.8294,0.4646,0.484,0.6546,3.42,0.1905,0.0,0.313,0.5705,0.09,0.2575,0.97
10,,Home Batter 2,718086,608324,3.5439,0.2347,0.0907,0.3227,0.6838,0.4191,0.361,0.4873,3.8,0.2645,0.2,0.3505,0.815,0.65,0.4645,0.25
11,,Home Batter 3,718086,670541,3.6088,0.2627,0.2331,0.3626,0.8683,0.9539,0.5057,1.0757,3.83,0.3457,0.27,0.392,1.0572,0.9,0.6652,0.74
12,,Home Batter 4,718086,547989,3.6524,0.2593,0.0759,0.3007,0.6987,0.556,0.398,0.7779,3.45,0.2057,0.0,0.2915,0.5522,0.33,0.2607,1.3
13,,Home Batter 5,718086,663656,3.4624,0.2746,0.1567,0.3712,0.8218,0.6426,0.4506,0.6202,3.79,0.33,0.13,0.3563,0.9397,1.0,0.5833,0.57
14,,Home Batter 6,718086,665161,3.3835,0.2525,0.1983,0.2823,0.7857,0.5775,0.5035,0.8734,3.67,0.245,0.0,0.2685,0.5885,0.31,0.32,0.66
15,,Home Batter 7,718086,676694,2.7519,0.218,0.0376,0.2575,0.5581,0.3102,0.3006,0.8185,3.35,0.2975,0.13,0.3375,0.835,0.44,0.4975,0.99
16,,Home Batter 8,718086,676801,2.3692,0.244,0.0367,0.4027,0.7596,0.1966,0.3568,0.7197,3.56,0.2545,0.07,0.369,0.8055,0.55,0.4365,0.83
17,,Home Batter 9,718086,455117,2.8162,0.1276,0.0581,0.242,0.4334,0.2629,0.1914,0.9328,3.13,0.2525,0.07,0.3175,0.6592,0.25,0.3417,1.41
