,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717806,605141,3.6245,0.2649,0.2224,0.3581,0.8924,0.5609,0.5343,0.7219,4.33,0.3127,0.47,0.369,0.9847,0.92,0.6157,0.46
1,,Away Batter 2,717806,518692,3.6546,0.3114,0.1764,0.3872,0.9168,0.6136,0.5296,0.6551,3.88,0.396,0.25,0.443,1.073,0.97,0.63,0.57
2,,Away Batter 3,717806,669257,3.4133,0.2745,0.1791,0.3734,0.8506,0.6472,0.4772,0.4576,3.42,0.166,0.15,0.235,0.538,0.48,0.303,0.95
3,,Away Batter 4,717806,571970,3.1664,0.2205,0.2537,0.3455,0.8287,0.6274,0.4832,1.0467,3.75,0.1375,0.16,0.25,0.5875,0.57,0.3375,1.01
4,,Away Batter 5,717806,502110,3.5914,0.2512,0.1818,0.2994,0.7733,0.6382,0.4739,1.0436,3.85,0.2965,0.5,0.3217,1.148,1.2,0.8263,1.12
5,,Away Batter 6,717806,444482,2.8472,0.2084,0.0726,0.2777,0.5999,0.4157,0.3222,0.5271,3.27,0.408,0.12,0.4147,0.9952,0.56,0.5805,0.56
6,,Away Batter 7,717806,678246,2.5506,0.1697,0.0636,0.2717,0.5627,0.3379,0.291,0.7265,2.94,0.2217,0.13,0.3392,0.7675,0.37,0.4283,0.77
7,,Away Batter 8,717806,518792,2.6262,0.1868,0.0936,0.2676,0.6078,0.24,0.3402,0.6764,2.69,0.2375,0.12,0.2665,0.6965,0.27,0.43,0.43
8,,Away Batter 9,717806,500743,2.9852,0.2355,0.0514,0.3021,0.6461,0.2259,0.344,0.3778,3.72,0.1943,0.0,0.1943,0.4147,0.34,0.2203,0.47
9,,Home Batter 1,717806,656941,3.4201,0.2005,0.2458,0.3186,0.7776,0.5027,0.4591,1.2016,3.45,0.196,0.4,0.3645,0.9872,0.77,0.6227,1.08
10,,Home Batter 2,717806,607208,4.0141,0.2811,0.1297,0.3211,0.7655,0.4084,0.4444,0.9832,3.96,0.2297,0.18,0.271,0.6603,0.51,0.3893,0.81
11,,Home Batter 3,717806,592206,3.6195,0.279,0.1326,0.3402,0.8205,0.554,0.4803,0.9932,3.75,0.3278,0.14,0.3618,0.8632,0.65,0.5013,0.8
12,,Home Batter 4,717806,547180,3.6437,0.3309,0.1559,0.4009,0.949,0.4349,0.5481,1.0416,3.65,0.1993,0.02,0.3033,0.591,0.35,0.2877,0.92
13,,Home Batter 5,717806,664761,3.4433,0.2453,0.117,0.3209,0.7163,0.5572,0.3954,0.6903,3.68,0.2567,0.12,0.2767,0.6742,0.6,0.3975,0.61
14,,Home Batter 6,717806,681082,3.3279,0.2503,0.0909,0.2869,0.6857,0.3087,0.3988,0.6867,3.79,0.2815,0.0,0.3385,0.6665,0.06,0.328,0.89
15,,Home Batter 7,717806,665019,2.2366,0.2233,0.1384,0.2837,0.6988,0.3828,0.4151,0.6051,3.36,0.3068,0.0,0.3438,0.7082,0.14,0.3643,0.73
16,,Home Batter 8,717806,669016,2.8985,0.2403,0.0727,0.3423,0.737,0.3232,0.3946,1.0723,3.44,0.1925,0.05,0.2217,0.4667,0.53,0.245,1.9
17,,Home Batter 9,717806,596117,2.5533,0.0997,0.0167,0.1199,0.2991,0.0756,0.1792,0.7333,2.42,0.2817,0.0,0.2877,0.7893,0.17,0.5017,0.91
