,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718154,666160,2.3284,0.2178,0.0461,0.2743,0.7269,0.0899,0.4526,0.531,2.9,0.4525,0.36,0.4663,1.3547,0.92,0.8883,0.84
1,,Away Batter 2,718154,545361,3.4736,0.2948,0.202,0.3751,0.91,0.5283,0.5348,1.09,3.79,0.2005,0.09,0.239,0.5295,0.2,0.2905,0.99
2,,Away Batter 3,718154,660271,3.5873,0.28,0.2202,0.3755,0.8985,0.5854,0.5229,0.9671,3.82,0.3228,0.24,0.4145,1.0278,1.05,0.6133,0.94
3,,Away Batter 4,718154,621493,3.4152,0.2706,0.1516,0.3485,0.8043,0.4857,0.4559,0.7809,4.14,0.2917,0.04,0.343,0.6972,0.36,0.3542,0.98
4,,Away Batter 5,718154,642136,2.0026,0.1657,0.0403,0.2783,0.4979,0.1052,0.2196,0.6146,3.12,0.3235,0.0,0.3998,0.7733,0.38,0.3735,0.82
5,,Away Batter 6,718154,592273,3.0809,0.2402,0.1373,0.2812,0.7137,0.5099,0.4325,0.9758,3.89,0.1907,0.13,0.1965,0.6,0.43,0.4035,1.27
6,,Away Batter 7,718154,570482,3.5261,0.2939,0.0518,0.3267,0.7112,0.4325,0.3845,0.6698,3.61,0.2792,0.0,0.3012,0.6283,0.44,0.3272,0.33
7,,Away Batter 8,718154,650859,3.0579,0.2703,0.1453,0.3339,0.8085,0.4001,0.4747,0.5975,2.98,0.2598,0.07,0.2898,0.6197,0.58,0.3298,0.46
8,,Away Batter 9,718154,687263,1.4943,0.1272,0.0,0.1732,0.3923,0.1379,0.2192,0.3218,3.57,0.2193,0.18,0.2563,0.6898,0.63,0.4335,0.45
9,,Home Batter 1,718154,656775,3.451,0.255,0.1209,0.3314,0.7386,0.5845,0.4072,0.7234,3.99,0.2735,0.26,0.3005,0.846,0.7,0.5455,0.75
10,,Home Batter 2,718154,668939,3.1908,0.2801,0.1443,0.4035,0.8746,0.5002,0.4711,0.6491,3.2,0.2373,0.18,0.3537,0.8105,0.38,0.4568,0.69
11,,Home Batter 3,718154,623993,3.3959,0.2097,0.1175,0.3052,0.6798,0.4778,0.3746,0.9409,3.75,0.3095,0.27,0.3717,0.9437,0.72,0.572,0.84
12,,Home Batter 4,718154,669720,3.4301,0.2829,0.1974,0.3259,0.8515,0.5017,0.5256,0.8522,3.6,0.2458,0.0,0.28,0.5783,0.26,0.2983,0.77
13,,Home Batter 5,718154,683002,2.5787,0.2113,0.0742,0.3415,0.6801,0.271,0.3387,0.9695,3.12,0.1658,0.15,0.2798,0.7015,0.25,0.4217,1.02
14,,Home Batter 6,718154,624428,3.1077,0.2121,0.0601,0.2797,0.6185,0.2626,0.3388,0.3666,3.27,0.2275,0.16,0.3397,0.7272,0.55,0.3875,0.29
15,,Home Batter 7,718154,679631,2.3741,0.2792,0.087,0.319,0.7498,0.2944,0.4308,0.5759,1.69,0.1325,0.0,0.1992,0.3317,0.0,0.1325,0.28
16,,Home Batter 8,718154,622761,2.8658,0.2813,0.095,0.3265,0.7812,0.3842,0.4547,0.666,3.21,0.0747,0.05,0.1255,0.2602,0.27,0.1347,0.78
17,,Home Batter 9,718154,656811,2.3868,0.29,0.0783,0.3446,0.7629,0.3011,0.4183,0.6637,2.2,0.1433,0.06,0.2733,0.5217,0.41,0.2483,0.48
