,f1,index,game_id,Away_Starter,Home Starter
0,,player_id,717966,594902,678394
1,,career_era,717966,0.0,5.404010695187166
2,,career_homeRuns,717966,0.0,0.09090909090909091
3,,career_whip,717966,0.5,1.8793226381461674
4,,career_battersFaced,717966,7.0,22.090909090909093
5,,recent_era,717966,3.9778846153846152,2.517857142857143
6,,recent_homeRuns,717966,1.1,1.0
7,,recent_whip,717966,1.0983974358974358,1.2734523809523808
8,,recent_battersFaced,717966,19.05,23.625
