,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718124,605141,3.5015,0.2614,0.1973,0.3519,0.8599,0.4459,0.508,0.7338,3.81,0.2477,0.3,0.3687,1.0168,0.7,0.6482,0.73
1,,Away Batter 2,718124,518692,3.5117,0.2909,0.1594,0.3757,0.8542,0.4858,0.4785,0.6334,3.95,0.3727,0.18,0.425,1.0553,0.9,0.6303,0.7
2,,Away Batter 3,718124,669257,3.2633,0.305,0.1625,0.3804,0.9031,0.6972,0.5228,0.4076,3.91,0.3422,0.32,0.4562,1.0548,0.76,0.5987,0.4
3,,Away Batter 4,718124,571970,3.005,0.2436,0.2803,0.3789,0.9296,0.6481,0.5507,0.9987,3.62,0.209,0.24,0.3143,0.6948,0.61,0.3805,1.2
4,,Away Batter 5,718124,502110,3.3871,0.2523,0.1066,0.3031,0.7472,0.5047,0.4441,1.047,3.91,0.2153,0.27,0.26,0.7287,0.71,0.4687,1.0
5,,Away Batter 6,718124,678246,2.3145,0.1645,0.0413,0.2845,0.5472,0.2366,0.2627,0.7602,3.63,0.2432,0.2,0.3103,0.8148,0.84,0.5045,0.64
6,,Away Batter 7,718124,681546,2.5686,0.3016,0.1699,0.3936,0.9811,0.5974,0.5875,0.9479,3.11,0.1708,0.17,0.2128,0.5695,0.6,0.3567,1.18
7,,Away Batter 8,718124,444482,2.6456,0.2123,0.074,0.2715,0.5967,0.3454,0.3253,0.5074,3.32,0.247,0.06,0.2797,0.6537,0.62,0.374,0.53
8,,Away Batter 9,718124,500743,3.0046,0.2407,0.068,0.2914,0.6616,0.2685,0.3702,0.375,2.93,0.2112,0.0,0.2662,0.5573,0.08,0.2912,0.33
9,,Home Batter 1,718124,663457,2.8413,0.2324,0.1108,0.3557,0.759,0.3587,0.4033,0.8384,3.96,0.284,0.07,0.389,0.7922,0.45,0.4032,0.66
10,,Home Batter 2,718124,502671,3.5374,0.2932,0.1674,0.3726,0.873,0.5285,0.5004,0.7072,4.03,0.2632,0.15,0.361,0.79,0.55,0.429,1.55
11,,Home Batter 3,718124,575929,3.1813,0.2553,0.1006,0.3292,0.729,0.4174,0.3997,0.7996,3.94,0.2057,0.08,0.323,0.6783,0.36,0.3553,1.15
12,,Home Batter 4,718124,571448,3.6219,0.2988,0.1393,0.332,0.8167,0.5849,0.4846,0.6936,4.18,0.3367,0.52,0.3807,1.1493,1.53,0.7687,0.64
13,,Home Batter 5,718124,669242,3.3165,0.2217,0.1021,0.3138,0.6609,0.327,0.3471,0.5902,3.43,0.2893,0.14,0.3393,0.7655,0.46,0.4262,0.51
14,,Home Batter 6,718124,669357,2.8725,0.2469,0.1848,0.3235,0.7927,0.6597,0.4692,0.934,3.12,0.3862,0.3,0.4702,1.3863,0.96,0.9162,0.64
15,,Home Batter 7,718124,657557,2.7245,0.2635,0.1741,0.382,0.9127,0.3913,0.5307,0.447,3.59,0.228,0.29,0.3008,0.7953,0.49,0.4945,1.34
16,,Home Batter 8,718124,680977,2.6298,0.2363,0.1022,0.2808,0.6394,0.2964,0.3587,0.5094,2.81,0.2775,0.05,0.483,0.8105,0.34,0.3275,0.39
17,,Home Batter 9,718124,640458,1.9899,0.1438,0.0411,0.1834,0.3956,0.2027,0.2123,0.4936,2.35,0.2047,0.0,0.2047,0.49,0.08,0.2853,0.71
