,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718038,607043,3.5702,0.2649,0.0847,0.3728,0.7858,0.3824,0.413,0.7376,4.17,0.2633,0.1,0.2895,0.6428,0.26,0.3533,0.9
1,,Away Batter 2,718038,596019,3.5668,0.2476,0.172,0.3193,0.7744,0.6912,0.4551,0.8611,4.05,0.2225,0.12,0.279,0.633,0.44,0.354,0.7
2,,Away Batter 3,718038,643446,3.3656,0.2601,0.051,0.327,0.6853,0.3463,0.3583,0.3364,3.36,0.3182,0.0,0.3483,0.6665,0.28,0.3182,0.59
3,,Away Batter 4,718038,624413,3.5735,0.2556,0.298,0.3221,0.852,0.7566,0.5299,0.8623,3.59,0.1957,0.51,0.2935,0.9112,1.14,0.6177,0.63
4,,Away Batter 5,718038,683146,2.1228,0.2588,0.0702,0.3192,0.6734,0.2193,0.3541,0.617,3.08,0.1758,0.17,0.2482,0.576,0.37,0.3278,0.8
5,,Away Batter 6,718038,516782,3.4954,0.2821,0.0711,0.3216,0.762,0.372,0.4403,0.7178,2.96,0.2117,0.1,0.2117,0.4983,0.32,0.2867,0.73
6,,Away Batter 7,718038,596129,2.7004,0.2304,0.0565,0.3682,0.7229,0.4334,0.3547,0.7715,2.14,0.1875,0.05,0.315,0.54,0.05,0.225,0.72
7,,Away Batter 8,718038,592192,3.239,0.2288,0.0777,0.2976,0.6457,0.3498,0.3482,0.7284,2.79,0.183,0.0,0.183,0.424,0.14,0.241,0.4
8,,Away Batter 9,718038,682626,2.3426,0.1389,0.0833,0.1713,0.4329,0.1389,0.2616,0.8148,3.22,0.2867,0.31,0.3592,0.96,0.64,0.6008,0.66
9,,Home Batter 1,718038,663538,3.7001,0.2908,0.0638,0.3264,0.7438,0.4316,0.4174,0.3492,4.16,0.1955,0.0,0.251,0.494,0.54,0.243,0.52
10,,Home Batter 2,718038,670156,1.8984,0.3101,0.027,0.4168,0.7784,0.2984,0.3616,0.3952,1.99,0.1363,0.0,0.1967,0.3947,0.04,0.198,0.58
11,,Home Batter 3,718038,621020,3.4692,0.2316,0.1052,0.3393,0.7202,0.3547,0.3809,1.016,4.02,0.2422,0.14,0.3182,0.7778,0.66,0.4597,0.9
12,,Home Batter 4,718038,664023,3.2354,0.2906,0.1168,0.3912,0.8561,0.5221,0.4649,0.8821,3.58,0.1983,0.0,0.3137,0.592,0.11,0.2783,1.52
13,,Home Batter 5,718038,673548,3.1548,0.2347,0.0554,0.2758,0.6019,0.3716,0.3261,0.8014,3.53,0.325,0.45,0.392,1.177,0.72,0.785,1.32
14,,Home Batter 6,718038,643565,2.2955,0.2811,0.103,0.4357,0.925,0.2665,0.4892,0.6665,1.91,0.25,0.0,0.4433,0.8433,0.1,0.4,0.59
15,,Home Batter 7,718038,666624,2.2436,0.2458,0.1709,0.3245,0.8677,0.3276,0.5432,0.9893,3.96,0.3625,0.75,0.402,1.4248,1.17,1.0228,1.61
16,,Home Batter 8,718038,670223,1.5556,0.0972,0.0,0.1639,0.3028,0.0556,0.1389,0.6111,3.39,0.2342,0.2,0.3042,0.7333,0.55,0.4292,1.03
17,,Home Batter 9,718038,571466,2.5167,0.2198,0.0098,0.2666,0.5076,0.2137,0.241,0.4813,2.31,0.1467,0.0,0.3433,0.5133,0.18,0.17,0.86
