,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718146,606466,3.6001,0.2525,0.0769,0.2977,0.7263,0.3007,0.4286,0.6327,3.92,0.2515,0.08,0.3288,0.7038,0.39,0.375,0.84
1,,Away Batter 2,718146,656896,2.6372,0.1983,0.1093,0.2845,0.6715,0.7657,0.387,0.4846,3.43,0.2785,0.12,0.3185,0.744,0.39,0.4255,0.51
2,,Away Batter 3,718146,666971,3.4596,0.2686,0.0694,0.3251,0.7387,0.4599,0.4135,0.6801,3.35,0.3365,0.37,0.494,1.2915,0.9,0.7975,0.49
3,,Away Batter 4,718146,572233,3.3496,0.243,0.1216,0.3007,0.7202,0.5024,0.4196,0.658,3.33,0.202,0.31,0.4003,0.8498,0.58,0.4495,0.62
4,,Away Batter 5,718146,446334,2.8147,0.264,0.1494,0.3206,0.8135,0.3893,0.4928,0.871,2.87,0.1575,0.26,0.1942,0.6142,0.32,0.42,1.22
5,,Away Batter 6,718146,682998,2.6542,0.2351,0.0806,0.2987,0.7234,0.3022,0.4247,0.6889,3.31,0.2565,0.05,0.3645,0.6925,0.27,0.328,0.76
6,,Away Batter 7,718146,605113,3.1783,0.2557,0.0893,0.2836,0.6726,0.3889,0.3891,0.7204,2.4,0.3217,0.04,0.3392,0.6933,0.21,0.3542,0.35
7,,Away Batter 8,718146,672515,2.7419,0.3083,0.1019,0.3378,0.7777,0.4276,0.4399,0.4819,3.24,0.35,0.0,0.4092,0.7792,0.21,0.37,0.74
8,,Away Batter 9,718146,666150,1.7778,0.088,0.0,0.088,0.25,0.0,0.162,0.75,3.67,0.3715,0.19,0.3818,1.0248,1.13,0.643,0.63
9,,Home Batter 1,718146,665923,2.6178,0.2551,0.029,0.298,0.6692,0.4098,0.3711,0.4271,4.33,0.2613,0.09,0.294,0.6892,0.68,0.3952,0.85
10,,Home Batter 2,718146,667670,2.5407,0.2256,0.1494,0.3587,0.7564,0.4295,0.3977,0.8506,3.71,0.1923,0.15,0.2658,0.6362,0.49,0.3703,1.19
11,,Home Batter 3,718146,649557,3.1002,0.2245,0.032,0.2875,0.5726,0.3062,0.2851,0.7274,2.92,0.2742,0.01,0.2907,0.579,0.21,0.2883,0.57
12,,Home Batter 4,718146,542208,1.8677,0.4008,0.1111,0.422,0.9874,0.3942,0.5655,0.2526,3.0,0.3292,0.19,0.3985,0.911,0.29,0.5125,0.67
13,,Home Batter 5,718146,542583,3.1079,0.258,0.1322,0.3412,0.7551,0.4798,0.4139,0.6617,2.4,0.1583,0.09,0.2883,0.5142,0.14,0.2258,0.83
14,,Home Batter 6,718146,657656,3.2095,0.2282,0.1115,0.2985,0.6918,0.3543,0.3933,0.8893,3.82,0.2175,0.07,0.2215,0.5898,0.15,0.3683,1.11
15,,Home Batter 7,718146,669127,2.8699,0.2021,0.1702,0.2477,0.6989,0.4017,0.4512,0.9108,3.62,0.2442,0.13,0.3092,0.6873,0.52,0.3782,1.33
16,,Home Batter 8,718146,672478,2.3646,0.3302,0.0556,0.3319,0.9111,0.3542,0.5791,0.6285,3.11,0.1958,0.24,0.2358,0.6167,0.38,0.3808,0.66
17,,Home Batter 9,718146,669397,2.1188,0.1915,0.0078,0.2583,0.5376,0.128,0.2793,0.4364,3.01,0.2182,0.0,0.2582,0.4897,0.05,0.2315,0.6
