,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 7,718084,672580,1.994,0.2753,0.0476,0.3051,0.6737,0.317,0.3687,0.3958,3.81,0.2145,0.0,0.2515,0.557,0.46,0.3055,1.2
1,,Away Batter 8,718084,598265,2.5453,0.1774,0.0383,0.2184,0.4827,0.2067,0.2644,0.6287,2.69,0.0833,0.0,0.1133,0.2458,0.16,0.1325,0.82
2,,Away Batter 9,718084,622110,2.861,0.2791,0.0445,0.3086,0.6935,0.3249,0.3849,0.5707,2.32,0.2558,0.0,0.2995,0.5987,0.34,0.2992,0.87
3,,Home Batter 1,718084,643217,3.3005,0.2436,0.0407,0.3147,0.6294,0.2741,0.3147,0.5581,3.6,0.3335,0.0,0.4093,0.8903,0.17,0.481,0.63
4,,Home Batter 2,718084,669394,2.6641,0.2479,0.2154,0.3014,0.8429,0.5077,0.5415,0.9516,3.44,0.3645,0.35,0.3803,1.1277,1.07,0.7473,0.87
5,,Home Batter 3,718084,673357,3.689,0.2309,0.1496,0.2763,0.6859,0.5035,0.4096,1.0121,3.67,0.3375,0.38,0.3375,1.1025,0.65,0.765,1.02
6,,Away Batter 1,718084,677951,3.5867,0.2611,0.1638,0.2992,0.7707,0.4967,0.4715,0.7849,4.13,0.2003,0.1,0.2535,0.5708,0.38,0.3173,1.11
7,,Away Batter 2,718084,668472,2.5805,0.2704,0.063,0.3622,0.8073,0.3273,0.4451,1.1712,3.26,0.2992,0.09,0.383,0.8588,0.55,0.4758,1.19
8,,Away Batter 3,718084,521692,3.6046,0.277,0.2079,0.3079,0.8217,0.6096,0.5138,0.8228,3.92,0.3148,0.35,0.3295,0.9898,0.67,0.6603,0.97
9,,Away Batter 4,718084,669004,3.0622,0.1837,0.127,0.272,0.6602,0.4481,0.3883,1.0631,3.49,0.2558,0.05,0.3382,0.7047,0.44,0.3665,1.03
10,,Away Batter 5,718084,658668,2.9708,0.2718,0.1156,0.3053,0.788,0.3078,0.4827,0.6209,2.95,0.0817,0.07,0.132,0.2728,0.09,0.1408,0.48
11,,Away Batter 6,718084,686681,2.5063,0.1842,0.0911,0.2121,0.5543,0.3383,0.3421,0.8546,2.79,0.205,0.11,0.2378,0.5595,0.27,0.3217,1.0
12,,Home Batter 4,718084,660162,3.1188,0.2194,0.1185,0.3225,0.7128,0.3925,0.3903,0.8434,3.58,0.352,0.03,0.382,0.8375,0.51,0.4555,0.81
13,,Home Batter 5,718084,518735,2.9998,0.2134,0.0969,0.3131,0.6702,0.3468,0.3571,0.8031,3.41,0.4058,0.02,0.4508,0.9167,0.18,0.4658,0.59
14,,Home Batter 6,718084,640449,2.976,0.297,0.1537,0.3231,0.862,0.3387,0.5389,0.9534,2.02,0.2133,0.09,0.3233,0.7567,0.15,0.4333,0.59
15,,Home Batter 7,718084,657757,2.6715,0.2471,0.1222,0.3059,0.7247,0.4021,0.4188,0.5583,3.09,0.2273,0.28,0.2973,0.7443,0.66,0.447,0.49
16,,Home Batter 8,718084,593643,2.3875,0.2898,0.0873,0.3014,0.8032,0.3376,0.5017,0.2581,3.23,0.1662,0.07,0.2187,0.4793,0.35,0.2607,0.64
17,,Home Batter 9,718084,663853,2.5889,0.228,0.1637,0.2593,0.7326,0.3955,0.4733,0.8555,1.68,0.135,0.0,0.135,0.45,0.21,0.315,0.73
