,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717919,660670,3.6915,0.3039,0.1975,0.3988,0.9183,0.5248,0.5195,0.8185,4.2,0.237,0.03,0.29,0.6455,0.42,0.3555,0.43
1,,Away Batter 2,717919,621566,3.471,0.2662,0.2937,0.3822,0.9726,0.7706,0.5904,1.1022,3.77,0.2173,0.42,0.3097,0.8742,0.8,0.5645,0.95
2,,Away Batter 3,717919,663586,3.5355,0.274,0.1826,0.3378,0.812,0.4909,0.4743,1.029,3.91,0.2863,0.25,0.2988,0.8377,0.66,0.5388,0.96
3,,Away Batter 4,717919,669221,3.226,0.2601,0.2024,0.3584,0.8472,0.6401,0.4888,0.8249,3.79,0.2908,0.14,0.3225,0.7433,0.5,0.4208,1.02
4,,Away Batter 5,717919,518595,3.0188,0.2479,0.0497,0.28,0.6222,0.3013,0.3422,0.6769,3.55,0.295,0.09,0.305,0.7065,0.37,0.4015,0.67
5,,Away Batter 6,717919,592696,3.2422,0.2495,0.1235,0.2898,0.7271,0.3855,0.4373,0.7521,3.35,0.2217,0.09,0.2417,0.6358,0.38,0.3942,1.06
6,,Away Batter 7,717919,645277,3.6732,0.2593,0.206,0.3105,0.7894,0.697,0.4789,0.6595,3.53,0.1793,0.12,0.2477,0.557,0.51,0.3093,0.29
7,,Away Batter 8,717919,606115,2.9226,0.3095,0.1357,0.3579,0.8612,0.4864,0.5033,0.6653,3.42,0.2868,0.02,0.3268,0.6362,0.06,0.3093,0.73
8,,Away Batter 9,717919,671739,2.7356,0.2475,0.0929,0.3342,0.7673,0.3567,0.4331,0.6198,3.08,0.1383,0.08,0.175,0.3958,0.24,0.2208,1.18
9,,Home Batter 1,717919,672695,2.3515,0.2432,0.047,0.3745,0.7267,0.401,0.3522,0.4919,3.18,0.1358,0.17,0.246,0.5627,0.34,0.3167,0.88
10,,Home Batter 2,717919,606466,3.6137,0.2575,0.1068,0.3166,0.766,0.3933,0.4494,0.6409,4.24,0.3311,0.24,0.3721,0.9711,0.51,0.5991,0.64
11,,Home Batter 3,717919,682998,2.6684,0.2444,0.0756,0.3097,0.7255,0.2863,0.4157,0.6965,3.8,0.3323,0.26,0.3878,1.1025,0.93,0.7147,0.73
12,,Home Batter 4,717919,572233,3.437,0.2482,0.1757,0.3214,0.7741,0.57,0.4527,0.6769,3.74,0.2282,0.14,0.3082,0.6898,0.3,0.3817,0.9
13,,Home Batter 5,717919,666971,3.4507,0.2813,0.1118,0.3492,0.814,0.5115,0.4648,0.6479,4.05,0.2928,0.18,0.2955,0.8293,0.81,0.5338,0.6
14,,Home Batter 6,717919,656896,2.8653,0.2622,0.1312,0.3257,0.7693,0.6254,0.4436,0.5504,3.17,0.343,0.0,0.369,0.7735,0.46,0.4045,0.3
15,,Home Batter 7,717919,672515,2.761,0.2987,0.0733,0.3326,0.7297,0.38,0.3971,0.5105,2.78,0.1767,0.07,0.2717,0.59,0.37,0.3183,0.33
16,,Home Batter 8,717919,605113,3.1116,0.2368,0.1004,0.2615,0.6372,0.4223,0.3757,0.6759,2.57,0.2058,0.0,0.2108,0.43,0.14,0.2192,0.76
17,,Home Batter 9,717919,664983,2.9179,0.1922,0.0183,0.2565,0.5183,0.2324,0.2618,0.5928,2.88,0.2533,0.06,0.305,0.63,0.24,0.325,0.67
