,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718481,680977,2.5504,0.2632,0.1657,0.3006,0.7479,0.4392,0.4473,0.4459,3.45,0.2547,0.01,0.3072,0.6303,0.04,0.3232,0.66
1,,Away Batter 2,718481,676475,2.5042,0.2337,0.0413,0.2794,0.6266,0.3239,0.3472,0.2969,3.25,0.1952,0.12,0.3423,0.7142,0.5,0.3718,0.5
2,,Away Batter 3,718481,502671,2.9801,0.3253,0.1354,0.3619,0.8819,0.414,0.52,0.7661,3.79,0.2407,0.12,0.3795,0.7857,0.55,0.4062,0.82
3,,Away Batter 4,718481,571448,3.2145,0.3976,0.1678,0.4232,1.0817,0.7787,0.6585,0.4314,3.73,0.2452,0.11,0.2965,0.6672,0.44,0.3707,0.86
4,,Away Batter 5,718481,575929,3.0014,0.3028,0.0688,0.3557,0.7892,0.3487,0.4335,0.7467,3.37,0.2495,0.22,0.346,0.84,0.77,0.494,0.83
5,,Away Batter 6,718481,663457,2.5031,0.2283,0.1348,0.3098,0.7824,0.3838,0.4726,0.6083,2.49,0.2635,0.1,0.4838,0.951,0.38,0.4672,0.83
6,,Away Batter 7,718481,669357,2.6186,0.2511,0.153,0.3412,0.7885,0.5804,0.4472,0.934,3.44,0.2777,0.27,0.3518,0.963,1.11,0.6112,0.93
7,,Away Batter 8,718481,691023,2.6486,0.2045,0.087,0.2185,0.5341,0.4022,0.3156,0.7971,3.6,0.2115,0.08,0.2318,0.5233,0.34,0.2915,1.06
8,,Away Batter 9,718481,669242,3.2773,0.2325,0.0237,0.2923,0.5669,0.1719,0.2746,0.7631,3.36,0.2368,0.19,0.3462,0.833,0.76,0.4868,0.57
9,,Home Batter 1,718481,677594,3.0368,0.3586,0.1722,0.4104,1.0226,0.5264,0.6122,0.8606,4.52,0.2507,0.26,0.289,0.7993,0.86,0.5103,1.09
10,,Home Batter 2,718481,664034,3.2827,0.2927,0.1329,0.3329,0.8112,0.4382,0.4783,0.4527,3.83,0.2737,0.0,0.3643,0.7587,0.67,0.3943,0.65
11,,Home Batter 3,718481,553993,3.0858,0.2734,0.1588,0.3346,0.8485,0.4065,0.5139,0.9504,3.78,0.2168,0.16,0.3148,0.6542,0.65,0.3393,1.33
12,,Home Batter 4,718481,606192,3.2915,0.2338,0.1496,0.2862,0.6945,0.64,0.4083,1.0268,4.12,0.2697,0.12,0.2697,0.6377,0.56,0.368,1.15
13,,Home Batter 5,718481,663728,3.0283,0.2539,0.0938,0.2899,0.7705,0.6576,0.4806,0.7676,3.37,0.1835,0.16,0.29,0.659,0.68,0.369,1.15
14,,Home Batter 6,718481,672284,2.928,0.2775,0.1762,0.3214,0.8741,0.4535,0.5527,0.8963,3.48,0.3267,0.29,0.4067,1.0767,0.68,0.67,0.76
15,,Home Batter 7,718481,572041,3.0115,0.1861,0.0473,0.2185,0.4828,0.1643,0.2643,0.785,2.71,0.1117,0.14,0.1667,0.41,0.44,0.2433,0.64
16,,Home Batter 8,718481,543939,2.9667,0.2653,0.0402,0.3055,0.6427,0.2763,0.3372,0.6356,3.13,0.1208,0.0,0.1773,0.2982,0.15,0.1208,1.02
17,,Home Batter 9,718481,641487,2.7884,0.191,0.0159,0.3049,0.5267,0.1837,0.2218,0.5386,2.59,0.2533,0.0,0.4608,0.7875,0.17,0.3267,0.46
