,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717843,665161,3.3719,0.2506,0.1591,0.2778,0.7481,0.5238,0.4703,0.8508,3.91,0.2725,0.1,0.3335,0.7585,0.2,0.425,1.23
1,,Away Batter 2,717843,514888,3.2935,0.091,0.0638,0.1151,0.2757,0.1515,0.1606,1.2191,3.83,0.2272,0.17,0.3315,0.7208,0.51,0.3893,1.07
2,,Away Batter 3,717843,670541,3.6482,0.2917,0.2653,0.3787,0.9512,0.9646,0.5724,0.9576,3.55,0.1775,0.4,0.3152,0.7777,0.79,0.4625,1.08
3,,Away Batter 4,717843,608324,3.5895,0.2334,0.1118,0.3216,0.6968,0.4592,0.3752,0.4533,3.72,0.387,0.16,0.4203,1.1498,0.95,0.7295,0.87
4,,Away Batter 5,717843,663656,3.5245,0.2794,0.1556,0.3603,0.8301,0.6873,0.4698,0.605,3.76,0.2375,0.1,0.2608,0.6358,0.29,0.375,0.35
5,,Away Batter 6,717843,547989,3.5977,0.2459,0.0684,0.3038,0.6769,0.5093,0.373,0.8368,3.46,0.1812,0.05,0.2295,0.4748,0.42,0.2453,0.9
6,,Away Batter 7,717843,676801,2.8603,0.2369,0.0797,0.3643,0.7403,0.3806,0.3761,0.8284,2.99,0.1635,0.24,0.2268,0.6223,0.41,0.3955,0.92
7,,Away Batter 8,717843,676694,2.8912,0.2126,0.0468,0.2534,0.5562,0.3205,0.3027,0.9034,3.6,0.243,0.28,0.268,0.7745,0.6,0.5065,1.26
8,,Away Batter 9,717843,455117,2.8696,0.1607,0.0685,0.2539,0.4963,0.2892,0.2424,1.0097,3.08,0.2033,0.05,0.2458,0.5158,0.05,0.27,1.28
9,,Home Batter 1,717843,543807,3.7326,0.2421,0.1711,0.3029,0.7044,0.4747,0.4015,0.7042,3.95,0.2098,0.2,0.283,0.682,0.34,0.399,0.78
10,,Home Batter 2,717843,666182,3.8454,0.3042,0.1828,0.3502,0.8559,0.5767,0.5057,0.7408,4.2,0.3362,0.4,0.3407,0.9943,0.78,0.6537,0.97
11,,Home Batter 3,717843,665489,3.5549,0.2869,0.192,0.3685,0.8749,0.6035,0.5064,0.6573,3.95,0.2328,0.1,0.2995,0.6523,0.42,0.3528,0.48
12,,Home Batter 4,717843,656305,3.4181,0.2489,0.1209,0.3312,0.7636,0.4591,0.4324,1.0277,3.4,0.2022,0.1,0.2967,0.6642,0.29,0.3675,1.0
13,,Home Batter 5,717843,672386,2.9255,0.2211,0.0746,0.3288,0.6385,0.3525,0.3098,0.5065,2.96,0.3615,0.1,0.369,0.8075,0.43,0.4385,0.18
14,,Home Batter 6,717843,474832,3.0957,0.2604,0.0971,0.3274,0.7677,0.3331,0.4403,1.1941,3.27,0.3317,0.22,0.4742,1.065,0.49,0.5908,1.49
15,,Home Batter 7,717843,593160,3.4719,0.292,0.057,0.3396,0.7664,0.4593,0.4268,0.6497,3.38,0.3125,0.0,0.3533,0.7492,0.41,0.3958,0.28
16,,Home Batter 8,717843,669289,2.8407,0.257,0.0623,0.3083,0.7375,0.309,0.4292,0.4495,3.06,0.2358,0.0,0.2723,0.5573,0.15,0.285,0.56
17,,Home Batter 9,717843,595281,3.0402,0.2889,0.061,0.3384,0.7825,0.356,0.4441,0.7186,2.64,0.1583,0.05,0.28,0.6017,0.16,0.3217,0.67
