,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718142,663647,3.5295,0.2552,0.1038,0.303,0.7487,0.4366,0.4457,0.6105,3.73,0.2425,0.0,0.2937,0.5695,0.11,0.2758,1.0
1,,Away Batter 2,718142,668804,3.4239,0.262,0.1625,0.3162,0.7906,0.5185,0.4744,0.7548,3.95,0.2075,0.0,0.2265,0.519,0.03,0.2925,1.23
2,,Away Batter 3,718142,457705,3.2344,0.2467,0.1729,0.3492,0.7634,0.4788,0.4142,0.8041,3.21,0.2062,0.15,0.3755,0.7267,0.37,0.3512,1.37
3,,Away Batter 4,718142,467793,3.2682,0.2033,0.0911,0.3023,0.6315,0.4126,0.3291,0.6757,3.33,0.165,0.0,0.2917,0.5242,0.34,0.2325,0.71
4,,Away Batter 5,718142,656582,3.0503,0.2531,0.1112,0.3405,0.7745,0.3948,0.434,0.7791,2.82,0.1317,0.11,0.2762,0.5628,0.18,0.2867,1.24
5,,Away Batter 6,718142,666801,2.8393,0.2198,0.1102,0.269,0.6323,0.3749,0.3633,0.9204,2.14,0.131,0.11,0.2155,0.522,0.24,0.3065,0.77
6,,Away Batter 7,718142,678225,2.4589,0.2079,0.031,0.2504,0.5051,0.2524,0.2547,0.6226,2.54,0.2083,0.0,0.2675,0.5658,0.22,0.2983,0.79
7,,Away Batter 8,718142,572008,2.0226,0.2366,0.1418,0.3985,0.9337,0.4144,0.5352,0.5255,1.94,0.16,0.0,0.3017,0.475,0.09,0.1733,0.71
8,,Away Batter 9,718142,595978,2.6824,0.1383,0.033,0.1781,0.3735,0.1763,0.1954,0.732,2.5,0.16,0.0,0.2383,0.4283,0.09,0.19,0.91
9,,Home Batter 1,718142,663837,2.9035,0.2204,0.0748,0.2547,0.5934,0.2456,0.3386,0.7287,3.76,0.1058,0.05,0.1275,0.2808,0.18,0.1533,0.69
10,,Home Batter 2,718142,628451,2.307,0.2309,0.0236,0.272,0.548,0.0888,0.276,0.4441,3.19,0.2933,0.08,0.3183,0.8192,0.36,0.5008,0.5
11,,Home Batter 3,718142,595879,3.4888,0.2256,0.0532,0.251,0.5811,0.4369,0.33,0.8651,4.1,0.2922,0.13,0.3037,0.7483,0.63,0.4447,0.57
12,,Home Batter 4,718142,679529,2.9836,0.2027,0.0561,0.2542,0.5491,0.2932,0.2949,0.7984,3.76,0.2848,0.07,0.333,0.7903,0.49,0.4573,0.57
13,,Home Batter 5,718142,606992,2.9601,0.2748,0.1161,0.3137,0.7795,0.4026,0.4658,0.9365,3.39,0.2383,0.1,0.2635,0.5893,0.42,0.3258,0.75
14,,Home Batter 6,718142,570731,3.0857,0.2424,0.0697,0.3065,0.649,0.165,0.3425,0.8796,2.34,0.2708,0.0,0.2792,0.6417,0.0,0.3625,0.35
15,,Home Batter 7,718142,408234,3.1244,0.2182,0.0707,0.2573,0.598,0.3334,0.3407,0.6991,3.55,0.1948,0.0,0.2823,0.4805,0.12,0.1982,0.94
16,,Home Batter 8,718142,670097,1.9407,0.2518,0.1062,0.3864,0.8218,0.1921,0.4354,0.7847,1.47,0.1155,0.05,0.1472,0.3182,0.05,0.171,0.77
17,,Home Batter 9,718142,668670,2.3181,0.2241,0.1453,0.2984,0.7565,0.2843,0.458,0.8399,2.61,0.1567,0.23,0.195,0.6267,0.64,0.4317,1.04
