,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718234,656716,2.4005,0.1499,0.0695,0.2424,0.5325,0.2389,0.2901,0.6433,2.63,0.2183,0.0,0.3873,0.6507,0.2,0.2633,0.47
1,,Away Batter 2,718234,595879,3.4876,0.216,0.0532,0.2421,0.5654,0.4572,0.3233,0.8352,3.97,0.2848,0.25,0.3045,0.8378,0.61,0.5333,0.75
2,,Away Batter 3,718234,682985,3.1207,0.28,0.1275,0.3339,0.8043,0.4226,0.4704,1.0735,3.79,0.3585,0.08,0.4145,0.9235,0.71,0.509,0.96
3,,Away Batter 4,718234,679529,2.9447,0.2079,0.0616,0.2512,0.5604,0.2913,0.3092,0.8299,3.91,0.291,0.1,0.35,0.8115,0.49,0.4615,0.78
4,,Away Batter 5,718234,628451,2.1403,0.3327,0.0236,0.4047,0.7825,0.0888,0.3779,0.1478,2.83,0.2925,0.11,0.3017,0.8108,0.25,0.5092,0.32
5,,Away Batter 6,718234,668731,2.6386,0.2028,0.1016,0.2922,0.6274,0.2013,0.3352,0.7372,3.24,0.2913,0.0,0.38,0.7163,0.15,0.3363,0.98
6,,Away Batter 7,718234,408234,3.0022,0.2192,0.0818,0.2546,0.6045,0.3223,0.3499,0.688,3.78,0.235,0.0,0.2583,0.5142,0.18,0.2558,0.91
7,,Away Batter 8,718234,663837,2.8737,0.2109,0.0837,0.2479,0.5821,0.2694,0.3341,0.6632,3.77,0.2145,0.08,0.2628,0.5807,0.4,0.3178,0.7
8,,Away Batter 9,718234,668670,2.4121,0.2246,0.1623,0.2773,0.7635,0.3151,0.4862,0.8604,2.67,0.1292,0.18,0.1767,0.5058,0.61,0.3292,1.2
9,,Home Batter 1,718234,680757,2.7774,0.2245,0.0064,0.3,0.5689,0.3175,0.2689,0.3374,4.06,0.269,0.09,0.3433,0.7573,0.09,0.414,0.45
10,,Home Batter 2,718234,642708,3.6897,0.2435,0.112,0.2776,0.6727,0.4211,0.3951,0.7822,3.92,0.2765,0.0,0.3318,0.6803,0.23,0.3485,1.43
11,,Home Batter 3,718234,608070,2.8972,0.2403,0.0949,0.2873,0.6777,0.4428,0.3904,0.4724,3.63,0.2817,0.12,0.3525,0.7542,0.42,0.4017,0.2
12,,Home Batter 4,718234,605137,3.3101,0.2321,0.1372,0.3247,0.754,0.5076,0.4293,0.8326,3.28,0.24,0.06,0.3405,0.6372,0.39,0.2967,0.54
13,,Home Batter 5,718234,681807,1.4167,0.2361,0.1111,0.3843,0.8565,0.4444,0.4722,0.4861,1.5,0.1467,0.13,0.2083,0.545,0.13,0.3367,0.34
14,,Home Batter 6,718234,671289,1.4306,0.0409,0.0,0.1612,0.2075,0.2431,0.0463,0.0694,2.66,0.1483,0.0,0.2258,0.4017,0.1,0.1758,0.22
15,,Home Batter 7,718234,572287,2.7064,0.194,0.1418,0.2644,0.6916,0.3839,0.4272,1.094,3.39,0.0893,0.08,0.1602,0.3378,0.25,0.1777,1.96
16,,Home Batter 8,718234,672356,2.037,0.2452,0.0309,0.2818,0.59,0.1975,0.3082,0.6728,1.86,0.1633,0.0,0.2133,0.4133,0.0,0.2,0.96
17,,Home Batter 9,718234,664702,3.0302,0.2835,0.0212,0.3474,0.7296,0.2483,0.3822,0.5484,3.06,0.1575,0.0,0.2517,0.4292,0.14,0.1775,0.84
