,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718499,681546,2.1398,0.3047,0.1404,0.407,1.0051,0.521,0.5981,0.7741,3.4,0.2965,0.09,0.3707,0.9052,0.28,0.5345,1.21
1,,Away Batter 2,718499,518692,3.0835,0.3151,0.1586,0.3861,0.9098,0.5688,0.5236,0.505,3.92,0.2607,0.23,0.3542,0.8113,0.57,0.4572,0.99
2,,Away Batter 3,718499,502110,3.2179,0.2378,0.1293,0.2884,0.7008,0.4314,0.4124,0.9788,3.87,0.2798,0.22,0.3098,0.8842,0.8,0.5743,1.09
3,,Away Batter 4,718499,571970,2.9014,0.2323,0.1541,0.3544,0.8223,0.4254,0.468,1.0135,2.9,0.312,0.48,0.477,1.155,0.99,0.678,0.86
4,,Away Batter 5,718499,572204,2.5646,0.1328,0.066,0.2664,0.5343,0.3122,0.2678,0.9856,2.22,0.215,0.18,0.3217,0.7392,0.5,0.4175,0.97
5,,Away Batter 6,718499,444482,2.7383,0.1851,0.0823,0.2836,0.6005,0.357,0.3169,0.4544,2.17,0.1853,0.12,0.187,0.5043,0.48,0.3173,0.48
6,,Away Batter 7,718499,678246,1.9851,0.1757,0.0426,0.3154,0.603,0.1523,0.2876,0.7997,3.29,0.1492,0.0,0.2595,0.4645,0.13,0.205,0.77
7,,Away Batter 8,718499,663897,1.9954,0.1319,0.1325,0.238,0.5154,0.3604,0.2774,0.6648,2.03,0.1275,0.09,0.1275,0.525,0.09,0.3975,0.33
8,,Away Batter 9,718499,605131,2.2915,0.0678,0.0304,0.1007,0.2158,0.1163,0.1151,0.5597,2.68,0.0767,0.0,0.1433,0.2233,0.08,0.08,0.57
9,,Home Batter 1,718499,663538,3.1908,0.2617,0.0509,0.2789,0.6779,0.2428,0.399,0.3344,4.39,0.353,0.0,0.419,0.8425,0.3,0.4235,0.28
10,,Home Batter 2,718499,621020,2.8998,0.1974,0.1237,0.3214,0.7351,0.3593,0.4137,0.9419,3.83,0.2395,0.0,0.394,0.66,0.23,0.266,1.32
11,,Home Batter 3,718499,664023,2.7871,0.3028,0.1154,0.4011,0.8551,0.5214,0.454,0.8378,4.14,0.3107,0.08,0.364,0.8712,0.88,0.5072,0.96
12,,Home Batter 4,718499,673548,3.5586,0.2602,0.1351,0.3482,0.788,0.4595,0.4398,1.0,3.65,0.3215,0.14,0.3825,0.8347,0.25,0.4522,1.39
13,,Home Batter 5,718499,641355,2.9724,0.1898,0.1456,0.2583,0.6679,0.4254,0.4096,0.7466,4.05,0.3272,0.19,0.3957,0.9403,0.68,0.5447,0.72
14,,Home Batter 6,718499,621550,2.7098,0.2888,0.1877,0.3856,0.9398,0.4863,0.5542,1.0696,3.95,0.2485,0.53,0.3212,1.0192,1.06,0.698,1.4
15,,Home Batter 7,718499,543333,2.9604,0.2781,0.0261,0.322,0.6935,0.4236,0.3715,0.6134,3.25,0.1962,0.12,0.2473,0.5295,0.6,0.2822,0.52
16,,Home Batter 8,718499,641820,3.1163,0.307,0.1207,0.3609,0.8252,0.3413,0.4643,1.0228,4.09,0.1572,0.09,0.1822,0.3933,0.57,0.2112,1.38
17,,Home Batter 9,718499,571466,2.5538,0.1086,0.0098,0.1308,0.2607,0.2137,0.1299,0.5924,2.41,0.2917,0.0,0.3433,0.635,0.22,0.2917,0.44
