,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717859,593871,4.0708,0.2785,0.1612,0.3279,0.7889,0.7494,0.461,0.9326,4.01,0.2197,0.24,0.246,0.7262,0.39,0.4802,1.03
1,,Away Batter 2,717859,666135,3.1687,0.292,0.1396,0.3588,0.8563,0.4189,0.4975,0.8274,2.96,0.294,0.02,0.4097,0.7437,0.26,0.334,0.83
2,,Away Batter 3,717859,621043,3.6061,0.2451,0.1557,0.3097,0.736,0.5099,0.4263,0.8501,3.29,0.1942,0.0,0.287,0.5457,0.08,0.2587,1.31
3,,Away Batter 4,717859,663616,3.1555,0.2473,0.1619,0.3336,0.7974,0.5816,0.4638,1.0651,3.2,0.14,0.15,0.2077,0.5697,0.66,0.362,1.42
4,,Away Batter 5,717859,456781,2.9141,0.2255,0.036,0.2872,0.5938,0.2193,0.3066,0.5983,2.97,0.3017,0.0,0.3647,0.7597,0.51,0.395,0.85
5,,Away Batter 6,717859,596146,3.1552,0.2557,0.13,0.3226,0.7726,0.3508,0.4501,0.6568,3.39,0.096,0.08,0.104,0.2625,0.25,0.1585,0.83
6,,Away Batter 7,717859,668904,2.5625,0.1406,0.0,0.1406,0.3646,0.0,0.224,0.5625,3.73,0.2145,0.28,0.2245,0.707,0.73,0.4825,0.95
7,,Away Batter 8,717859,650489,2.5778,0.2017,0.0964,0.2407,0.6133,0.3406,0.3727,0.8279,3.57,0.3428,0.23,0.3508,0.8853,0.39,0.5345,1.43
8,,Away Batter 9,717859,680777,2.896,0.2391,0.1361,0.3129,0.8162,0.3193,0.5034,1.0169,2.45,0.183,0.14,0.2913,0.6848,0.42,0.3935,0.97
9,,Home Batter 1,717859,666139,3.0075,0.2737,0.1721,0.3326,0.8064,0.521,0.4738,0.8818,3.32,0.268,0.02,0.2772,0.6093,0.48,0.3322,1.02
10,,Home Batter 2,717859,677551,3.7045,0.2852,0.1347,0.3472,0.8156,0.5152,0.4684,0.565,3.87,0.406,0.0,0.4835,1.077,0.41,0.5935,0.42
11,,Home Batter 3,717859,668227,3.5834,0.2843,0.1996,0.3635,0.8803,0.7204,0.5168,1.027,3.6,0.1947,0.03,0.2913,0.516,0.45,0.2247,1.3
12,,Home Batter 4,717859,670042,2.8052,0.2404,0.1974,0.2736,0.7527,0.4822,0.4791,1.0059,2.61,0.2575,0.21,0.35,0.9933,0.59,0.6433,0.52
13,,Home Batter 5,717859,670623,2.9739,0.2167,0.1218,0.2944,0.6546,0.5184,0.3602,0.5663,3.45,0.1562,0.14,0.27,0.5372,0.55,0.2672,0.94
14,,Home Batter 6,717859,670764,2.9249,0.2127,0.1418,0.2835,0.6837,0.4171,0.4001,0.7996,3.26,0.06,0.0,0.227,0.3145,0.13,0.0875,1.04
15,,Home Batter 7,717859,642350,2.6732,0.2033,0.1228,0.2768,0.6602,0.3493,0.3834,0.9367,3.42,0.259,0.42,0.2877,1.0145,0.79,0.7268,1.46
16,,Home Batter 8,717859,622534,3.0259,0.25,0.0638,0.3036,0.6812,0.3727,0.3775,0.4932,3.4,0.2508,0.0,0.3067,0.6065,0.57,0.2998,0.66
17,,Home Batter 9,717859,642336,2.9823,0.1997,0.0539,0.2408,0.5347,0.3063,0.2939,0.7072,3.48,0.2692,0.01,0.2875,0.6525,0.2,0.365,0.79
