,f1,index,game_id,Away_Starter,Home Starter
0,,player_id,717942,642547,592332
1,,career_era,717942,2.122406104910039,3.360476659970198
2,,career_homeRuns,717942,0.16666666666666666,0.3424242424242424
3,,career_whip,717942,0.7562233576184908,1.2895985682254618
4,,career_battersFaced,717942,18.11904761904762,20.14545454545454
5,,recent_era,717942,7.976155462184874,4.937547438330171
6,,recent_homeRuns,717942,1.225,0.32499999999999996
7,,recent_whip,717942,2.178046218487395,1.4859345351043642
8,,recent_battersFaced,717942,23.225,25.625
