,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718161,663697,3.3173,0.2677,0.075,0.3567,0.7711,0.4151,0.4144,0.6142,3.66,0.3272,0.14,0.3765,0.9278,0.44,0.5513,1.08
1,,Away Batter 2,718161,680574,1.3333,0.1667,0.0,0.2222,0.3889,0.0,0.1667,1.0,1.43,0.3033,0.03,0.555,1.0433,0.13,0.4883,0.24
2,,Away Batter 3,718161,641584,2.9932,0.2713,0.115,0.3392,0.8238,0.58,0.4846,0.8444,2.78,0.2792,0.34,0.405,0.9892,1.3,0.5842,0.73
3,,Away Batter 4,718161,668715,2.7567,0.2392,0.0953,0.3227,0.7604,0.3589,0.4377,0.8155,3.75,0.193,0.22,0.311,0.7355,0.49,0.4245,0.92
4,,Away Batter 5,718161,663886,3.2098,0.2714,0.0413,0.3352,0.7015,0.4456,0.3664,0.8678,3.68,0.1892,0.18,0.3,0.5992,0.39,0.2992,1.35
5,,Away Batter 6,718161,669222,3.2252,0.191,0.0208,0.2425,0.4845,0.3337,0.2421,0.7569,3.76,0.2768,0.1,0.3028,0.7385,0.43,0.4357,0.83
6,,Away Batter 7,718161,592656,2.3491,0.3854,0.1063,0.4331,1.1085,0.5478,0.6754,0.2932,3.45,0.1633,0.0,0.231,0.4318,0.14,0.2008,0.97
7,,Away Batter 8,718161,571976,3.3097,0.2517,0.1045,0.3124,0.6834,0.4796,0.371,1.1256,3.38,0.1333,0.08,0.145,0.3683,0.08,0.2233,1.67
8,,Away Batter 9,718161,656413,1.8042,0.1895,0.0524,0.2834,0.6298,0.2108,0.3464,0.6518,2.44,0.23,0.0,0.3287,0.6837,0.23,0.355,0.94
9,,Home Batter 1,718161,453568,3.3241,0.2536,0.0759,0.3193,0.6974,0.3195,0.378,0.6394,3.6,0.3685,0.08,0.4127,0.9113,0.62,0.4987,0.43
10,,Home Batter 2,718161,641857,3.2317,0.2423,0.1476,0.3278,0.7683,0.457,0.4405,1.17,3.64,0.2122,0.0,0.245,0.6215,0.34,0.3765,0.85
11,,Home Batter 3,718161,592178,3.3773,0.2718,0.1628,0.3519,0.8279,0.39,0.476,0.7801,3.96,0.2938,0.13,0.3522,0.7482,0.47,0.396,0.98
12,,Home Batter 4,718161,519058,2.8144,0.2355,0.1271,0.3028,0.7181,0.4889,0.4153,0.7255,2.54,0.2492,0.0,0.2737,0.6428,0.29,0.3692,0.72
13,,Home Batter 5,718161,545341,3.4933,0.2442,0.1466,0.2819,0.6928,0.5546,0.4109,0.8088,3.95,0.322,0.12,0.3835,0.8725,0.34,0.489,1.21
14,,Home Batter 6,718161,605612,2.9846,0.2741,0.013,0.2929,0.6295,0.3978,0.3366,0.607,2.64,0.2683,0.0,0.3075,0.6417,0.38,0.3342,0.37
15,,Home Batter 7,718161,678662,2.4959,0.2008,0.0661,0.2543,0.566,0.3115,0.3118,0.6614,3.62,0.2112,0.11,0.2292,0.6005,0.77,0.3713,0.81
16,,Home Batter 8,718161,642851,1.9238,0.1186,0.1158,0.1792,0.4704,0.1972,0.2913,0.4787,2.17,0.1717,0.07,0.28,0.5833,0.63,0.3033,1.01
17,,Home Batter 9,718161,686668,1.8492,0.2275,0.0,0.2545,0.564,0.373,0.3095,0.6746,2.65,0.1355,0.2,0.1555,0.4615,0.41,0.306,0.96
