,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718210,650490,3.2869,0.2908,0.1862,0.3653,0.8562,0.5506,0.4909,0.5213,3.62,0.2843,0.18,0.4263,0.9302,0.39,0.5038,0.69
1,,Away Batter 2,718210,677551,3.5986,0.2841,0.1413,0.3492,0.8453,0.5492,0.4961,0.5597,3.87,0.3728,0.21,0.422,0.9708,0.7,0.5488,0.49
2,,Away Batter 3,718210,668227,3.5753,0.307,0.2037,0.3742,0.931,0.861,0.5568,0.981,3.31,0.2168,0.25,0.3282,0.81,0.35,0.4818,1.34
3,,Away Batter 4,718210,664040,3.0127,0.2837,0.2338,0.3711,0.9213,0.5977,0.5502,0.8398,3.44,0.062,0.04,0.2347,0.3787,0.28,0.144,1.09
4,,Away Batter 5,718210,623912,3.0133,0.2933,0.1101,0.3167,0.7325,0.3835,0.4158,0.5116,3.64,0.3098,0.14,0.342,0.8335,0.46,0.4915,1.09
5,,Away Batter 6,718210,670623,2.9172,0.1594,0.1081,0.2517,0.5104,0.3928,0.2587,0.6453,2.95,0.2413,0.04,0.2777,0.6863,0.55,0.4087,0.49
6,,Away Batter 7,718210,666139,2.8967,0.3001,0.156,0.343,0.8555,0.5111,0.5125,0.7867,3.16,0.1935,0.32,0.3418,0.8013,0.86,0.4595,0.84
7,,Away Batter 8,718210,542194,2.6122,0.1919,0.1424,0.2566,0.6166,0.2663,0.36,0.673,3.4,0.2053,0.23,0.2137,0.6583,0.63,0.4447,1.09
8,,Away Batter 9,718210,642350,2.2749,0.2049,0.1029,0.2827,0.6649,0.2023,0.3822,0.7802,3.12,0.1628,0.13,0.2587,0.5835,0.44,0.3248,1.25
9,,Home Batter 1,718210,650402,3.288,0.258,0.1228,0.3271,0.7517,0.4119,0.4246,0.7342,4.14,0.2707,0.22,0.301,0.8313,0.95,0.5303,0.54
10,,Home Batter 2,718210,592450,3.2248,0.3286,0.2599,0.4048,1.0433,0.5693,0.6385,0.9782,3.61,0.2333,0.04,0.294,0.6648,0.58,0.3708,1.29
11,,Home Batter 3,718210,519203,3.2978,0.2605,0.1721,0.3306,0.7796,0.4182,0.4491,0.7811,3.86,0.316,0.09,0.401,0.809,0.38,0.408,0.81
12,,Home Batter 4,718210,518934,3.4046,0.29,0.0904,0.3525,0.7678,0.3827,0.4153,0.7771,3.66,0.2685,0.24,0.3317,0.8027,0.7,0.471,0.96
13,,Home Batter 5,718210,664056,3.4667,0.2455,0.122,0.2965,0.6883,0.4354,0.3918,0.7622,3.01,0.3657,0.28,0.3973,1.133,1.06,0.7357,0.27
14,,Home Batter 6,718210,643396,2.7702,0.2003,0.0353,0.2797,0.5444,0.2226,0.2647,0.5359,2.98,0.1697,0.0,0.2397,0.4685,0.0,0.2288,0.37
15,,Home Batter 7,718210,683011,2.1977,0.1576,0.0775,0.2618,0.5331,0.1395,0.2713,0.7178,4.28,0.1407,0.17,0.173,0.4805,0.55,0.3075,1.14
16,,Home Batter 8,718210,624431,2.8499,0.2229,0.0832,0.2777,0.6064,0.4421,0.3286,0.454,3.02,0.2042,0.12,0.3018,0.621,0.35,0.3192,0.31
17,,Home Batter 9,718210,665828,2.7915,0.2842,0.1099,0.3257,0.769,0.4342,0.4433,0.7115,3.02,0.1342,0.1,0.1917,0.4433,0.31,0.2517,0.53
