,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718320,687263,1.1481,0.1142,0.0,0.1883,0.4074,0.0741,0.2191,0.2593,3.27,0.28,0.0,0.3075,0.645,0.39,0.3375,0.47
1,,Away Batter 2,718320,545361,3.1807,0.2745,0.202,0.3704,0.8753,0.5789,0.5049,0.9082,4.32,0.2832,0.31,0.3237,0.8943,0.71,0.5707,1.51
2,,Away Batter 3,718320,660271,3.3724,0.3007,0.198,0.4221,0.9365,0.5409,0.5144,1.0338,4.1,0.3182,0.31,0.3587,1.0248,0.68,0.6662,0.68
3,,Away Batter 4,718320,543685,2.8081,0.3042,0.0996,0.4209,0.9074,0.61,0.4865,0.4742,3.65,0.2263,0.0,0.3563,0.6312,0.48,0.2748,0.63
4,,Away Batter 5,718320,592669,3.2464,0.2815,0.2139,0.352,0.9047,0.6063,0.5527,0.5829,3.98,0.236,0.22,0.25,0.6895,0.4,0.4395,1.0
5,,Away Batter 6,718320,592273,3.0309,0.2384,0.104,0.2884,0.7028,0.4099,0.4144,0.948,3.65,0.2928,0.31,0.2963,0.9782,0.96,0.6818,1.33
6,,Away Batter 7,718320,621493,3.4071,0.2934,0.1651,0.365,0.8587,0.51,0.4937,0.7494,3.35,0.1487,0.18,0.3447,0.6493,0.59,0.3047,0.78
7,,Away Batter 8,718320,570482,3.3965,0.3122,0.0333,0.3486,0.7542,0.3306,0.4056,0.6513,3.76,0.2573,0.01,0.2648,0.5282,0.36,0.2633,0.61
8,,Away Batter 9,718320,595453,1.8956,0.1024,0.0185,0.1654,0.311,0.165,0.1456,0.7197,2.56,0.1783,0.17,0.3108,0.6367,0.41,0.3258,0.49
9,,Home Batter 1,718320,663457,2.3969,0.2528,0.0441,0.3818,0.753,0.2365,0.3712,0.6495,3.36,0.1978,0.08,0.3125,0.5938,0.34,0.2813,1.09
10,,Home Batter 2,718320,502671,3.2831,0.3021,0.1354,0.3861,0.8814,0.5049,0.4953,0.7661,4.07,0.2835,0.19,0.334,0.846,0.45,0.512,0.45
11,,Home Batter 3,718320,669357,2.7424,0.2461,0.2038,0.3332,0.8214,0.6153,0.4882,0.9118,3.66,0.1878,0.13,0.271,0.6042,0.58,0.3332,1.33
12,,Home Batter 4,718320,571448,3.4464,0.3781,0.1812,0.4143,1.0326,0.7653,0.6182,0.5229,3.95,0.095,0.0,0.135,0.234,0.06,0.099,1.07
13,,Home Batter 5,718320,575929,3.1019,0.2445,0.0688,0.3159,0.6745,0.354,0.3586,0.7916,3.35,0.2543,0.08,0.3547,0.7087,0.37,0.354,0.83
14,,Home Batter 6,718320,676475,2.6596,0.2322,0.0538,0.2772,0.6433,0.3051,0.3661,0.3483,2.84,0.1542,0.13,0.2342,0.57,0.24,0.3358,0.22
15,,Home Batter 7,718320,666185,3.0266,0.2721,0.1131,0.3218,0.7595,0.4876,0.4376,0.8341,3.03,0.264,0.0,0.2865,0.665,0.37,0.3785,0.58
16,,Home Batter 8,718320,680977,2.6139,0.25,0.1499,0.2934,0.7029,0.4154,0.4096,0.5015,2.97,0.2735,0.0,0.3025,0.6045,0.12,0.302,0.38
17,,Home Batter 9,718320,669242,3.3725,0.2183,0.0554,0.3014,0.5935,0.1748,0.2921,0.6939,2.94,0.2105,0.19,0.3213,0.771,0.5,0.4497,0.48
