,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717864,641487,3.1924,0.2268,0.0285,0.3422,0.6412,0.3268,0.299,0.6455,4.17,0.2087,0.12,0.261,0.5842,0.31,0.3232,0.92
1,,Away Batter 2,717864,677594,3.4767,0.2528,0.1637,0.327,0.7799,0.4858,0.4529,1.0482,4.2,0.312,0.22,0.318,0.828,0.76,0.51,1.16
2,,Away Batter 3,717864,664034,3.6085,0.2694,0.089,0.3263,0.7418,0.4569,0.4155,0.5434,4.22,0.311,0.15,0.3222,0.8448,0.42,0.5227,1.27
3,,Away Batter 4,717864,672284,3.3089,0.2544,0.1826,0.3094,0.8143,0.4804,0.5049,1.0233,3.56,0.1897,0.07,0.2923,0.5812,0.34,0.2888,1.8
4,,Away Batter 5,717864,606192,3.7141,0.2549,0.1853,0.2891,0.7418,0.6162,0.4526,1.2411,3.72,0.2757,0.05,0.3007,0.7338,0.52,0.4332,1.14
5,,Away Batter 6,717864,663728,3.2552,0.2167,0.156,0.2874,0.7143,0.5703,0.4269,1.0808,3.51,0.208,0.08,0.2207,0.5837,0.27,0.363,0.51
6,,Away Batter 7,717864,553993,3.502,0.2309,0.1427,0.3236,0.7239,0.4995,0.4003,1.1686,3.55,0.1353,0.09,0.2318,0.4872,0.67,0.2553,1.08
7,,Away Batter 8,717864,645801,2.1996,0.2232,0.0278,0.2555,0.6871,0.409,0.4316,0.6076,2.07,0.2317,0.08,0.305,0.6567,0.28,0.3517,0.5
8,,Away Batter 9,717864,543939,3.1519,0.2408,0.0402,0.3011,0.6204,0.3233,0.3193,0.6997,2.6,0.0675,0.0,0.1458,0.2308,0.12,0.085,0.73
9,,Home Batter 1,717864,673490,3.1219,0.2216,0.0765,0.2885,0.629,0.3785,0.3405,0.7911,2.67,0.3372,0.05,0.4282,0.9328,0.31,0.5047,0.77
10,,Home Batter 2,717864,665487,3.7331,0.2952,0.2257,0.352,0.9054,0.5498,0.5534,0.8956,4.16,0.242,0.32,0.2925,0.7955,1.04,0.503,0.87
11,,Home Batter 3,717864,665742,3.4038,0.2766,0.1663,0.4144,0.913,0.53,0.4986,0.8026,2.93,0.1875,0.09,0.328,0.6213,0.41,0.2933,0.98
12,,Home Batter 4,717864,592518,3.6328,0.2633,0.1466,0.3071,0.7368,0.5332,0.4297,0.8951,3.62,0.1893,0.05,0.2395,0.5118,0.33,0.2723,0.63
13,,Home Batter 5,717864,596142,3.2337,0.1912,0.1538,0.2707,0.6448,0.4399,0.374,1.0414,2.94,0.2017,0.34,0.2473,0.7565,0.84,0.5092,0.93
14,,Home Batter 6,717864,630105,3.3977,0.2607,0.1012,0.3466,0.8003,0.4134,0.4537,0.7493,3.66,0.17,0.1,0.2448,0.5298,0.34,0.285,1.2
15,,Home Batter 7,717864,641525,2.3495,0.1865,0.0195,0.2879,0.542,0.2048,0.2541,0.9837,2.63,0.215,0.05,0.215,0.5425,0.33,0.3275,0.9
16,,Home Batter 8,717864,596059,2.7147,0.2266,0.1013,0.2924,0.6384,0.3098,0.346,0.7689,3.35,0.2438,0.22,0.2897,0.7637,0.93,0.474,0.42
17,,Home Batter 9,717864,543592,2.9051,0.2112,0.0501,0.3263,0.6283,0.2892,0.302,0.6139,2.52,0.0775,0.0,0.1592,0.2367,0.03,0.0775,0.47
