,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718411,665862,3.167,0.2448,0.1447,0.3048,0.7225,0.3059,0.4176,1.1722,4.02,0.1945,0.21,0.2328,0.6013,0.5,0.3685,1.67
1,,Away Batter 2,718411,643265,3.1761,0.2711,0.0933,0.3002,0.6903,0.4444,0.3901,0.9282,3.95,0.234,0.07,0.244,0.5325,0.47,0.2885,1.4
2,,Away Batter 3,718411,624585,3.1554,0.2071,0.1687,0.2817,0.6884,0.3725,0.4067,0.8432,3.52,0.3287,0.12,0.4102,1.0752,0.23,0.665,1.04
3,,Away Batter 4,718411,650333,3.2988,0.3087,0.0111,0.351,0.6992,0.184,0.3482,0.3093,3.77,0.4653,0.06,0.5178,1.1158,0.55,0.598,0.08
4,,Away Batter 5,718411,541645,3.1354,0.1772,0.1407,0.2219,0.5748,0.2666,0.3529,1.1332,3.34,0.166,0.1,0.166,0.437,0.51,0.271,1.28
5,,Away Batter 6,718411,660821,2.7668,0.2335,0.0573,0.2862,0.6549,0.2498,0.3687,0.8521,1.54,0.23,0.0,0.3225,0.5975,0.0,0.275,0.43
6,,Away Batter 7,718411,542932,2.5782,0.2211,0.0425,0.3631,0.6474,0.2235,0.2843,0.7049,3.34,0.2443,0.14,0.3177,0.7505,0.44,0.4328,0.48
7,,Away Batter 8,718411,607732,2.6084,0.122,0.0194,0.234,0.3886,0.1325,0.1547,0.4451,3.2,0.1317,0.0,0.1917,0.3933,0.19,0.2017,0.92
8,,Away Batter 9,718411,643265,3.1761,0.2711,0.0933,0.3002,0.6903,0.4444,0.3901,0.9282,3.95,0.234,0.07,0.244,0.5325,0.47,0.2885,1.4
9,,Home Batter 1,718411,660670,3.5966,0.2849,0.1693,0.3809,0.8555,0.3991,0.4745,0.9108,4.01,0.3617,0.05,0.4485,0.9785,0.26,0.53,0.67
10,,Home Batter 2,718411,621566,3.2492,0.3417,0.3506,0.4427,1.2051,0.9196,0.7624,0.906,3.63,0.166,0.16,0.328,0.6595,0.55,0.3315,1.54
11,,Home Batter 3,718411,663586,3.1316,0.3044,0.193,0.3673,0.9077,0.5181,0.5404,0.8449,3.74,0.2282,0.23,0.3188,0.7753,0.68,0.4565,1.17
12,,Home Batter 4,718411,669221,2.9916,0.2696,0.0866,0.3636,0.7812,0.3556,0.4176,0.6899,3.72,0.2765,0.43,0.368,1.038,0.82,0.67,1.23
13,,Home Batter 5,718411,592696,2.9384,0.2739,0.1349,0.3071,0.808,0.3596,0.5009,0.5805,3.36,0.1685,0.28,0.2018,0.6183,0.39,0.4165,1.04
14,,Home Batter 6,718411,645277,3.4167,0.2637,0.1713,0.3342,0.7901,0.6711,0.456,0.5871,3.9,0.284,0.5,0.3165,1.0645,1.49,0.748,0.69
15,,Home Batter 7,718411,687093,2.1468,0.2394,0.0174,0.2777,0.5734,0.4469,0.2957,0.2341,3.63,0.2882,0.0,0.3082,0.6188,0.39,0.3107,0.57
16,,Home Batter 8,718411,542303,3.249,0.2627,0.1174,0.3282,0.7689,0.457,0.4407,0.7056,3.15,0.05,0.04,0.155,0.2575,0.04,0.1025,1.1
17,,Home Batter 9,718411,656541,2.7678,0.3077,0.0625,0.417,0.8406,0.4408,0.4235,0.9542,2.88,0.3033,0.27,0.3508,0.9492,0.54,0.5983,1.0
