,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718572,666397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.2972,0.3333,0.4083,0.9847,0.5833,0.5764,0.8333
1,,Away Batter 2,718572,621043,2.704,0.273,0.0564,0.3191,0.6568,0.1837,0.3377,0.6685,3.67,0.2913,0.25,0.3688,0.9552,0.67,0.5863,0.96
2,,Away Batter 3,718572,621439,3.1896,0.3063,0.0947,0.3229,0.9526,0.1816,0.6297,1.0267,3.47,0.1835,0.17,0.286,0.607,0.42,0.321,1.39
3,,Away Batter 4,718572,663616,2.9546,0.3076,0.2815,0.3716,1.0425,0.6103,0.6709,0.6839,3.52,0.1788,0.05,0.2513,0.4802,0.57,0.2288,1.5
4,,Away Batter 5,718572,669304,2.6464,0.2888,0.2529,0.3544,1.038,0.5416,0.6836,0.3214,4.15,0.2725,0.01,0.317,0.6365,0.42,0.3195,0.64
5,,Away Batter 6,718572,456781,3.028,0.1616,0.0222,0.1979,0.4135,0.1748,0.2156,0.3566,3.57,0.3357,0.03,0.3593,0.8315,0.3,0.4722,0.68
6,,Away Batter 7,718572,596146,2.6726,0.2182,0.0347,0.3153,0.6552,0.1223,0.3399,0.4409,3.06,0.3017,0.19,0.3403,0.8587,0.32,0.5183,0.47
7,,Away Batter 8,718572,543877,2.9316,0.1392,0.0199,0.2106,0.3867,0.1302,0.1761,0.8731,3.05,0.2892,0.0,0.375,0.7542,0.33,0.3792,0.66
8,,Away Batter 9,718572,572191,2.9034,0.2671,0.075,0.3262,0.7576,0.3925,0.4314,0.879,3.59,0.2792,0.31,0.2825,0.8283,0.73,0.5458,1.51
9,,Home Batter 1,718572,518934,3.0949,0.3329,0.1039,0.3974,0.8384,0.3423,0.441,0.6357,3.57,0.2227,0.08,0.2755,0.6758,0.28,0.4003,1.12
10,,Home Batter 2,718572,592450,2.8915,0.3897,0.1932,0.4471,1.1615,0.5471,0.7144,0.6671,3.53,0.2365,0.34,0.3413,0.8728,0.47,0.5315,1.35
11,,Home Batter 3,718572,519203,3.0549,0.2353,0.1181,0.2914,0.6895,0.3264,0.3981,0.8014,3.61,0.3473,0.27,0.403,0.9862,0.59,0.5832,0.73
12,,Home Batter 4,718572,519317,3.0776,0.2733,0.0838,0.3195,0.7087,0.3958,0.3892,1.0595,3.97,0.2642,0.3,0.2845,0.8212,0.68,0.5367,0.93
13,,Home Batter 5,718572,650402,3.2566,0.2665,0.1777,0.2888,0.7465,0.557,0.4576,0.8832,3.05,0.2775,0.07,0.3485,0.826,0.26,0.4775,0.69
14,,Home Batter 6,718572,614173,2.7402,0.4436,0.1309,0.4664,1.2036,0.5832,0.7372,0.7404,3.23,0.252,0.35,0.2745,0.981,0.89,0.7065,1.15
15,,Home Batter 7,718572,665828,2.582,0.312,0.1791,0.3582,0.8863,0.5931,0.5281,0.5557,3.45,0.2683,0.0,0.295,0.6167,0.45,0.3217,0.94
16,,Home Batter 8,718572,543309,2.8765,0.1997,0.1566,0.2574,0.6334,0.4263,0.3761,0.7629,2.73,0.1292,0.15,0.2258,0.5025,0.47,0.2767,1.01
17,,Home Batter 9,718572,683011,2.1296,0.1883,0.1111,0.2864,0.6537,0.1852,0.3673,0.6222,2.93,0.1583,0.12,0.24,0.5833,0.12,0.3433,1.19
