,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718483,657077,3.4501,0.3209,0.0789,0.3436,0.7588,0.4093,0.4152,0.5011,3.64,0.3742,0.12,0.4393,0.946,0.31,0.5067,0.52
1,,Away Batter 2,718483,646240,3.4126,0.3192,0.1583,0.381,0.9284,0.4765,0.5474,0.8989,3.94,0.2237,0.34,0.262,0.8292,1.02,0.5672,0.66
2,,Away Batter 3,718483,457759,2.8998,0.2756,0.0824,0.3778,0.7667,0.386,0.3888,0.4569,3.81,0.245,0.09,0.2825,0.6542,0.35,0.3717,0.64
3,,Away Batter 4,718483,807799,1.6,0.1111,0.0,0.2,0.3778,0.0,0.1778,0.5333,3.73,0.1672,0.06,0.275,0.533,0.51,0.258,0.36
4,,Away Batter 5,718483,671213,2.475,0.256,0.1667,0.3418,0.8122,0.525,0.4704,0.8139,2.91,0.1425,0.05,0.3025,0.53,0.1,0.2275,1.23
5,,Away Batter 6,718483,624414,3.0228,0.2868,0.0901,0.3127,0.7458,0.4756,0.4332,0.487,2.99,0.25,0.0,0.27,0.6667,0.04,0.3967,0.69
6,,Away Batter 7,718483,571771,3.0237,0.1625,0.123,0.2246,0.5365,0.3145,0.3119,0.7545,3.74,0.322,0.11,0.383,0.865,0.43,0.482,0.94
7,,Away Batter 8,718483,657136,1.8952,0.2906,0.0175,0.3501,0.7039,0.2294,0.3538,0.7373,2.72,0.1692,0.01,0.2367,0.5125,0.35,0.2758,0.86
8,,Away Batter 9,718483,680776,2.9779,0.2191,0.0694,0.2612,0.6448,0.262,0.3837,1.0447,2.57,0.3187,0.03,0.387,0.9873,0.61,0.6003,0.59
9,,Home Batter 1,718483,592885,3.134,0.2436,0.1409,0.3334,0.7904,0.3226,0.4571,1.0001,4.09,0.2045,0.24,0.271,0.6355,0.52,0.3645,1.16
10,,Home Batter 2,718483,608385,2.9806,0.2989,0.0528,0.3813,0.8129,0.2672,0.4317,0.4271,3.33,0.2763,0.04,0.3283,0.7297,0.74,0.4013,0.7
11,,Home Batter 3,718483,642715,3.3769,0.2367,0.1035,0.2779,0.6328,0.4167,0.3549,1.1218,3.85,0.2212,0.25,0.356,0.8093,0.65,0.4533,1.1
12,,Home Batter 4,718483,642133,2.811,0.2339,0.2345,0.322,0.835,0.3932,0.513,0.9133,3.38,0.3453,0.33,0.4258,1.0422,1.03,0.6163,0.91
13,,Home Batter 5,718483,661388,2.8355,0.2594,0.1393,0.3266,0.7596,0.5643,0.433,0.7159,3.4,0.2785,0.0,0.4078,0.7213,0.17,0.3135,0.45
14,,Home Batter 6,718483,605119,2.7047,0.3103,0.1569,0.4131,0.9812,0.3618,0.5681,0.8726,3.91,0.1892,0.02,0.2275,0.4662,0.5,0.2387,1.25
15,,Home Batter 7,718483,680911,2.5233,0.2726,0.0428,0.3114,0.7511,0.2806,0.4397,0.3018,2.62,0.286,0.0,0.3543,0.7117,0.2,0.3573,0.55
16,,Home Batter 8,718483,668930,2.2777,0.2634,0.0423,0.3185,0.6639,0.2044,0.3454,0.5338,3.15,0.225,0.11,0.26,0.645,0.38,0.385,1.1
17,,Home Batter 9,718483,686894,1.9175,0.2021,0.0635,0.2503,0.6111,0.1603,0.3608,0.481,2.73,0.1742,0.02,0.266,0.5252,0.22,0.2592,0.68
