,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718174,681082,3.3124,0.2587,0.0841,0.2909,0.6796,0.2842,0.3887,0.7558,4.0,0.1455,0.0,0.178,0.3475,0.26,0.1695,0.53
1,,Away Batter 2,718174,607208,3.9386,0.309,0.1286,0.3454,0.8225,0.4573,0.477,0.9045,4.07,0.218,0.14,0.306,0.7145,0.23,0.4085,1.28
2,,Away Batter 3,718174,547180,3.4938,0.3041,0.2475,0.3925,1.0056,0.647,0.6131,0.8959,3.84,0.3445,0.23,0.4163,1.0272,0.6,0.6108,1.1
3,,Away Batter 4,718174,592206,3.4741,0.283,0.1311,0.3582,0.8627,0.5547,0.5045,0.9739,3.96,0.3427,0.14,0.3592,0.8833,0.71,0.5242,1.07
4,,Away Batter 5,718174,656941,3.4461,0.219,0.2165,0.3139,0.7772,0.4525,0.4633,1.1527,3.72,0.1492,0.28,0.2637,0.6578,0.58,0.3942,1.51
5,,Away Batter 6,718174,592663,3.4816,0.2634,0.1253,0.3045,0.74,0.4144,0.4355,1.1301,3.42,0.3342,0.06,0.3542,0.9425,0.64,0.5883,0.37
6,,Away Batter 7,718174,664761,3.4021,0.2483,0.1303,0.3293,0.7398,0.58,0.4105,0.6722,3.7,0.2398,0.11,0.3095,0.6793,0.68,0.3698,0.6
7,,Away Batter 8,718174,669016,2.974,0.2759,0.1008,0.369,0.85,0.3936,0.481,1.0779,2.47,0.1558,0.0,0.3568,0.5677,0.21,0.2108,1.06
8,,Away Batter 9,718174,624641,2.5239,0.3039,0.1395,0.3309,0.8995,0.4282,0.5685,0.653,3.42,0.2433,0.02,0.2583,0.55,0.29,0.2917,0.58
9,,Home Batter 1,718174,453568,3.2856,0.2505,0.0772,0.3176,0.6948,0.3239,0.3772,0.6312,3.56,0.3538,0.1,0.4058,0.8787,0.72,0.4728,0.51
10,,Home Batter 2,718174,595777,3.6359,0.2192,0.0844,0.3154,0.6599,0.3032,0.3445,0.9342,4.0,0.2735,0.19,0.3855,0.911,0.5,0.5255,0.67
11,,Home Batter 3,718174,592178,3.3471,0.2696,0.166,0.3512,0.8288,0.3792,0.4776,0.7936,3.92,0.267,0.13,0.3353,0.7078,0.37,0.3725,0.97
12,,Home Batter 4,718174,543068,3.4046,0.2471,0.1885,0.3057,0.7593,0.5015,0.4535,1.0266,3.69,0.2052,0.05,0.2845,0.6413,0.59,0.3568,0.67
13,,Home Batter 5,718174,553869,3.1082,0.287,0.1213,0.3449,0.7904,0.492,0.4455,0.6998,3.35,0.2892,0.06,0.345,0.6892,0.53,0.3442,0.62
14,,Home Batter 6,718174,641857,3.2185,0.2422,0.1499,0.329,0.7725,0.4634,0.4434,1.159,3.7,0.2397,0.0,0.2775,0.6957,0.37,0.4182,0.99
15,,Home Batter 7,718174,678662,2.4967,0.1989,0.0668,0.2536,0.5597,0.317,0.3061,0.6433,3.67,0.2453,0.13,0.2653,0.705,0.85,0.4397,0.68
16,,Home Batter 8,718174,605612,3.0615,0.2815,0.013,0.3006,0.646,0.4091,0.3454,0.6224,2.6,0.2908,0.0,0.3317,0.6967,0.43,0.365,0.16
17,,Home Batter 9,718174,686668,1.8286,0.2377,0.0,0.2577,0.5815,0.3905,0.3238,0.6714,2.63,0.1123,0.09,0.139,0.3103,0.34,0.1713,1.09
