,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718214,607043,3.4665,0.2646,0.081,0.3906,0.7949,0.4593,0.4042,0.5379,3.9,0.2772,0.08,0.333,0.7518,0.19,0.4188,1.21
1,,Away Batter 2,718214,596019,3.5368,0.2559,0.1882,0.3346,0.8165,0.709,0.4818,0.8623,3.89,0.2207,0.16,0.2775,0.6377,0.55,0.3602,0.95
2,,Away Batter 3,718214,643446,3.3959,0.2754,0.0408,0.3433,0.7138,0.3821,0.3705,0.3394,3.59,0.1538,0.05,0.193,0.3963,0.26,0.2033,0.4
3,,Away Batter 4,718214,624413,3.5731,0.2684,0.3473,0.3423,0.9225,0.8063,0.5802,0.8395,3.21,0.1828,0.26,0.3215,0.7728,0.51,0.4513,0.83
4,,Away Batter 5,718214,502054,3.0213,0.1948,0.0644,0.2923,0.5668,0.2866,0.2746,0.8535,2.36,0.1175,0.12,0.235,0.4725,0.18,0.2375,0.86
5,,Away Batter 6,718214,516782,3.3789,0.2998,0.0831,0.3414,0.8372,0.3829,0.4959,0.6403,3.81,0.185,0.0,0.203,0.388,0.11,0.185,0.9
6,,Away Batter 7,718214,592192,3.2816,0.2242,0.0703,0.2928,0.6364,0.3486,0.3436,0.7511,3.39,0.1858,0.08,0.214,0.4998,0.16,0.2858,0.63
7,,Away Batter 8,718214,500871,3.1829,0.146,0.0591,0.2486,0.4861,0.2618,0.2375,0.8116,2.92,0.235,0.22,0.2977,1.0232,0.55,0.7255,0.51
8,,Away Batter 9,718214,682626,2.122,0.1019,0.0556,0.1373,0.341,0.134,0.2037,0.8312,3.16,0.3033,0.24,0.3692,0.93,0.38,0.5608,0.74
9,,Home Batter 1,718214,657041,3.344,0.2322,0.0534,0.3071,0.6384,0.2866,0.3314,0.991,3.98,0.3205,0.34,0.3527,0.9893,0.74,0.6367,0.97
10,,Home Batter 2,718214,671277,3.4097,0.253,0.0977,0.2854,0.6825,0.4435,0.397,0.5294,4.07,0.3135,0.08,0.379,0.8255,0.37,0.4465,0.46
11,,Home Batter 3,718214,660688,3.1622,0.2402,0.041,0.3049,0.6562,0.2953,0.3512,0.3429,4.09,0.2095,0.12,0.243,0.57,0.43,0.327,0.39
12,,Home Batter 4,718214,608841,3.2225,0.2082,0.0585,0.2358,0.5441,0.3233,0.3083,0.6499,4.17,0.3377,0.09,0.3512,0.7703,0.63,0.4192,0.76
13,,Home Batter 5,718214,642086,3.1913,0.2284,0.0743,0.2956,0.612,0.3327,0.3164,0.7837,3.31,0.3748,0.04,0.4617,0.8872,0.37,0.4255,0.42
14,,Home Batter 6,718214,600869,3.6139,0.2546,0.0886,0.2909,0.6613,0.4102,0.3704,0.8053,3.77,0.1585,0.03,0.173,0.432,0.15,0.259,0.8
15,,Home Batter 7,718214,669743,2.4719,0.1902,0.048,0.2771,0.5384,0.2768,0.2613,0.5641,3.86,0.2163,0.1,0.2738,0.621,0.42,0.3472,0.83
16,,Home Batter 8,718214,682928,2.9842,0.2412,0.04,0.2894,0.6466,0.2993,0.3572,0.7596,3.1,0.2475,0.03,0.2475,0.53,0.51,0.2825,0.74
17,,Home Batter 9,718214,666906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3148,0.0,0.3148,0.7963,0.2222,0.4815,0.5556
