,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718185,665487,3.2957,0.2778,0.1956,0.3474,0.892,0.4912,0.5446,0.8582,4.46,0.3497,0.31,0.3743,1.0072,0.57,0.6328,0.98
1,,Away Batter 2,718185,592518,3.5758,0.2603,0.1045,0.2987,0.6909,0.4792,0.3922,0.8688,4.16,0.2668,0.23,0.2957,0.787,0.77,0.4913,0.84
2,,Away Batter 3,718185,665742,3.2944,0.2639,0.1746,0.4085,0.8784,0.5378,0.4699,0.8233,3.7,0.4053,0.14,0.5017,1.2668,0.67,0.7652,0.62
3,,Away Batter 4,718185,593428,3.4541,0.2917,0.143,0.367,0.8435,0.491,0.4766,0.5386,3.92,0.1537,0.05,0.2397,0.4833,0.22,0.2437,1.06
4,,Away Batter 5,718185,443558,3.3224,0.2664,0.1292,0.2988,0.7186,0.5489,0.4197,0.792,2.5,0.2225,0.06,0.2225,0.52,0.24,0.2975,0.87
5,,Away Batter 6,718185,630105,3.2744,0.2805,0.118,0.3543,0.8635,0.4588,0.5092,0.6829,3.27,0.205,0.0,0.4078,0.6295,0.09,0.2217,0.62
6,,Away Batter 7,718185,673490,3.1249,0.2097,0.0672,0.2679,0.5952,0.3452,0.3273,0.8097,3.23,0.2433,0.06,0.3225,0.6558,0.5,0.3333,0.96
7,,Away Batter 8,718185,543592,2.8075,0.2146,0.0398,0.3485,0.6429,0.2757,0.2944,0.5178,3.03,0.1558,0.08,0.2013,0.4272,0.35,0.2258,0.91
8,,Away Batter 9,718185,641553,2.5212,0.1708,0.0949,0.2062,0.5028,0.2878,0.2966,0.6353,1.86,0.0992,0.0,0.2342,0.39,0.2,0.1558,0.93
9,,Home Batter 1,718185,605141,3.4513,0.2724,0.1967,0.3623,0.8888,0.4692,0.5265,0.7069,3.81,0.2352,0.39,0.3325,0.9273,0.85,0.5948,0.71
10,,Home Batter 2,718185,518692,3.4632,0.2882,0.1559,0.3733,0.8488,0.5076,0.4756,0.6516,4.11,0.3043,0.3,0.3635,1.0312,0.99,0.6677,0.78
11,,Home Batter 3,718185,669257,3.2025,0.3083,0.1801,0.389,0.9405,0.7463,0.5515,0.3978,3.57,0.3133,0.27,0.4707,1.0392,0.6,0.5685,0.14
12,,Home Batter 4,718185,571970,2.9907,0.2445,0.2562,0.3817,0.9157,0.604,0.5341,1.0183,3.71,0.1138,0.15,0.217,0.4513,0.73,0.2343,1.22
13,,Home Batter 5,718185,502110,3.3147,0.2463,0.1149,0.3013,0.7265,0.5033,0.4252,1.0066,3.86,0.2275,0.27,0.2675,0.765,0.53,0.4975,1.23
14,,Home Batter 6,718185,681546,2.5307,0.3081,0.1835,0.4034,1.0196,0.6255,0.6162,0.8655,3.21,0.2267,0.09,0.284,0.674,0.27,0.39,1.18
15,,Home Batter 7,718185,518792,2.6214,0.1776,0.1162,0.263,0.6021,0.2649,0.3391,0.6764,2.2,0.2408,0.08,0.3053,0.7562,0.2,0.4508,0.78
16,,Home Batter 8,718185,678246,2.291,0.1694,0.0282,0.2951,0.5545,0.2187,0.2594,0.7637,3.7,0.1567,0.31,0.2147,0.6867,0.9,0.472,0.86
17,,Home Batter 9,718185,444482,2.6687,0.1865,0.0786,0.2477,0.5534,0.3661,0.3057,0.5112,3.0,0.2383,0.08,0.2805,0.6155,0.72,0.335,0.21
