,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718267,592885,3.4936,0.2303,0.1373,0.3231,0.7266,0.3525,0.4035,1.0862,3.75,0.2133,0.11,0.2675,0.5793,0.4,0.3118,0.66
1,,Away Batter 2,718267,608385,3.023,0.2865,0.0898,0.4021,0.8517,0.5423,0.4497,0.4959,2.55,0.2133,0.0,0.4098,0.6282,0.3,0.2183,0.57
2,,Away Batter 3,718267,642715,3.5413,0.2491,0.1706,0.3184,0.7439,0.507,0.4255,1.0685,3.61,0.1683,0.07,0.2508,0.4767,0.3,0.2258,1.15
3,,Away Batter 4,718267,642133,3.1645,0.2408,0.2749,0.3249,0.8465,0.5952,0.5216,0.7744,3.18,0.2383,0.23,0.2945,0.7753,0.55,0.4808,1.05
4,,Away Batter 5,718267,661388,3.0932,0.2813,0.1054,0.357,0.7818,0.4686,0.4249,0.7854,3.45,0.1792,0.06,0.3055,0.6313,0.33,0.3258,0.88
5,,Away Batter 6,718267,605119,2.9998,0.2798,0.1475,0.3702,0.867,0.4804,0.4968,0.9211,3.46,0.1967,0.1,0.3025,0.685,0.28,0.3825,1.29
6,,Away Batter 7,718267,668930,2.3807,0.2415,0.0503,0.2888,0.6089,0.2225,0.3201,0.6346,2.76,0.2817,0.01,0.305,0.7192,0.11,0.4142,0.86
7,,Away Batter 8,718267,621438,3.0897,0.2511,0.1622,0.2919,0.7685,0.4888,0.4766,0.8136,2.72,0.2092,0.1,0.2258,0.5875,0.28,0.3617,0.39
8,,Away Batter 9,718267,686894,2.0571,0.1546,0.0571,0.2156,0.4844,0.2048,0.2689,0.5381,3.04,0.2117,0.06,0.2383,0.555,0.14,0.3167,0.86
9,,Home Batter 1,718267,664774,2.6595,0.2152,0.0918,0.3447,0.7303,0.3688,0.3856,0.7176,3.08,0.2442,0.33,0.4185,1.0102,0.39,0.5917,0.82
10,,Home Batter 2,718267,642731,3.2947,0.2548,0.1331,0.287,0.7455,0.4661,0.4585,0.7179,3.83,0.3433,0.16,0.3737,0.891,0.63,0.5173,0.79
11,,Home Batter 3,718267,571745,3.8133,0.2408,0.2042,0.2975,0.7414,0.5894,0.444,1.0503,3.37,0.2377,0.17,0.2725,0.6783,0.49,0.4058,1.12
12,,Home Batter 4,718267,592626,3.0364,0.3103,0.186,0.3907,0.9967,0.5984,0.6061,0.9398,3.1,0.1802,0.09,0.2903,0.5965,0.64,0.3062,0.53
13,,Home Batter 5,718267,527038,3.0701,0.2445,0.1369,0.29,0.6881,0.4199,0.3982,0.6152,3.11,0.256,0.37,0.3135,1.1325,0.45,0.819,0.54
14,,Home Batter 6,718267,624424,3.296,0.2139,0.2289,0.3319,0.7891,0.4736,0.4572,1.0715,3.47,0.1192,0.01,0.225,0.3792,0.11,0.1542,1.25
15,,Home Batter 7,718267,666165,1.641,0.188,0.1026,0.2564,0.5897,0.2821,0.3333,0.4615,3.34,0.2575,0.29,0.28,0.785,0.72,0.505,1.58
16,,Home Batter 8,718267,596103,2.2852,0.2132,0.0765,0.3128,0.6796,0.2892,0.3668,0.7187,2.6,0.314,0.1,0.3692,0.8317,0.63,0.4625,0.63
17,,Home Batter 9,718267,689172,2.2,0.1296,0.1667,0.2287,0.5806,0.2556,0.3519,0.9667,2.53,0.1167,0.12,0.142,0.3887,0.24,0.2467,0.71
