,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 9,718092,657136,2.2619,0.1962,0.0508,0.2829,0.6311,0.2627,0.3482,0.7373,3.48,0.181,0.24,0.1943,0.6323,0.31,0.438,1.19
1,,Home Batter 1,718092,665487,3.5367,0.2964,0.1982,0.3591,0.9066,0.5579,0.5475,0.8787,4.15,0.3167,0.25,0.349,0.9267,0.41,0.5777,0.58
2,,Home Batter 2,718092,673490,3.0894,0.2101,0.0602,0.276,0.5921,0.3103,0.3161,0.7696,3.4,0.2475,0.09,0.2847,0.6422,0.5,0.3575,0.94
3,,Home Batter 3,718092,593428,3.4852,0.2793,0.1445,0.3628,0.8177,0.4584,0.4549,0.6318,3.65,0.2395,0.0,0.319,0.6177,0.19,0.2987,0.76
4,,Home Batter 4,718092,665742,3.3391,0.269,0.1739,0.4106,0.8856,0.551,0.475,0.8692,3.59,0.2582,0.14,0.3875,0.8963,0.28,0.5088,0.68
5,,Home Batter 5,718092,443558,3.3002,0.2463,0.1159,0.2769,0.6594,0.4867,0.3825,0.8898,2.53,0.1692,0.02,0.2692,0.4667,0.08,0.1975,1.03
6,,Home Batter 6,718092,630105,3.3959,0.273,0.1076,0.343,0.832,0.464,0.489,0.6978,3.46,0.1917,0.11,0.3285,0.6802,0.21,0.3517,1.24
7,,Home Batter 7,718092,641525,2.3648,0.1335,0.0195,0.2606,0.4588,0.1933,0.1982,0.8676,2.25,0.21,0.0,0.2433,0.4583,0.11,0.215,1.25
8,,Home Batter 8,718092,640492,2.0922,0.2072,0.0272,0.2336,0.5643,0.2505,0.3307,0.4327,2.38,0.23,0.0,0.23,0.4775,0.02,0.2475,0.56
9,,Home Batter 9,718092,543592,2.867,0.2175,0.0358,0.3395,0.6455,0.2559,0.306,0.5377,2.45,0.1383,0.05,0.2642,0.44,0.23,0.1758,0.62
10,,Away Batter 1,718092,657077,3.7134,0.3011,0.0997,0.346,0.7697,0.4772,0.4237,0.5717,3.55,0.2777,0.01,0.3525,0.8028,0.01,0.4503,0.66
11,,Away Batter 2,718092,807799,2.3095,0.1881,0.119,0.2429,0.6056,0.4286,0.3627,0.3333,4.05,0.3027,0.08,0.345,0.8107,0.72,0.4657,0.33
12,,Away Batter 3,718092,671213,2.5407,0.1946,0.1338,0.3031,0.6628,0.3811,0.3597,0.8391,2.71,0.2577,0.22,0.3652,0.8878,0.4,0.5227,0.61
13,,Away Batter 4,718092,646240,3.6626,0.2564,0.2583,0.3194,0.8506,0.7432,0.5313,0.8572,4.04,0.314,0.28,0.3332,0.9337,1.35,0.6005,0.9
14,,Away Batter 5,718092,680776,3.0226,0.3204,0.1099,0.366,0.9613,0.4364,0.5954,0.8434,3.39,0.323,0.1,0.3788,0.8502,0.59,0.4713,0.94
15,,Away Batter 6,718092,606132,2.5002,0.283,0.0857,0.3521,0.8324,0.3152,0.4803,0.483,2.95,0.2352,0.0,0.264,0.5742,0.18,0.3102,0.5
16,,Away Batter 7,718092,571771,3.3987,0.1977,0.0952,0.265,0.606,0.333,0.341,0.8286,3.85,0.2683,0.0,0.2825,0.5775,0.52,0.295,0.64
17,,Away Batter 8,718092,665839,1.713,0.1667,0.0741,0.2623,0.5772,0.1481,0.3148,0.4907,2.72,0.1765,0.13,0.2557,0.5437,0.35,0.288,0.79
