,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718112,665923,2.625,0.2549,0.0278,0.2985,0.6701,0.4213,0.3716,0.412,4.48,0.2888,0.08,0.3287,0.7622,0.64,0.4335,0.88
1,,Away Batter 2,718112,676116,1.9686,0.1903,0.0523,0.3298,0.6336,0.2013,0.3037,0.8598,2.7,0.14,0.11,0.3087,0.6687,0.61,0.36,1.0
2,,Away Batter 3,718112,667670,2.5543,0.2324,0.1589,0.3606,0.7818,0.4432,0.4212,0.8877,3.77,0.1967,0.11,0.2693,0.598,0.48,0.3287,1.12
3,,Away Batter 4,718112,669127,2.8866,0.1986,0.1672,0.2431,0.6867,0.3944,0.4436,0.9121,3.78,0.2443,0.11,0.3178,0.7002,0.43,0.3823,1.54
4,,Away Batter 5,718112,668709,2.3474,0.1717,0.0317,0.2747,0.5386,0.0901,0.2639,0.946,3.18,0.2428,0.18,0.2953,0.7197,0.18,0.4243,0.8
5,,Away Batter 6,718112,657656,3.2499,0.2239,0.1076,0.2953,0.6778,0.3413,0.3826,0.8971,4.04,0.2175,0.28,0.2175,0.7008,0.59,0.4833,1.53
6,,Away Batter 7,718112,607054,2.6871,0.2024,0.0745,0.3166,0.6547,0.3452,0.3381,0.7947,2.77,0.2983,0.18,0.4183,0.8767,0.31,0.4583,0.86
7,,Away Batter 8,718112,649557,3.1193,0.2333,0.0542,0.2933,0.6099,0.3173,0.3166,0.7147,2.98,0.2333,0.0,0.2453,0.4787,0.16,0.2333,0.57
8,,Away Batter 9,718112,672478,2.3261,0.3345,0.0513,0.3362,0.9267,0.3798,0.5905,0.637,3.1,0.165,0.21,0.2017,0.5242,0.32,0.3225,0.68
9,,Home Batter 1,718112,514888,3.866,0.2739,0.1975,0.3469,0.8341,0.4672,0.4873,0.6522,3.5,0.2025,0.0,0.302,0.543,0.11,0.241,0.94
10,,Home Batter 2,718112,608324,3.5125,0.2385,0.0927,0.3293,0.6972,0.414,0.3679,0.4856,3.6,0.2595,0.25,0.3725,0.8795,0.68,0.507,0.19
11,,Home Batter 3,718112,670541,3.643,0.27,0.2459,0.3665,0.8854,1.0137,0.5189,1.0842,3.78,0.33,0.2,0.3903,0.957,0.86,0.5667,0.96
12,,Home Batter 4,718112,547989,3.6412,0.263,0.0772,0.3053,0.7106,0.5416,0.4053,0.8016,3.56,0.186,0.0,0.261,0.5128,0.43,0.2518,1.27
13,,Home Batter 5,718112,663656,3.4787,0.2857,0.1622,0.3816,0.8492,0.6677,0.4676,0.605,3.83,0.2853,0.04,0.3082,0.735,0.7,0.4268,0.58
14,,Home Batter 6,718112,665161,3.3914,0.2527,0.2058,0.2837,0.7958,0.5821,0.5121,0.888,3.61,0.278,0.0,0.306,0.681,0.4,0.375,0.63
15,,Home Batter 7,718112,667452,2.424,0.2442,0.0808,0.2886,0.7079,0.5053,0.4193,0.7503,3.67,0.215,0.0,0.2283,0.4808,0.22,0.2525,1.14
16,,Home Batter 8,718112,676694,2.7469,0.2223,0.0381,0.2626,0.5689,0.3152,0.3064,0.8135,3.53,0.2067,0.15,0.25,0.6192,0.5,0.3692,1.13
17,,Home Batter 9,718112,455117,2.8012,0.1335,0.0603,0.2485,0.448,0.2757,0.1995,0.9542,3.14,0.2158,0.08,0.2758,0.5983,0.3,0.3225,1.47
