,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718414,643289,2.6338,0.2179,0.0204,0.2792,0.5659,0.208,0.2866,0.404,4.45,0.3193,0.0,0.3243,0.7752,0.18,0.4508,0.57
1,,Away Batter 2,718414,665161,3.3719,0.2358,0.2107,0.2734,0.7737,0.631,0.5003,1.0175,3.76,0.2532,0.19,0.2837,0.7683,0.58,0.4847,0.99
2,,Away Batter 3,718414,663656,3.4763,0.294,0.1891,0.3814,0.907,0.675,0.5256,0.6711,3.52,0.2968,0.12,0.4097,0.8138,0.7,0.4042,0.65
3,,Away Batter 4,718414,608324,3.4313,0.2242,0.0462,0.293,0.6085,0.3036,0.3155,0.5111,3.81,0.2928,0.18,0.4178,0.9272,0.63,0.5093,0.19
4,,Away Batter 5,718414,547989,3.4296,0.2854,0.0963,0.3305,0.7932,0.5539,0.4627,0.8241,4.16,0.2225,0.0,0.2445,0.5225,0.6,0.278,0.94
5,,Away Batter 6,718414,667452,2.1758,0.2185,0.0635,0.2737,0.6685,0.5226,0.3948,0.6694,3.29,0.3688,0.12,0.3763,0.8918,0.59,0.5155,0.87
6,,Away Batter 7,718414,676694,2.7654,0.2257,0.0196,0.2576,0.5467,0.23,0.2891,0.8654,3.07,0.3433,0.07,0.3983,0.9092,0.58,0.5108,0.68
7,,Away Batter 8,718414,682073,1.7744,0.2004,0.0699,0.2909,0.6127,0.2225,0.3219,0.6612,2.77,0.0895,0.0,0.1983,0.2878,0.01,0.0895,1.09
8,,Away Batter 9,718414,673237,1.7094,0.2543,0.0,0.2612,0.6715,0.1303,0.4103,0.3632,2.76,0.1858,0.05,0.2092,0.5117,0.49,0.3025,0.69
9,,Home Batter 1,718414,650490,3.02,0.2632,0.165,0.3414,0.7881,0.5325,0.4467,0.4936,3.89,0.3658,0.22,0.428,1.0088,0.6,0.5808,0.59
10,,Home Batter 2,718414,677551,3.3875,0.3021,0.1968,0.3704,0.921,0.6492,0.5505,0.4097,3.89,0.283,0.01,0.363,0.8043,0.3,0.4413,0.76
11,,Home Batter 3,718414,668227,3.3194,0.3103,0.2206,0.3824,0.9913,0.8825,0.6089,0.8937,3.81,0.3505,0.21,0.4238,1.0163,0.94,0.5925,1.07
12,,Home Batter 4,718414,664040,2.769,0.2938,0.1526,0.3836,0.8859,0.3885,0.5023,0.6792,3.79,0.1785,0.24,0.234,0.6175,0.57,0.3835,1.78
13,,Home Batter 5,718414,623912,2.6677,0.2491,0.0231,0.267,0.5517,0.2029,0.2846,0.5295,3.69,0.4127,0.27,0.4705,1.2382,0.7,0.7677,0.74
14,,Home Batter 6,718414,542194,2.2729,0.18,0.0174,0.2472,0.4847,0.058,0.2375,0.6492,3.65,0.329,0.32,0.3798,1.0518,0.8,0.672,1.0
15,,Home Batter 7,718414,670764,2.6554,0.277,0.1069,0.3082,0.8344,0.3614,0.5262,0.4697,3.16,0.3003,0.26,0.3968,0.9795,0.65,0.5827,0.55
16,,Home Batter 8,718414,642350,2.3381,0.209,0.0994,0.2891,0.6965,0.1637,0.4074,0.7908,2.85,0.266,0.17,0.3652,0.8822,0.75,0.517,0.93
17,,Home Batter 9,718414,622534,2.923,0.2533,0.087,0.2987,0.7227,0.3886,0.424,0.4845,3.13,0.1342,0.01,0.1788,0.3505,0.23,0.1717,0.52
