,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718417,683011,2.1667,0.1533,0.069,0.2575,0.5333,0.1149,0.2759,0.7333,3.46,0.2592,0.14,0.3663,0.7505,0.3,0.3842,1.21
1,,Away Batter 2,718417,592450,3.177,0.3476,0.2582,0.423,1.0926,0.5949,0.6696,0.9457,3.63,0.1722,0.13,0.243,0.5852,0.28,0.3422,1.18
2,,Away Batter 3,718417,519203,3.1297,0.2457,0.1224,0.3344,0.7388,0.367,0.4044,0.7095,3.76,0.2625,0.23,0.2775,0.7525,0.35,0.475,1.22
3,,Away Batter 4,718417,518934,3.3763,0.2826,0.0965,0.3479,0.7557,0.3534,0.4077,0.7913,3.28,0.369,0.06,0.4155,0.8977,0.48,0.4822,0.77
4,,Away Batter 5,718417,650402,3.1899,0.3053,0.1777,0.3638,0.8826,0.557,0.5187,0.6498,3.4,0.1842,0.0,0.293,0.4972,0.08,0.2042,0.79
5,,Away Batter 6,718417,641432,2.522,0.272,0.0638,0.4094,0.8059,0.2388,0.3965,0.2738,3.1,0.176,0.0,0.2368,0.4303,0.09,0.1935,0.85
6,,Away Batter 7,718417,643396,2.7234,0.2043,0.0481,0.3085,0.5986,0.2168,0.2901,0.6014,1.93,0.17,0.0,0.32,0.49,0.18,0.17,0.26
7,,Away Batter 8,718417,543309,2.291,0.0659,0.0511,0.0855,0.2091,0.1414,0.1235,0.2617,3.12,0.1625,0.18,0.2075,0.5225,0.46,0.315,1.35
8,,Away Batter 9,718417,665828,2.6107,0.3123,0.1248,0.3631,0.8571,0.5192,0.4939,0.6387,3.68,0.1558,0.09,0.1738,0.4555,0.33,0.2817,0.74
9,,Home Batter 1,718417,596146,2.6726,0.2922,0.1458,0.3616,0.8774,0.2889,0.5158,0.4409,3.33,0.2347,0.13,0.258,0.6923,0.32,0.4343,0.66
10,,Home Batter 2,718417,621043,3.2373,0.2645,0.0956,0.3276,0.7058,0.3405,0.3782,0.7391,3.84,0.2103,0.09,0.2702,0.622,0.46,0.3518,0.93
11,,Home Batter 3,718417,663616,3.197,0.2869,0.1906,0.3656,0.8996,0.58,0.534,0.896,3.02,0.1982,0.2,0.3123,0.7505,0.83,0.4382,0.98
12,,Home Batter 4,718417,669304,2.9797,0.2861,0.1696,0.3484,0.9228,0.5138,0.5744,0.4325,3.77,0.2438,0.0,0.2967,0.5652,0.28,0.2685,0.55
13,,Home Batter 5,718417,608336,2.7451,0.1909,0.106,0.3027,0.6374,0.2284,0.3347,1.1503,2.51,0.3195,0.38,0.4493,1.4093,0.68,0.96,0.76
14,,Home Batter 6,718417,456781,2.9543,0.2005,0.0572,0.2356,0.526,0.2485,0.2904,0.4338,3.08,0.2148,0.0,0.3092,0.6188,0.21,0.3097,0.58
15,,Home Batter 7,718417,624503,2.4869,0.1873,0.0207,0.2,0.4833,0.1138,0.2833,0.4755,2.61,0.0792,0.0,0.0875,0.2092,0.0,0.1217,0.35
16,,Home Batter 8,718417,543877,3.2093,0.1948,0.0199,0.2477,0.4932,0.2413,0.2455,0.762,3.15,0.1917,0.0,0.2842,0.5258,0.27,0.2417,0.94
17,,Home Batter 9,718417,650489,2.7126,0.253,0.1505,0.2914,0.8413,0.5578,0.5499,1.0381,1.99,0.135,0.09,0.1925,0.4425,0.23,0.25,0.71
