,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718001,543760,3.7196,0.2587,0.1452,0.3205,0.7553,0.5478,0.4349,0.7443,4.49,0.3138,0.14,0.3288,0.8597,0.69,0.5308,0.57
1,,Away Batter 2,718001,608369,3.182,0.3779,0.1819,0.4219,1.0733,0.4745,0.6514,0.5906,3.75,0.364,0.34,0.42,1.151,1.48,0.731,0.98
2,,Away Batter 3,718001,663993,3.4326,0.2677,0.1176,0.3557,0.7853,0.5631,0.4296,0.8503,3.73,0.3557,0.04,0.4805,0.9642,0.31,0.4837,0.73
3,,Away Batter 4,718001,666969,3.4229,0.2345,0.1971,0.311,0.7587,0.7227,0.4478,0.9803,3.83,0.2377,0.33,0.2927,0.8653,0.78,0.5727,0.89
4,,Away Batter 5,718001,673962,3.0526,0.238,0.1731,0.2696,0.7109,0.5205,0.4413,0.9333,4.04,0.4128,0.28,0.4567,1.1817,0.96,0.725,1.06
5,,Away Batter 6,718001,641680,3.1349,0.2849,0.1612,0.3429,0.8281,0.6103,0.4852,0.5912,3.95,0.1425,0.0,0.1835,0.3485,0.46,0.165,0.76
6,,Away Batter 7,718001,669701,2.0714,0.1934,0.0425,0.2759,0.5431,0.2147,0.2672,0.5828,2.49,0.3062,0.11,0.4828,1.159,0.25,0.6762,0.76
7,,Away Batter 8,718001,543257,3.1034,0.2762,0.1062,0.3631,0.7979,0.5016,0.4348,0.8633,3.77,0.2353,0.2,0.2895,0.7698,0.83,0.4803,1.2
8,,Away Batter 9,718001,665750,3.22,0.2413,0.0413,0.3119,0.6581,0.3925,0.3462,0.9174,3.48,0.3608,0.12,0.4295,0.9128,0.8,0.4833,0.59
9,,Home Batter 1,718001,656775,3.5332,0.2446,0.1204,0.3195,0.7118,0.597,0.3923,0.7966,4.09,0.3108,0.27,0.351,1.0063,0.73,0.6553,0.81
10,,Home Batter 2,718001,668939,3.209,0.2632,0.1335,0.3919,0.8427,0.4619,0.4508,0.6853,3.77,0.2842,0.22,0.3965,0.9207,0.4,0.5242,0.46
11,,Home Batter 3,718001,669720,3.4136,0.2766,0.1662,0.3243,0.8143,0.477,0.49,0.8375,3.89,0.3492,0.07,0.3653,0.8895,0.51,0.5242,0.67
12,,Home Batter 4,718001,663624,3.7844,0.279,0.187,0.3057,0.8099,0.6396,0.5042,0.8911,3.75,0.2158,0.23,0.266,0.7468,0.69,0.4808,1.23
13,,Home Batter 5,718001,602104,2.8898,0.2479,0.0576,0.3101,0.6815,0.3192,0.3714,0.892,3.02,0.3273,0.0,0.3995,0.8335,0.57,0.434,0.8
14,,Home Batter 6,718001,543510,2.9967,0.1811,0.0574,0.2015,0.4875,0.2207,0.2861,0.6662,2.85,0.1082,0.02,0.1207,0.2638,0.07,0.1432,0.54
15,,Home Batter 7,718001,624428,3.1144,0.2247,0.0635,0.2973,0.6432,0.2826,0.3459,0.3633,3.85,0.289,0.23,0.299,0.843,0.75,0.544,0.17
16,,Home Batter 8,718001,663630,1.8265,0.1693,0.0253,0.2303,0.4706,0.1919,0.2402,0.5453,1.62,0.1483,0.0,0.1683,0.3667,0.0,0.1983,0.54
17,,Home Batter 9,718001,622761,2.9887,0.2678,0.1118,0.3121,0.76,0.4218,0.4478,0.7437,3.38,0.0817,0.0,0.1408,0.2225,0.17,0.0817,1.22
