,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717796,643565,2.2031,0.2324,0.062,0.393,0.7805,0.2613,0.3875,0.7023,2.92,0.1858,0.0,0.2908,0.5067,0.34,0.2158,0.81
1,,Away Batter 2,717796,663538,3.7366,0.2746,0.0606,0.3183,0.7088,0.4474,0.3905,0.4416,3.72,0.2738,0.05,0.325,0.6523,0.29,0.3273,0.51
2,,Away Batter 3,717796,666624,2.7251,0.2645,0.245,0.3294,0.8973,0.5128,0.5679,1.1301,2.96,0.1083,0.18,0.2383,0.495,0.42,0.2567,0.89
3,,Away Batter 4,717796,664023,3.3355,0.2803,0.0993,0.3802,0.8174,0.4477,0.4372,0.9742,3.17,0.2142,0.0,0.354,0.5915,0.15,0.2375,0.9
4,,Away Batter 5,717796,621020,3.5921,0.235,0.1214,0.3332,0.7374,0.4306,0.4041,1.0058,3.68,0.171,0.06,0.2415,0.4855,0.26,0.244,1.43
5,,Away Batter 6,717796,543228,3.1731,0.2825,0.2218,0.2997,0.8258,0.6468,0.526,0.556,3.5,0.2042,0.09,0.2242,0.5233,0.2,0.2992,0.98
6,,Away Batter 7,717796,670223,1.9394,0.1162,0.0303,0.1677,0.3369,0.1515,0.1692,0.7879,3.01,0.0958,0.17,0.1608,0.4192,0.45,0.2583,1.08
7,,Away Batter 8,717796,621550,3.1492,0.2443,0.2552,0.3396,0.8533,0.5553,0.5137,1.2941,3.13,0.1925,0.1,0.2217,0.5142,0.25,0.2925,1.44
8,,Away Batter 9,717796,663611,2.8832,0.2771,0.0082,0.3111,0.6398,0.2169,0.3287,0.2866,3.07,0.1403,0.0,0.2168,0.3697,0.29,0.1528,0.52
9,,Home Batter 1,717796,642731,3.4411,0.2624,0.1357,0.2923,0.7349,0.4426,0.4426,0.7858,4.43,0.229,0.1,0.254,0.6795,0.43,0.4255,1.48
10,,Home Batter 2,717796,592626,3.0108,0.2751,0.1379,0.3854,0.9023,0.5408,0.517,0.8373,3.2,0.3167,0.15,0.3763,1.023,0.55,0.6467,0.66
11,,Home Batter 3,717796,605204,2.9852,0.2634,0.1258,0.3308,0.7644,0.453,0.4336,0.9694,3.27,0.2752,0.02,0.3462,0.7272,0.46,0.381,0.8
12,,Home Batter 4,717796,624424,3.3701,0.2133,0.2042,0.3253,0.7572,0.4859,0.4319,0.9727,3.2,0.2767,0.2,0.3697,0.8278,0.65,0.4582,0.9
13,,Home Batter 5,717796,527038,3.1738,0.2436,0.1497,0.2986,0.7394,0.4138,0.4408,0.5317,1.97,0.2225,0.0,0.375,0.645,0.35,0.27,0.62
14,,Home Batter 6,717796,573262,3.3657,0.2131,0.1328,0.289,0.678,0.3775,0.389,0.9654,3.01,0.1683,0.05,0.3283,0.6547,0.13,0.3263,1.07
15,,Home Batter 7,717796,571745,3.58,0.2527,0.1186,0.2882,0.6782,0.4761,0.39,1.0957,3.69,0.2185,0.07,0.2897,0.6402,0.39,0.3505,1.03
16,,Home Batter 8,717796,666165,1.8431,0.1863,0.1046,0.2405,0.5575,0.3007,0.317,0.6667,3.36,0.185,0.14,0.2465,0.5415,0.33,0.295,1.02
17,,Home Batter 9,717796,669477,2.3571,0.2282,0.0952,0.2317,0.6187,0.4048,0.3869,0.5476,3.49,0.151,0.0,0.1635,0.354,0.52,0.1905,0.82
