,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717950,650490,3.2493,0.2914,0.1952,0.3892,0.8877,0.5031,0.4985,0.5499,3.95,0.3352,0.23,0.3965,1.0552,0.83,0.6587,0.59
1,,Away Batter 2,717950,668227,3.5928,0.2926,0.2167,0.367,0.9063,0.7511,0.5394,1.0415,2.95,0.1958,0.07,0.3568,0.636,0.41,0.2792,0.75
2,,Away Batter 3,717950,623912,3.2345,0.3023,0.1284,0.3304,0.7872,0.4323,0.4568,0.6955,3.72,0.2268,0.16,0.2585,0.6137,0.5,0.3552,0.75
3,,Away Batter 4,717950,670623,2.9792,0.1907,0.0987,0.2714,0.5838,0.4637,0.3124,0.5877,3.51,0.2528,0.28,0.2887,0.787,1.05,0.4983,0.9
4,,Away Batter 5,717950,622534,3.0134,0.2454,0.0679,0.2933,0.6703,0.3616,0.3771,0.5036,3.35,0.2022,0.0,0.2463,0.487,0.5,0.2407,0.37
5,,Away Batter 6,717950,664040,3.1638,0.2397,0.1962,0.3332,0.8044,0.5413,0.4713,0.9411,3.61,0.221,0.05,0.312,0.6097,0.46,0.2977,1.43
6,,Away Batter 7,717950,542194,2.8267,0.1933,0.1655,0.2479,0.6197,0.379,0.3718,0.8397,3.26,0.35,0.1,0.35,0.8817,0.24,0.5317,0.8
7,,Away Batter 8,717950,670764,2.9602,0.217,0.145,0.2945,0.7026,0.3804,0.4081,0.7173,2.97,0.1525,0.03,0.2392,0.4917,0.21,0.2525,0.99
8,,Away Batter 9,717950,642350,2.6088,0.2049,0.1135,0.2807,0.6622,0.3597,0.3815,0.9302,3.53,0.2725,0.38,0.3048,0.9748,0.64,0.67,1.16
9,,Home Batter 1,717950,663538,3.7125,0.2787,0.0564,0.3186,0.7107,0.4295,0.3922,0.4329,4.1,0.2082,0.2,0.2595,0.6368,0.52,0.3773,0.56
10,,Home Batter 2,717950,621020,3.5362,0.2329,0.1102,0.3395,0.7308,0.4045,0.3913,1.0403,3.75,0.2825,0.13,0.3392,0.8035,0.55,0.4643,0.75
11,,Home Batter 3,717950,664023,3.3085,0.2911,0.1083,0.3965,0.8531,0.4881,0.4565,0.8974,3.43,0.2225,0.0,0.3047,0.6238,0.22,0.3192,1.35
12,,Home Batter 4,717950,673548,3.0241,0.2161,0.0477,0.2665,0.5726,0.3537,0.3061,0.8091,3.38,0.3458,0.24,0.4387,1.0337,0.41,0.595,1.06
13,,Home Batter 5,717950,643565,2.1111,0.1942,0.0756,0.3769,0.7152,0.2508,0.3383,0.6586,2.76,0.3317,0.0,0.4358,0.8242,0.33,0.3883,0.68
14,,Home Batter 6,717950,670223,1.75,0.1076,0.0,0.1576,0.2965,0.125,0.1389,0.7083,3.0,0.1442,0.14,0.275,0.5542,0.35,0.2792,1.04
15,,Home Batter 7,717950,621550,3.162,0.235,0.2686,0.3351,0.8492,0.584,0.5141,1.2933,3.14,0.1603,0.22,0.1825,0.5865,0.54,0.404,1.33
16,,Home Batter 8,717950,670156,2.0317,0.2504,0.027,0.3331,0.6351,0.2762,0.302,0.573,1.99,0.09,0.0,0.1973,0.3207,0.0,0.1233,0.68
17,,Home Batter 9,717950,571466,2.6043,0.208,0.0098,0.2554,0.4846,0.2238,0.2292,0.6227,2.22,0.0933,0.0,0.2575,0.3642,0.1,0.1067,0.75
