,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717808,668472,2.8013,0.2747,0.0991,0.36,0.8359,0.4336,0.4759,1.0946,3.68,0.2603,0.17,0.3268,0.7442,0.38,0.4173,1.81
1,,Away Batter 2,717808,521692,3.6899,0.2798,0.2328,0.309,0.8378,0.6212,0.5288,0.8969,3.88,0.1877,0.05,0.191,0.4432,0.33,0.2522,1.1
2,,Away Batter 3,717808,669004,3.0858,0.1874,0.1066,0.2822,0.6417,0.4191,0.3595,1.0331,3.57,0.2583,0.05,0.3367,0.715,0.32,0.3783,1.05
3,,Away Batter 4,717808,677951,3.7027,0.2527,0.1589,0.2909,0.7423,0.4843,0.4514,0.8419,4.02,0.2325,0.11,0.2325,0.5445,0.28,0.312,0.65
4,,Away Batter 5,717808,686681,2.492,0.1971,0.1036,0.2273,0.5802,0.3515,0.3529,0.8185,3.07,0.175,0.06,0.2558,0.4958,0.28,0.24,0.57
5,,Away Batter 6,717808,658668,3.0124,0.2501,0.1109,0.2933,0.7395,0.2893,0.4462,0.5931,2.64,0.2842,0.15,0.2992,0.89,0.2,0.5908,0.47
6,,Away Batter 7,717808,671221,1.95,0.3722,0.0833,0.4797,1.0978,0.5,0.6181,0.5333,2.83,0.1462,0.09,0.2262,0.4598,0.29,0.2337,1.13
7,,Away Batter 8,717808,672580,2.4417,0.2318,0.0222,0.2775,0.5828,0.3424,0.3053,0.5514,3.09,0.2177,0.08,0.356,0.6842,0.31,0.3282,1.11
8,,Away Batter 9,717808,670032,2.5427,0.1574,0.0022,0.2938,0.521,0.2256,0.2272,0.5203,2.5,0.184,0.0,0.2348,0.5322,0.05,0.2973,0.7
9,,Home Batter 1,717808,683002,2.6064,0.2038,0.0777,0.3289,0.6743,0.264,0.3455,0.9851,3.19,0.3233,0.32,0.366,0.9688,0.69,0.6028,0.83
10,,Home Batter 2,717808,623993,3.5212,0.2369,0.1659,0.3247,0.7624,0.5331,0.4377,0.929,3.94,0.257,0.06,0.287,0.7592,0.63,0.4722,0.88
11,,Home Batter 3,717808,669720,3.4872,0.2793,0.1522,0.3225,0.8037,0.4564,0.4812,0.8331,3.8,0.2968,0.15,0.3435,0.8678,0.65,0.5243,0.95
12,,Home Batter 4,717808,656811,2.2769,0.268,0.1076,0.3641,0.8044,0.4184,0.4403,0.5941,3.07,0.3492,0.18,0.3638,1.078,0.69,0.7142,0.99
13,,Home Batter 5,717808,543305,2.6317,0.2009,0.0369,0.2864,0.5526,0.1819,0.2662,0.7665,2.69,0.2592,0.1,0.4638,0.853,0.33,0.3892,0.68
14,,Home Batter 6,717808,602104,2.9966,0.2812,0.0517,0.3404,0.7545,0.4016,0.4141,0.8227,2.89,0.2333,0.11,0.2448,0.624,0.18,0.3792,0.96
15,,Home Batter 7,717808,624428,3.2077,0.239,0.0747,0.3063,0.6756,0.3217,0.3693,0.3543,3.91,0.1758,0.13,0.1958,0.5772,0.58,0.3813,0.82
16,,Home Batter 8,717808,623507,1.9295,0.2113,0.0208,0.2573,0.52,0.3405,0.2628,0.3841,2.68,0.2767,0.01,0.3167,0.7033,0.45,0.3867,0.63
17,,Home Batter 9,717808,543510,3.0337,0.1946,0.0759,0.2204,0.5286,0.2763,0.3081,0.6014,2.91,0.1692,0.1,0.2158,0.6242,0.1,0.4083,0.98
