,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717912,641487,3.205,0.2297,0.0287,0.3467,0.6493,0.3312,0.3026,0.654,4.31,0.2357,0.13,0.2605,0.6192,0.35,0.3587,0.9
1,,Away Batter 2,717912,664034,3.5759,0.2709,0.0904,0.3291,0.7468,0.4662,0.4177,0.543,4.16,0.2257,0.2,0.239,0.705,0.38,0.466,1.05
2,,Away Batter 3,717912,677594,3.46,0.2562,0.1678,0.3319,0.79,0.4865,0.458,1.0523,4.2,0.36,0.26,0.378,0.987,0.8,0.609,1.17
3,,Away Batter 4,717912,606192,3.719,0.2527,0.1897,0.2877,0.7426,0.6184,0.4549,1.2243,3.64,0.2025,0.06,0.222,0.5145,0.38,0.2925,1.2
4,,Away Batter 5,717912,672284,3.2936,0.2583,0.1872,0.3126,0.8251,0.4923,0.5125,1.0003,3.6,0.1985,0.1,0.293,0.624,0.29,0.331,1.58
5,,Away Batter 6,717912,553993,3.4892,0.2337,0.1454,0.3263,0.7329,0.4988,0.4066,1.1215,3.46,0.1417,0.12,0.2347,0.4938,0.76,0.2592,1.18
6,,Away Batter 7,717912,608596,2.7757,0.1966,0.1279,0.256,0.6303,0.3463,0.3744,1.0983,2.63,0.31,0.06,0.3633,0.9533,0.12,0.59,0.68
7,,Away Batter 8,717912,572041,3.0923,0.1878,0.0877,0.2252,0.5383,0.3259,0.3131,0.8052,2.25,0.1833,0.03,0.2928,0.5062,0.23,0.2133,0.4
8,,Away Batter 9,717912,676609,1.6,0.1652,0.0222,0.2622,0.5478,0.2556,0.2856,0.5111,2.37,0.145,0.11,0.24,0.58,0.31,0.34,0.7
9,,Home Batter 1,717912,543760,3.7555,0.2643,0.1599,0.3246,0.7699,0.5776,0.4452,0.7415,4.34,0.2863,0.07,0.322,0.785,0.62,0.463,0.66
10,,Home Batter 2,717912,608369,3.282,0.3705,0.1819,0.4226,1.0679,0.4856,0.6453,0.6072,4.34,0.3085,0.26,0.331,0.8985,1.31,0.5675,0.88
11,,Home Batter 3,717912,663993,3.4741,0.2662,0.1214,0.355,0.791,0.5561,0.436,0.8964,4.0,0.261,0.0,0.36,0.661,0.42,0.301,0.87
12,,Home Batter 4,717912,666969,3.4476,0.2415,0.1946,0.3117,0.7609,0.7375,0.4492,1.0099,4.03,0.264,0.08,0.304,0.6955,0.16,0.3915,1.16
13,,Home Batter 5,717912,673962,3.1242,0.2357,0.1585,0.2645,0.6861,0.4794,0.4216,0.9448,3.82,0.3855,0.26,0.4348,1.1273,0.74,0.6925,0.81
14,,Home Batter 6,717912,641680,3.2112,0.2885,0.1466,0.3431,0.8202,0.5922,0.4771,0.6275,3.6,0.3087,0.0,0.3387,0.6948,0.76,0.3562,0.45
15,,Home Batter 7,717912,641598,2.9287,0.2198,0.1382,0.2708,0.6359,0.3082,0.365,0.6206,2.72,0.18,0.21,0.3188,0.6938,0.57,0.375,1.06
16,,Home Batter 8,717912,677649,2.5299,0.2955,0.0979,0.3207,0.8287,0.4909,0.508,0.5891,3.58,0.294,0.25,0.3285,0.906,0.56,0.5775,0.82
17,,Home Batter 9,717912,665750,3.2739,0.2483,0.0368,0.3125,0.6579,0.3992,0.3453,0.8703,3.69,0.2967,0.08,0.328,0.7947,0.41,0.4667,0.59
