,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718129,680757,2.8466,0.2286,0.0064,0.303,0.5764,0.2893,0.2734,0.3509,3.68,0.3052,0.06,0.3563,0.8248,0.3,0.4685,0.38
1,,Away Batter 2,718129,642708,3.7296,0.2524,0.1013,0.2834,0.684,0.4041,0.4006,0.7833,4.01,0.3057,0.0,0.344,0.7687,0.21,0.4247,1.14
2,,Away Batter 3,718129,665926,3.0214,0.2391,0.0564,0.3165,0.6821,0.2285,0.3656,0.586,3.53,0.2082,0.12,0.2082,0.5508,0.22,0.3427,0.58
3,,Away Batter 4,718129,605137,3.34,0.2357,0.1427,0.3282,0.7661,0.5161,0.4379,0.8252,3.33,0.2437,0.01,0.3655,0.6152,0.5,0.2497,0.62
4,,Away Batter 5,718129,686823,2.1348,0.2002,0.025,0.2167,0.5054,0.3241,0.2887,0.3729,2.48,0.1725,0.02,0.1725,0.365,0.03,0.1925,0.47
5,,Away Batter 6,718129,671289,1.6528,0.2075,0.0,0.2723,0.4853,0.2431,0.213,0.1806,2.28,0.1333,0.0,0.1858,0.3417,0.07,0.1558,0.25
6,,Away Batter 7,718129,677587,1.6,0.1,0.0,0.1,0.2,0.2,0.1,0.4,2.34,0.2933,0.0,0.3417,0.7017,0.19,0.36,0.45
7,,Away Batter 8,718129,572287,2.7694,0.1915,0.1345,0.2698,0.6848,0.3585,0.415,1.174,3.18,0.0462,0.05,0.0853,0.1857,0.18,0.1003,2.12
8,,Away Batter 9,718129,664702,3.0409,0.2841,0.019,0.3432,0.7164,0.2449,0.3733,0.5394,3.05,0.1558,0.0,0.2388,0.5172,0.15,0.2783,0.75
9,,Home Batter 1,718129,641313,3.6848,0.2751,0.0294,0.3055,0.6698,0.3421,0.3643,0.7246,4.28,0.234,0.0,0.2683,0.504,0.06,0.2357,0.88
10,,Home Batter 2,718129,643217,3.2957,0.2471,0.0421,0.3187,0.6398,0.2693,0.3211,0.5739,3.75,0.292,0.0,0.3578,0.7832,0.19,0.4253,0.69
11,,Home Batter 3,718129,673357,3.7549,0.2304,0.1423,0.2717,0.6756,0.4816,0.4039,1.0199,3.56,0.4325,0.58,0.4458,1.4508,1.09,1.005,0.74
12,,Home Batter 4,718129,660162,2.7021,0.1611,0.0352,0.3406,0.6309,0.1425,0.2903,0.5101,4.01,0.292,0.11,0.3065,0.8085,0.4,0.502,1.1
13,,Home Batter 5,718129,683734,3.4768,0.2649,0.1064,0.3217,0.7556,0.5113,0.4339,0.713,4.0,0.2317,0.09,0.2585,0.6377,0.78,0.3792,0.72
14,,Home Batter 6,718129,657757,2.6495,0.2496,0.1271,0.3115,0.7405,0.4021,0.4291,0.5656,3.48,0.213,0.25,0.2747,0.6923,0.63,0.4177,0.62
15,,Home Batter 7,718129,518735,3.0138,0.2162,0.0992,0.3186,0.6788,0.3559,0.3602,0.7963,3.33,0.3767,0.04,0.4375,0.9017,0.24,0.4642,0.62
16,,Home Batter 8,718129,669394,2.6134,0.2634,0.2372,0.3119,0.8919,0.5557,0.58,0.9046,3.36,0.2413,0.38,0.2772,0.8673,0.77,0.5902,1.12
17,,Home Batter 9,718129,593643,2.4275,0.3182,0.0982,0.3305,0.8846,0.374,0.5541,0.2194,3.33,0.2397,0.11,0.2755,0.6682,0.51,0.3927,0.74
