,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718397,683011,2.1667,0.1481,0.0667,0.25,0.5167,0.1111,0.2667,0.7333,3.43,0.3117,0.13,0.4265,0.8907,0.64,0.4642,1.2
1,,Away Batter 2,718397,592450,3.1779,0.3383,0.2525,0.4183,1.0705,0.5816,0.6523,0.9733,3.68,0.2448,0.11,0.3115,0.7663,0.6,0.4548,1.14
2,,Away Batter 3,718397,519203,3.1575,0.2457,0.1202,0.3318,0.7327,0.3592,0.4009,0.7173,3.91,0.2797,0.2,0.2922,0.7833,0.54,0.4912,1.19
3,,Away Batter 4,718397,650402,3.2217,0.2948,0.1713,0.3515,0.852,0.538,0.5005,0.6641,3.61,0.2063,0.12,0.303,0.6153,0.32,0.3123,0.81
4,,Away Batter 5,718397,518934,3.4017,0.2812,0.0933,0.3495,0.7514,0.3423,0.402,0.8262,3.33,0.3378,0.05,0.3785,0.815,0.56,0.4365,0.89
5,,Away Batter 6,718397,665828,2.6401,0.323,0.121,0.3724,0.8779,0.5772,0.5055,0.6225,3.58,0.1725,0.09,0.2085,0.501,0.27,0.2925,0.62
6,,Away Batter 7,718397,624431,2.558,0.2429,0.0728,0.3153,0.6629,0.4566,0.3476,0.4602,3.55,0.1792,0.03,0.2152,0.4693,0.42,0.2542,0.43
7,,Away Batter 8,718397,672724,2.1697,0.148,0.0062,0.2688,0.4606,0.0235,0.1918,0.4277,2.96,0.1525,0.01,0.1993,0.3718,0.19,0.1725,0.55
8,,Away Batter 9,718397,643396,2.748,0.1985,0.0464,0.2982,0.5796,0.2115,0.2813,0.5803,2.24,0.1782,0.0,0.3165,0.4947,0.16,0.1782,0.47
9,,Home Batter 1,718397,543760,3.5603,0.2288,0.1184,0.2679,0.644,0.368,0.3761,0.7313,3.82,0.3193,0.29,0.436,1.0152,1.09,0.5792,0.89
10,,Home Batter 2,718397,608671,1.9349,0.2116,0.0023,0.2746,0.4959,0.0875,0.2212,0.4099,2.97,0.324,0.0,0.3705,0.742,0.12,0.3715,0.71
11,,Home Batter 3,718397,663993,3.1501,0.2711,0.1128,0.3643,0.7855,0.5583,0.4212,0.8376,3.97,0.2463,0.14,0.3265,0.7507,0.57,0.4242,1.09
12,,Home Batter 4,718397,666969,3.0825,0.2329,0.1327,0.3186,0.7436,0.4661,0.4251,0.8877,3.92,0.313,0.41,0.3735,1.0085,1.58,0.635,1.01
13,,Home Batter 5,718397,673962,2.7211,0.2573,0.1511,0.2937,0.7683,0.385,0.4746,0.6952,3.73,0.2538,0.26,0.279,0.7745,0.92,0.4955,1.62
14,,Home Batter 6,718397,641680,2.7554,0.2779,0.1034,0.3335,0.7469,0.3795,0.4134,0.4815,3.08,0.318,0.23,0.401,1.058,1.04,0.657,0.34
15,,Home Batter 7,718397,543257,2.6867,0.3362,0.1201,0.4349,0.9585,0.571,0.5236,0.6272,3.29,0.2342,0.1,0.31,0.6942,0.59,0.3842,0.74
16,,Home Batter 8,718397,622250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.1667
17,,Home Batter 9,718397,665750,2.6274,0.3261,0.0166,0.3432,0.703,0.5406,0.3598,0.547,3.23,0.2405,0.0,0.3097,0.6665,0.36,0.3568,0.51
