,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718551,660670,3.1693,0.3071,0.13,0.4027,0.881,0.3476,0.4783,0.9502,4.11,0.3707,0.17,0.4653,0.994,0.83,0.5287,0.74
1,,Away Batter 2,718551,621566,2.9406,0.3553,0.3753,0.4534,1.2584,0.8949,0.805,0.6961,3.98,0.2873,0.29,0.4225,0.9568,0.96,0.5343,1.68
2,,Away Batter 3,718551,663586,2.8971,0.3065,0.1807,0.357,0.916,0.4193,0.559,0.7214,3.99,0.3523,0.2,0.3917,0.9233,0.44,0.5317,1.25
3,,Away Batter 4,718551,669221,2.9263,0.2405,0.0474,0.3202,0.6855,0.3077,0.3653,0.6681,3.2,0.3507,0.34,0.5187,1.3343,1.32,0.8157,0.92
4,,Away Batter 5,718551,592696,3.0717,0.1649,0.046,0.1833,0.4366,0.2326,0.2533,0.6059,3.4,0.284,0.14,0.324,0.847,0.18,0.523,0.62
5,,Away Batter 6,718551,645277,3.1698,0.2744,0.1959,0.3582,0.865,0.7698,0.5068,0.6118,4.11,0.246,0.13,0.2627,0.6062,0.8,0.3435,0.99
6,,Away Batter 7,718551,687093,3.1915,0.2996,0.1064,0.3397,0.7901,0.4043,0.4504,0.8085,3.45,0.3555,0.0,0.3872,0.8135,0.45,0.4263,0.34
7,,Away Batter 8,718551,656541,2.8406,0.3197,0.0898,0.3862,0.8652,0.5317,0.479,1.0209,2.63,0.3217,0.12,0.4767,1.0783,0.33,0.6017,1.14
8,,Away Batter 9,718551,644433,0.9545,0.1212,0.0455,0.1667,0.3333,0.2273,0.1667,0.1818,2.19,0.3475,0.04,0.3475,0.85,0.45,0.5025,0.32
9,,Home Batter 1,718551,677951,2.884,0.322,0.1292,0.3527,0.8998,0.6641,0.5471,0.5194,4.01,0.3512,0.14,0.3745,0.9097,0.41,0.5352,0.63
10,,Home Batter 2,718551,669004,2.6723,0.2721,0.244,0.3291,1.0239,0.7464,0.6948,0.7395,3.93,0.1733,0.05,0.2853,0.5662,0.49,0.2808,1.54
11,,Home Batter 3,718551,686469,2.272,0.2107,0.0982,0.2359,0.5859,0.3585,0.35,0.3806,3.39,0.2765,0.17,0.3843,0.9325,0.27,0.5482,0.48
12,,Home Batter 4,718551,521692,3.1141,0.2901,0.23,0.3171,0.8616,0.6016,0.5445,0.9849,4.07,0.223,0.15,0.2347,0.635,0.6,0.4003,0.99
13,,Home Batter 5,718551,658668,2.4304,0.2945,0.1021,0.3324,0.8514,0.1833,0.519,0.4794,3.06,0.2142,0.07,0.2455,0.6022,0.32,0.3567,0.7
14,,Home Batter 6,718551,664728,2.4185,0.4126,0.0233,0.4549,1.0557,0.3316,0.6008,0.5287,3.41,0.2417,0.0,0.265,0.6308,0.3,0.3658,0.63
15,,Home Batter 7,718551,614177,2.9311,0.3227,0.2087,0.3959,1.0316,0.7254,0.6356,0.9445,2.92,0.1557,0.14,0.204,0.4713,0.35,0.2673,1.31
16,,Home Batter 8,718551,622110,2.9396,0.3667,0.0155,0.3842,0.8723,0.5692,0.4881,0.5086,2.47,0.245,0.08,0.26,0.605,0.21,0.345,0.45
17,,Home Batter 9,718551,670032,2.3632,0.1659,0.0022,0.3216,0.5082,0.2385,0.1866,0.4947,2.73,0.1617,0.0,0.3192,0.6225,0.28,0.3033,0.8
