,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717851,624428,3.1512,0.229,0.0779,0.2988,0.6552,0.3106,0.3564,0.3534,4.07,0.1905,0.04,0.1905,0.499,0.29,0.3085,0.52
1,,Away Batter 2,717851,668939,3.2061,0.2676,0.1405,0.393,0.8591,0.4578,0.4661,0.6796,4.05,0.3385,0.06,0.402,0.8225,0.26,0.4205,0.61
2,,Away Batter 3,717851,669720,3.4579,0.275,0.1604,0.3198,0.8009,0.4665,0.4812,0.8386,3.86,0.2853,0.07,0.3285,0.8138,0.61,0.4853,0.88
3,,Away Batter 4,717851,623993,3.5203,0.2395,0.1613,0.3221,0.754,0.5359,0.4318,0.9281,3.95,0.2147,0.1,0.26,0.6437,0.56,0.3837,1.11
4,,Away Batter 5,717851,543305,2.5926,0.212,0.0388,0.2996,0.5763,0.1707,0.2767,0.785,2.81,0.315,0.17,0.422,0.962,0.57,0.54,0.63
5,,Away Batter 6,717851,683002,2.6157,0.2039,0.0825,0.3356,0.6839,0.2755,0.3483,0.9647,2.91,0.1825,0.16,0.22,0.58,0.55,0.36,1.02
6,,Away Batter 7,717851,656811,2.2936,0.2835,0.1176,0.3902,0.8609,0.4295,0.4708,0.6119,3.11,0.3095,0.25,0.3352,1.0608,0.77,0.7257,0.83
7,,Away Batter 8,717851,623507,1.8083,0.2001,0.0208,0.255,0.511,0.3338,0.256,0.2898,2.51,0.33,0.03,0.375,0.865,0.62,0.49,0.67
8,,Away Batter 9,717851,622761,2.9863,0.2432,0.097,0.2867,0.6873,0.4046,0.4006,0.7264,3.39,0.2017,0.0,0.2158,0.4675,0.18,0.2517,1.05
9,,Home Batter 1,717851,592885,3.5219,0.244,0.1467,0.3262,0.7342,0.4766,0.408,0.93,3.4,0.2642,0.0,0.403,0.748,0.09,0.345,0.86
10,,Home Batter 2,717851,642715,3.5488,0.2342,0.1731,0.3078,0.7197,0.5412,0.4119,1.061,3.44,0.1327,0.18,0.278,0.5778,0.33,0.2998,1.17
11,,Home Batter 3,717851,642133,3.1067,0.2387,0.226,0.3132,0.7849,0.5108,0.4717,0.8466,3.65,0.1743,0.03,0.2158,0.4652,0.13,0.2493,1.18
12,,Home Batter 4,717851,680911,2.7413,0.2897,0.0712,0.3297,0.775,0.2689,0.4453,0.4785,3.62,0.2513,0.05,0.2972,0.6095,0.54,0.3123,0.72
13,,Home Batter 5,717851,572138,1.3667,0.3426,0.0278,0.3981,0.8352,0.1611,0.437,0.3222,2.03,0.1775,0.0,0.2358,0.4483,0.22,0.2125,0.63
14,,Home Batter 6,717851,605119,3.1952,0.2465,0.141,0.3328,0.7764,0.4189,0.4437,0.9885,3.55,0.175,0.04,0.313,0.568,0.37,0.255,1.41
15,,Home Batter 7,717851,655316,1.6417,0.1139,0.0667,0.1917,0.5056,0.2417,0.3139,0.35,2.02,0.2408,0.1,0.384,0.9473,0.36,0.5633,0.29
16,,Home Batter 8,717851,605170,2.7974,0.3434,0.0663,0.3938,0.9104,0.308,0.5166,0.4941,3.69,0.1542,0.19,0.21,0.5192,0.59,0.3092,1.14
17,,Home Batter 9,717851,686894,2.1591,0.15,0.0645,0.2,0.4602,0.2161,0.2602,0.6376,3.24,0.299,0.11,0.3722,0.9145,0.41,0.5423,0.77
