,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,717979,543760,3.7402,0.2601,0.166,0.3204,0.769,0.5701,0.4486,0.7628,4.51,0.3205,0.09,0.3297,0.8448,0.86,0.5152,0.54
1,,Away Batter 2,717979,608369,3.2376,0.3623,0.1734,0.4047,1.0259,0.4531,0.6213,0.6141,3.94,0.34,0.29,0.3795,1.046,1.35,0.6665,1.01
2,,Away Batter 3,717979,663993,3.4589,0.2668,0.1151,0.3525,0.7856,0.5606,0.433,0.8782,3.88,0.285,0.02,0.3835,0.753,0.23,0.3695,0.67
3,,Away Batter 4,717979,666969,3.4515,0.2339,0.1922,0.3081,0.75,0.7042,0.4419,0.9949,3.77,0.2368,0.24,0.3035,0.7943,0.55,0.4908,0.98
4,,Away Batter 5,717979,673962,3.0659,0.2345,0.1679,0.265,0.6965,0.5058,0.4315,0.958,3.9,0.3917,0.25,0.4475,1.1367,0.82,0.6892,1.04
5,,Away Batter 6,717979,641680,3.148,0.2875,0.1559,0.3452,0.8263,0.6038,0.4811,0.5898,3.98,0.1762,0.0,0.2112,0.4298,0.46,0.2187,0.71
6,,Away Batter 7,717979,543257,3.1434,0.2741,0.1034,0.3589,0.7907,0.4866,0.4317,0.8683,3.53,0.2927,0.14,0.356,0.8293,0.74,0.4733,0.9
7,,Away Batter 8,717979,665750,3.2328,0.2484,0.0396,0.3192,0.6676,0.395,0.3485,0.8765,3.48,0.3392,0.1,0.3925,0.8592,0.63,0.4667,0.58
8,,Away Batter 9,717979,669352,2.153,0.1963,0.0372,0.2368,0.5496,0.2082,0.3128,0.6523,0.41,0.0,0.0,0.055,0.055,0.08,0.0,0.11
9,,Home Batter 1,717979,656716,2.5141,0.1728,0.0575,0.2699,0.5683,0.2301,0.2983,0.6578,3.13,0.3472,0.16,0.5052,1.0238,0.34,0.5187,0.79
10,,Home Batter 2,717979,595879,3.5774,0.2373,0.0966,0.2623,0.638,0.482,0.3756,0.8474,4.51,0.1627,0.0,0.1787,0.358,0.78,0.1793,1.01
11,,Home Batter 3,717979,682985,3.1768,0.2848,0.1078,0.3417,0.7977,0.4407,0.456,1.0174,4.04,0.3497,0.14,0.443,1.0672,0.24,0.6242,1.34
12,,Home Batter 4,717979,679529,3.0471,0.205,0.0592,0.2603,0.5633,0.3152,0.303,0.8156,3.64,0.2042,0.06,0.354,0.6687,0.43,0.3147,1.18
13,,Home Batter 5,717979,665155,2.6093,0.2265,0.1397,0.3052,0.7475,0.3998,0.4423,0.7988,2.25,0.2275,0.08,0.3255,0.6155,0.14,0.29,0.43
14,,Home Batter 6,717979,668731,2.8057,0.2243,0.0771,0.3121,0.6527,0.213,0.3406,0.8337,2.7,0.2708,0.26,0.4,0.9508,1.05,0.5508,0.38
15,,Home Batter 7,717979,606992,2.9879,0.273,0.1348,0.3145,0.7812,0.4929,0.4666,0.9602,3.37,0.1392,0.0,0.1867,0.3508,0.23,0.1642,1.02
16,,Home Batter 8,717979,628451,2.6578,0.2611,0.0587,0.2921,0.6743,0.194,0.3822,0.4285,3.11,0.055,0.0,0.0617,0.1325,0.23,0.0708,0.63
17,,Home Batter 9,717979,670097,2.0619,0.2365,0.1082,0.3633,0.7566,0.1941,0.3933,0.8433,1.96,0.265,0.2,0.3165,1.0265,0.69,0.71,0.51
