,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718134,650402,3.3609,0.2509,0.1469,0.3141,0.7435,0.4305,0.4294,0.7105,3.71,0.2888,0.13,0.3847,0.8255,0.84,0.4408,0.44
1,,Away Batter 2,718134,592450,3.2217,0.3162,0.2567,0.4035,1.029,0.5788,0.6255,1.0227,3.72,0.3215,0.52,0.377,1.2905,1.32,0.9135,1.34
2,,Away Batter 3,718134,519203,3.3321,0.2653,0.1621,0.3338,0.7798,0.4265,0.446,0.8087,4.05,0.3593,0.35,0.431,1.1393,0.86,0.7083,0.74
3,,Away Batter 4,718134,518934,3.4592,0.2769,0.1019,0.3357,0.7416,0.4084,0.4059,0.8039,3.83,0.303,0.16,0.3592,0.8272,0.45,0.468,1.02
4,,Away Batter 5,718134,641343,2.1276,0.3259,0.0469,0.4008,0.8056,0.2514,0.4048,0.5739,2.46,0.2617,0.11,0.377,0.7837,0.25,0.4067,1.14
5,,Away Batter 6,718134,664056,2.4889,0.3485,0.0407,0.4099,1.0072,0.4118,0.5973,0.5207,3.16,0.2417,0.17,0.2697,0.7113,0.75,0.4417,0.42
6,,Away Batter 7,718134,641432,2.7362,0.2192,0.04,0.3169,0.6269,0.215,0.31,0.4166,2.78,0.1847,0.25,0.2485,0.6682,0.49,0.4197,0.34
7,,Away Batter 8,718134,624431,2.9279,0.2179,0.0765,0.2713,0.5993,0.4822,0.3281,0.5042,3.08,0.2867,0.08,0.3593,0.7185,0.22,0.3592,0.29
8,,Away Batter 9,718134,665828,2.8164,0.2721,0.0997,0.3126,0.7335,0.4089,0.4209,0.6679,3.03,0.2208,0.17,0.3168,0.6852,0.67,0.3683,0.46
9,,Home Batter 1,718134,543807,3.612,0.2388,0.1719,0.2965,0.7021,0.4608,0.4056,0.7402,4.01,0.228,0.16,0.28,0.604,0.48,0.324,0.63
10,,Home Batter 2,718134,666182,3.6891,0.3085,0.183,0.3509,0.8731,0.5348,0.5221,0.6967,4.08,0.2808,0.11,0.3628,0.7922,0.71,0.4293,0.64
11,,Home Batter 3,718134,662139,3.1561,0.1933,0.0937,0.2746,0.6137,0.3424,0.3392,0.8792,3.95,0.2137,0.23,0.2425,0.6813,0.52,0.4388,0.85
12,,Home Batter 4,718134,656305,3.2581,0.2652,0.1342,0.3515,0.8181,0.5206,0.4666,0.8922,3.78,0.2333,0.0,0.2952,0.5887,0.1,0.2935,1.34
13,,Home Batter 5,718134,474832,3.126,0.2553,0.0932,0.315,0.7617,0.3572,0.4467,1.2656,2.92,0.2817,0.08,0.319,0.7832,0.3,0.4642,1.19
14,,Home Batter 6,718134,593160,3.2957,0.3018,0.0404,0.3491,0.8077,0.4807,0.4586,0.6164,3.86,0.203,0.07,0.251,0.5135,0.48,0.2625,0.81
15,,Home Batter 7,718134,672386,2.8741,0.2383,0.0702,0.3569,0.678,0.4177,0.3211,0.561,2.87,0.1185,0.03,0.166,0.3337,0.11,0.1677,0.34
16,,Home Batter 8,718134,669289,2.8527,0.257,0.043,0.3005,0.6708,0.2887,0.3704,0.501,2.94,0.2092,0.04,0.2717,0.6208,0.34,0.3492,0.7
17,,Home Batter 9,718134,595281,3.0088,0.2837,0.0411,0.3298,0.7641,0.3774,0.4343,0.777,3.24,0.447,0.2,0.509,1.2333,0.42,0.7243,0.32
