,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718149,641487,3.0013,0.2404,0.0344,0.3607,0.6828,0.2856,0.3221,0.5941,3.86,0.2522,0.0,0.355,0.6578,0.56,0.3028,0.83
1,,Away Batter 2,718149,664034,3.55,0.2646,0.0904,0.3144,0.7307,0.4885,0.4163,0.5616,4.05,0.3465,0.08,0.3813,0.8792,0.45,0.4978,0.45
2,,Away Batter 3,718149,677594,3.4236,0.2779,0.1807,0.3513,0.8529,0.5126,0.5017,0.9751,4.0,0.1868,0.16,0.2748,0.6048,0.6,0.33,1.58
3,,Away Batter 4,718149,672284,3.1642,0.2754,0.2198,0.3332,0.8948,0.5081,0.5616,0.9458,3.86,0.2368,0.1,0.2458,0.6602,0.59,0.4143,1.12
4,,Away Batter 5,718149,553993,3.427,0.2471,0.142,0.3323,0.7582,0.5267,0.4259,1.1378,3.73,0.1858,0.16,0.3175,0.6508,0.41,0.3333,0.94
5,,Away Batter 6,718149,663728,3.2218,0.2185,0.107,0.2762,0.693,0.5749,0.4169,1.0455,3.53,0.237,0.34,0.3252,0.8362,0.68,0.511,1.16
6,,Away Batter 7,718149,606192,3.6534,0.2414,0.2066,0.2732,0.7249,0.6619,0.4517,1.1496,3.93,0.3015,0.12,0.3535,0.7697,0.42,0.4162,1.53
7,,Away Batter 8,718149,666211,2.5765,0.1637,0.1474,0.2588,0.6398,0.3199,0.381,0.9994,2.08,0.0825,0.13,0.2283,0.4683,0.44,0.24,1.03
8,,Away Batter 9,718149,543939,3.1115,0.221,0.0402,0.2763,0.5635,0.2696,0.2872,0.7332,2.66,0.1658,0.0,0.1842,0.3883,0.33,0.2042,0.58
9,,Home Batter 1,718149,657077,3.6567,0.3031,0.0864,0.3485,0.7633,0.4078,0.4148,0.5659,3.73,0.2312,0.07,0.2967,0.7047,0.16,0.408,0.74
10,,Home Batter 2,718149,807799,2.2667,0.1907,0.1067,0.248,0.6076,0.4533,0.3596,0.3467,3.92,0.316,0.13,0.358,0.8497,0.49,0.4917,0.43
11,,Home Batter 3,718149,457759,3.294,0.2678,0.0945,0.3497,0.746,0.4122,0.3963,0.5122,3.48,0.2338,0.08,0.3243,0.7103,0.3,0.386,1.0
12,,Home Batter 4,718149,646240,3.6603,0.2623,0.2551,0.3197,0.8613,0.731,0.5417,0.8324,3.89,0.3012,0.08,0.3403,0.77,0.95,0.4297,0.73
13,,Home Batter 5,718149,680776,2.8936,0.3259,0.0896,0.3763,0.9769,0.4553,0.6007,0.8507,3.26,0.257,0.03,0.3195,0.714,0.4,0.3945,0.8
14,,Home Batter 6,718149,671213,2.5211,0.1964,0.1253,0.3027,0.662,0.3848,0.3593,0.8369,2.93,0.3028,0.18,0.4462,0.989,0.44,0.5428,0.65
15,,Home Batter 7,718149,665839,1.75,0.1458,0.0833,0.2535,0.566,0.1667,0.3125,0.5,3.13,0.2353,0.15,0.3003,0.6762,0.44,0.3758,0.97
16,,Home Batter 8,718149,624512,2.4936,0.2256,0.0328,0.3002,0.6228,0.2903,0.3225,0.5409,2.48,0.1467,0.0,0.1683,0.32,0.28,0.1517,0.89
17,,Home Batter 9,718149,622569,1.7803,0.1997,0.01,0.2512,0.5288,0.049,0.2776,0.2446,2.19,0.3683,0.1,0.4617,1.2283,0.12,0.7667,0.4
