,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718382,663457,2.508,0.188,0.0441,0.2151,0.5956,0.4587,0.3805,0.8717,3.52,0.2278,0.14,0.3513,0.7307,0.26,0.3793,1.08
1,,Away Batter 2,718382,502671,3.1855,0.3093,0.1489,0.388,0.8859,0.4544,0.4979,0.7257,4.06,0.252,0.28,0.3355,0.8295,0.69,0.494,0.64
2,,Away Batter 3,718382,669357,2.7138,0.2538,0.1927,0.3398,0.8326,0.6042,0.4929,0.9102,3.7,0.2498,0.17,0.3015,0.743,0.8,0.4415,1.45
3,,Away Batter 4,718382,571448,3.3899,0.3683,0.1705,0.3996,1.0066,0.7058,0.607,0.4908,4.06,0.162,0.02,0.182,0.3715,0.16,0.1895,1.26
4,,Away Batter 5,718382,575929,3.0384,0.2595,0.0688,0.3131,0.6917,0.3579,0.3786,0.7837,3.24,0.2903,0.14,0.405,0.871,0.53,0.466,0.69
5,,Away Batter 6,718382,676475,2.6025,0.2366,0.0595,0.2821,0.6526,0.3099,0.3705,0.3264,3.16,0.1617,0.18,0.2813,0.6297,0.37,0.3483,0.37
6,,Away Batter 7,718382,657557,2.9609,0.1743,0.1243,0.2479,0.5769,0.3829,0.329,0.934,2.89,0.3125,0.27,0.4145,1.0495,0.56,0.635,0.26
7,,Away Batter 8,718382,680977,2.5453,0.2614,0.167,0.3084,0.7467,0.4583,0.4384,0.4967,3.26,0.2168,0.0,0.2663,0.5257,0.0,0.2593,0.61
8,,Away Batter 9,718382,666185,2.9711,0.2846,0.1298,0.3349,0.7998,0.5598,0.465,0.8785,2.85,0.2718,0.0,0.3198,0.7572,0.38,0.4373,0.83
9,,Home Batter 1,718382,605141,3.0941,0.2864,0.2158,0.3809,0.9744,0.3903,0.5935,0.6412,3.84,0.1875,0.11,0.2728,0.5853,0.5,0.3125,0.82
10,,Home Batter 2,718382,518692,3.3008,0.3269,0.1559,0.4047,0.938,0.5161,0.5333,0.4807,3.86,0.2218,0.21,0.303,0.7003,0.44,0.3973,0.99
11,,Home Batter 3,718382,669257,3.03,0.3273,0.0625,0.3759,0.8431,0.4639,0.4672,0.2409,3.4,0.3075,0.21,0.4118,0.9527,0.89,0.5408,0.32
12,,Home Batter 4,718382,571970,2.9597,0.2201,0.1658,0.3566,0.8068,0.4138,0.4501,1.0601,2.92,0.327,0.72,0.453,1.3875,1.21,0.9345,0.82
13,,Home Batter 5,718382,518792,2.6719,0.1945,0.1263,0.2611,0.6303,0.3053,0.3692,0.6486,2.51,0.1433,0.01,0.2905,0.4613,0.01,0.1708,0.54
14,,Home Batter 6,718382,681546,2.2858,0.3046,0.1593,0.4117,1.0331,0.5922,0.6214,0.8438,4.04,0.2725,0.34,0.2875,0.8765,0.78,0.589,1.49
15,,Home Batter 7,718382,678246,2.0091,0.1671,0.0353,0.3217,0.5936,0.2067,0.2719,0.7757,3.25,0.1975,0.0,0.2563,0.5088,0.29,0.2525,0.71
16,,Home Batter 8,718382,444482,2.7972,0.167,0.0643,0.2441,0.5226,0.3185,0.2786,0.516,2.86,0.2417,0.07,0.2483,0.56,0.46,0.3117,0.53
17,,Home Batter 9,718382,605131,2.5772,0.1631,0.0304,0.2277,0.4698,0.3068,0.2421,0.5121,2.96,0.1033,0.0,0.16,0.2633,0.11,0.1033,0.88
