,f1,index,game_id,Away_Starter,Home Starter
0,,player_id,717972,670912,605154
1,,career_era,717972,5.915625,0.0
2,,career_homeRuns,717972,0.625,0.0
3,,career_whip,717972,2.3267857142857142,1.0
4,,career_battersFaced,717972,20.3125,3.7777777777777777
5,,recent_era,717972,8.378076923076923,1.575
6,,recent_homeRuns,717972,0.5,0.0
7,,recent_whip,717972,2.1486630036630032,1.009090909090909
8,,recent_battersFaced,717972,24.2,4.2
