,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718062,665923,2.6675,0.2618,0.0261,0.3028,0.6904,0.4237,0.3875,0.4178,4.3,0.318,0.06,0.3585,0.7985,0.43,0.44,0.81
1,,Away Batter 2,718062,676116,1.9723,0.1858,0.0503,0.327,0.6231,0.1954,0.296,0.8825,2.8,0.1717,0.09,0.3167,0.6883,0.57,0.3717,1.15
2,,Away Batter 3,718062,667670,2.6159,0.2322,0.1643,0.3584,0.7806,0.4614,0.4222,0.8937,3.81,0.177,0.06,0.2275,0.4775,0.39,0.25,1.23
3,,Away Batter 4,718062,664913,2.6072,0.207,0.055,0.2547,0.5891,0.2328,0.3345,0.7086,3.48,0.156,0.15,0.2493,0.5443,0.32,0.295,1.03
4,,Away Batter 5,718062,668709,2.4696,0.1809,0.0872,0.2899,0.601,0.1456,0.3111,0.946,3.22,0.1815,0.13,0.249,0.5635,0.13,0.3145,1.08
5,,Away Batter 6,718062,607054,2.7287,0.2082,0.0722,0.3183,0.6581,0.3346,0.3398,0.8163,2.94,0.2925,0.15,0.3942,0.8217,0.25,0.4275,0.87
6,,Away Batter 7,718062,669127,2.963,0.2013,0.1745,0.2432,0.6938,0.4522,0.4506,0.9311,3.64,0.203,0.08,0.2663,0.6007,0.37,0.3343,1.27
7,,Away Batter 8,718062,643393,3.0648,0.1951,0.0353,0.2897,0.5753,0.3101,0.2856,0.4883,2.58,0.1383,0.0,0.1712,0.3345,0.14,0.1633,0.34
8,,Away Batter 9,718062,669397,2.1305,0.1911,0.0078,0.2533,0.5322,0.1187,0.2789,0.4923,3.14,0.2367,0.09,0.2585,0.5492,0.11,0.2907,0.49
9,,Home Batter 1,718062,641487,3.0587,0.2249,0.0321,0.3444,0.6448,0.2792,0.3004,0.628,3.85,0.2505,0.0,0.315,0.6198,0.36,0.3048,0.71
10,,Home Batter 2,718062,664034,3.507,0.2527,0.086,0.3158,0.7106,0.4574,0.3948,0.5542,4.39,0.2177,0.04,0.2253,0.543,0.28,0.3177,0.77
11,,Home Batter 3,718062,677594,3.4112,0.2701,0.1657,0.3453,0.8262,0.4676,0.4809,1.0026,3.88,0.1475,0.09,0.2595,0.5105,0.46,0.251,1.34
12,,Home Batter 4,718062,672284,3.2117,0.268,0.202,0.3278,0.8659,0.4832,0.5382,0.9816,3.91,0.2438,0.19,0.274,0.7278,0.47,0.4538,1.34
13,,Home Batter 5,718062,553993,3.4763,0.2398,0.1493,0.3247,0.7469,0.5335,0.4222,1.1473,3.68,0.2175,0.19,0.325,0.6925,0.6,0.3675,1.48
14,,Home Batter 6,718062,663728,3.2568,0.2206,0.1568,0.2805,0.7275,0.64,0.447,1.1002,3.1,0.2465,0.18,0.3273,0.7552,0.36,0.4278,0.87
15,,Home Batter 7,718062,606192,3.684,0.2392,0.2058,0.2715,0.7255,0.6264,0.454,1.2284,3.76,0.3337,0.07,0.3757,0.8068,0.67,0.4312,1.32
16,,Home Batter 8,718062,572041,3.0868,0.1962,0.0933,0.2364,0.5672,0.3482,0.3308,0.8143,2.51,0.1767,0.1,0.225,0.5017,0.37,0.2767,0.51
17,,Home Batter 9,718062,676609,1.4984,0.1508,0.0317,0.2698,0.5661,0.2556,0.2963,0.5746,2.19,0.3597,0.12,0.3905,1.1368,0.43,0.7463,0.59
