,f1,index,game_id,player_id,career_atBats,career_avg,career_homeRuns,career_obp,career_ops,career_rbi,career_slg,career_strikeOuts,recent_atBats,recent_avg,recent_homeRuns,recent_obp,recent_ops,recent_rbi,recent_slg,recent_strikeOuts
0,,Away Batter 1,718077,543807,3.6872,0.2331,0.1613,0.2873,0.6772,0.4452,0.3899,0.7342,4.05,0.2972,0.2,0.359,0.8177,0.58,0.4587,0.52
1,,Away Batter 2,718077,666182,3.7421,0.3102,0.1964,0.3565,0.8822,0.5918,0.5257,0.7227,4.32,0.2955,0.13,0.3385,0.761,0.55,0.4225,0.88
2,,Away Batter 3,718077,665489,3.4979,0.2948,0.203,0.3841,0.9026,0.5646,0.5186,0.5535,3.63,0.199,0.05,0.2577,0.5782,0.63,0.3205,1.28
3,,Away Batter 4,718077,656305,3.3137,0.2602,0.1264,0.3466,0.7997,0.5107,0.4531,0.9365,3.97,0.2005,0.12,0.2473,0.6172,0.28,0.3698,1.43
4,,Away Batter 5,718077,662139,3.2019,0.2064,0.1152,0.2863,0.6533,0.3874,0.367,0.8604,3.63,0.1117,0.08,0.1373,0.3313,0.14,0.194,1.03
5,,Away Batter 6,718077,672386,2.9191,0.2435,0.0896,0.3725,0.7114,0.4039,0.3389,0.5482,3.19,0.189,0.0,0.234,0.4817,0.16,0.2477,0.52
6,,Away Batter 7,718077,593160,3.3409,0.2917,0.038,0.3374,0.7754,0.4379,0.438,0.614,3.64,0.2755,0.03,0.3447,0.6407,0.38,0.296,0.83
7,,Away Batter 8,718077,643376,2.9332,0.2066,0.1188,0.2768,0.6865,0.4936,0.4098,0.7441,3.55,0.2132,0.2,0.3615,0.7557,0.81,0.3942,0.63
8,,Away Batter 9,718077,595281,2.959,0.2677,0.0396,0.3117,0.7216,0.356,0.41,0.7742,3.62,0.4165,0.14,0.4573,1.0763,0.29,0.619,0.54
9,,Home Batter 1,718077,650490,3.2481,0.2892,0.1825,0.3797,0.8673,0.515,0.4876,0.5463,3.8,0.4145,0.27,0.4673,1.2518,0.89,0.7845,0.66
10,,Home Batter 2,718077,677551,3.6823,0.2786,0.1498,0.3415,0.8306,0.5765,0.4892,0.5871,3.89,0.2345,0.04,0.3188,0.5913,0.12,0.2725,0.32
11,,Home Batter 3,718077,664040,3.1499,0.2592,0.216,0.3411,0.8515,0.5631,0.5105,0.9173,3.5,0.2258,0.09,0.3438,0.7102,0.36,0.3663,1.01
12,,Home Batter 4,718077,668227,3.6165,0.2971,0.2358,0.3654,0.9361,0.8029,0.5706,1.027,3.12,0.1855,0.06,0.3853,0.6458,0.44,0.2605,0.79
13,,Home Batter 5,718077,670623,3.0613,0.1891,0.1087,0.278,0.5888,0.4674,0.3108,0.6015,2.78,0.275,0.16,0.3092,0.7912,0.77,0.482,0.47
14,,Home Batter 6,718077,666139,3.0075,0.2892,0.1593,0.3392,0.826,0.4869,0.4867,0.8732,3.58,0.2875,0.39,0.3805,1.009,1.22,0.6285,0.8
15,,Home Batter 7,718077,542194,2.7173,0.2128,0.1761,0.2773,0.6884,0.3437,0.4111,0.7444,3.55,0.2182,0.23,0.2182,0.6638,0.43,0.4457,1.07
16,,Home Batter 8,718077,642350,2.5125,0.2107,0.1097,0.2819,0.673,0.3534,0.3911,0.8369,3.48,0.2308,0.32,0.3058,0.8242,0.39,0.5183,1.2
17,,Home Batter 9,718077,670042,2.7033,0.2288,0.202,0.2625,0.7516,0.5332,0.489,0.955,2.48,0.2113,0.07,0.2355,0.5143,0.1,0.2788,0.94
